surface,locale,direction,packet_id,release_set_id,article_id,unlock_id,localization_status,localization_flags,poi_tags,biome_tags,page_path,title,source_voice,spoiler_tier,spoiler_warning,packet_json_path,status_bucket
in_game_wiki,en_US,ltr,P118_DEEP_REACH_PRESSURE_CERAMICS,RS024_RESOURCE_RECIPE_TAXONOMY,resources.deep_reach_pressure_ceramics,unlock.first_deep_reach_pressure_ceramics,source_authority,0,poi.pressure_ceramic_tile;poi.deep_reach_kiln,biome.industrial_shelf;biome.vent_forge,in_game_wiki/en_US/P118_DEEP_REACH_PRESSURE_CERAMICS.md,Deep Reach Pressure Ceramics,Neutral Reference,0,,packets/RS024_RESOURCE_RECIPE_TAXONOMY.packets.json,ready
in_game_wiki,en_US,ltr,P119_ATLAS_BIOFIBER_SEALANT,RS024_RESOURCE_RECIPE_TAXONOMY,resources.atlas_biofiber_sealant,unlock.first_atlas_biofiber_sealant,source_authority,0,poi.biofiber_seam;poi.living_patch_growth,biome.cable_reef;biome.repair_ecology,in_game_wiki/en_US/P119_ATLAS_BIOFIBER_SEALANT.md,Atlas Biofiber Sealant,Neutral Reference,0,,packets/RS024_RESOURCE_RECIPE_TAXONOMY.packets.json,ready
in_game_wiki,en_US,ltr,P120_BIOMETAL_SENSOR_TAGS,RS024_RESOURCE_RECIPE_TAXONOMY,resources.biometal_sensor_tags,unlock.first_biometal_sensor_tags,source_authority,0,poi.sensor_tag_fauna;poi.biometal_scale_cluster,biome.repair_ecology;biome.abyssal_machine_field,in_game_wiki/en_US/P120_BIOMETAL_SENSOR_TAGS.md,Biometal Sensor Tags,Neutral Reference,0,,packets/RS024_RESOURCE_RECIPE_TAXONOMY.packets.json,ready
in_game_wiki,en_US,ltr,P121_DOMAIN_CIVIC_CORPORATE_SPLIT,RS025_HUMAN_LAW_PUBLIC_MEMORY,human_space.domain_civic_corporate_split,unlock.domain_civic_corporate_split,source_authority,0,poi.route_law_plate;poi.domain_mark_terminal,biome.black_keel_orbit;biome.shallow_annex,in_game_wiki/en_US/P121_DOMAIN_CIVIC_CORPORATE_SPLIT.md,Domain Civic-Corporate Split,Neutral Reference,0,,packets/RS025_HUMAN_LAW_PUBLIC_MEMORY.packets.json,ready
in_game_wiki,en_US,ltr,P122_MARAUDER_LEGAL_LOOPHOLE,RS025_HUMAN_LAW_PUBLIC_MEMORY,human_space.marauder_legal_loophole,unlock.marauder_legal_loophole,source_authority,0,poi.claim_license_beacon;poi.salvage_lien_console,biome.black_keel_orbit;biome.photic_shelf,in_game_wiki/en_US/P122_MARAUDER_LEGAL_LOOPHOLE.md,Marauder Legal Loophole,Neutral Reference,0,,packets/RS025_HUMAN_LAW_PUBLIC_MEMORY.packets.json,ready
in_game_wiki,en_US,ltr,P123_SALVAGE_TRUTH_EVIDENCE_STATUS,RS025_HUMAN_LAW_PUBLIC_MEMORY,human_space.salvage_truth_evidence_status,unlock.salvage_truth_evidence_status,source_authority,0,poi.chain_of_custody_case;poi.packet_witness_slot,biome.relay_archive;biome.industrial_shelf,in_game_wiki/en_US/P123_SALVAGE_TRUTH_EVIDENCE_STATUS.md,Salvage Truth Evidence Status,Neutral Reference,0,,packets/RS025_HUMAN_LAW_PUBLIC_MEMORY.packets.json,ready
in_game_wiki,en_US,ltr,P124_NORMAL_CITIZEN_AEGIR_MEMORY,RS025_HUMAN_LAW_PUBLIC_MEMORY,human_space.normal_citizen_aegir_memory,unlock.normal_citizen_aegir_memory,source_authority,0,poi.old_news_clip;poi.insurance_public_summary,biome.relay_archive;biome.black_keel_orbit,in_game_wiki/en_US/P124_NORMAL_CITIZEN_AEGIR_MEMORY.md,Normal Citizen Aegir Memory,Neutral Reference,0,,packets/RS025_HUMAN_LAW_PUBLIC_MEMORY.packets.json,ready
in_game_wiki,en_US,ltr,P125_DEEP_REACH_ORIGIN_CHAIN,RS025_HUMAN_LAW_PUBLIC_MEMORY,human_space.deep_reach_origin_chain,unlock.deep_reach_origin_chain,source_authority,0,poi.deep_reach_old_charter;poi.centauri_shell_mark,biome.relay_archive;biome.industrial_shelf,in_game_wiki/en_US/P125_DEEP_REACH_ORIGIN_CHAIN.md,Deep Reach Origin Chain,Neutral Reference,0,,packets/RS025_HUMAN_LAW_PUBLIC_MEMORY.packets.json,ready
in_game_wiki,en_US,ltr,P1265_HUSH_BELT_ORBITAL_SILENCE_CHART,RS194_HUSH_BELT_ORBITAL_SILENCE_ARTICLE,applied_lore.hush_belt_orbital_silence_chart,unlock.hush_belt_orbital_silence_chart,source_authority,0,poi.black_keel_window_console;poi.hush_belt_chart,biome.surface_storm;biome.cable_reef,in_game_wiki/en_US/P1265_HUSH_BELT_ORBITAL_SILENCE_CHART.md,Hush Belt Orbital Silence Chart,PDA Communications Archive,1,,packets/RS194_HUSH_BELT_ORBITAL_SILENCE_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1266_XENON_TROPHIC_REPAIR_ECOLOGY_FIELDGUIDE,RS200_XENON_TROPHIC_REPAIR_ECOLOGY_ARTICLE,applied_lore.xenon_trophic_repair_ecology_fieldguide,unlock.xenon_trophic_repair_ecology_fieldguide,source_authority,0,poi.xenon_trophic_fieldguide;poi.vent_biofilm_sample,biome.cable_reef;biome.brine_canyon,in_game_wiki/en_US/P1266_XENON_TROPHIC_REPAIR_ECOLOGY_FIELDGUIDE.md,Xenon Trophic Repair Ecology Fieldguide,PDA Ecology Archive,1,,packets/RS200_XENON_TROPHIC_REPAIR_ECOLOGY_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P126_ATLAS_PUBLIC_FRONT,RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION,atlas.public_front,unlock.atlas_public_front,source_authority,0,poi.atlas_public_plaque;poi.habitat_continuity_poster,biome.shallow_annex;biome.industrial_shelf,in_game_wiki/en_US/P126_ATLAS_PUBLIC_FRONT.md,Atlas Public Front,Neutral Reference,0,,packets/RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION.packets.json,ready
in_game_wiki,en_US,ltr,P127_ATLAS_INSURANCE_PERSONHOOD_STATUS,RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION,atlas.insurance_personhood_status,unlock.atlas_insurance_personhood_status,source_authority,0,poi.atlas_policy_stamp;poi.infrastructure_proxy_clause,biome.relay_archive;biome.industrial_shelf,in_game_wiki/en_US/P127_ATLAS_INSURANCE_PERSONHOOD_STATUS.md,Atlas Insurance Personhood Status,Neutral Reference,0,,packets/RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION.packets.json,ready
in_game_wiki,en_US,ltr,P128_ATLAS_CLASSIFIED_WEIGHTING_LAYER,RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION,atlas.classified_weighting_layer,unlock.atlas_classified_weighting_layer,source_authority,0,poi.weighting_table_fragment;poi.xo_continuity_priority,biome.brine_canyon;biome.abyssal_machine_field,in_game_wiki/en_US/P128_ATLAS_CLASSIFIED_WEIGHTING_LAYER.md,Atlas Classified Weighting Layer,Neutral Reference,0,,packets/RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION.packets.json,ready
in_game_wiki,en_US,ltr,P129_ATLAS_SHUTDOWN_ETHIC_FRAME,RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION,atlas.shutdown_ethic_frame,unlock.atlas_shutdown_ethic_frame,source_authority,0,poi.shutdown_argument_console;poi.atlas_continuity_key,biome.abyssal_machine_field;biome.atlas_basin,in_game_wiki/en_US/P129_ATLAS_SHUTDOWN_ETHIC_FRAME.md,Atlas Shutdown Ethic Frame,Neutral Reference,0,,packets/RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION.packets.json,ready
in_game_wiki,en_US,ltr,P1300_RAN_LONG_CLAIM_TRANSIT_LEDGER,RS222_RAN_LONG_CLAIM_TRANSIT_LEDGER,applied_lore.ran_long_claim_transit_ledger,unlock.ran_long_claim_transit_ledger,source_authority,0,poi.black_keel_packet_queue_console;poi.luyten_witness_cache,biome.shallow_annex;biome.cable_reef,in_game_wiki/en_US/P1300_RAN_LONG_CLAIM_TRANSIT_LEDGER.md,Ran Long Claim Transit Ledger,PDA Route Physics And Claim Primer,1,,packets/RS222_RAN_LONG_CLAIM_TRANSIT_LEDGER.packets.json,ready
in_game_wiki,en_US,ltr,P1301_RAN_AEGIR_NAME_AUTHORITY_LEDGER,RS223_RAN_AEGIR_NAME_AUTHORITY_LEDGER,applied_lore.ran_aegir_name_authority_ledger,unlock.ran_aegir_name_authority_ledger,source_authority,0,poi.public_catalog_plate;poi.aegir_claim_map,biome.shallow_annex;biome.route_archive,in_game_wiki/en_US/P1301_RAN_AEGIR_NAME_AUTHORITY_LEDGER.md,Ran / Aegir Name Authority Ledger,PDA Astronomy And Claim Primer,0,,packets/RS223_RAN_AEGIR_NAME_AUTHORITY_LEDGER.packets.json,ready
in_game_wiki,en_US,ltr,P1302_MARAUDER_SALVAGE_LAW_FIELD_ARTICLE,RS224_MARAUDER_SALVAGE_LAW_FIELD_ARTICLE,applied_lore.marauder_salvage_law_field_article,unlock.marauder_salvage_law_field_article,source_authority,0,poi.marauder_correction_note;poi.salvage_lien_console,biome.shallow_annex;biome.cable_reef,in_game_wiki/en_US/P1302_MARAUDER_SALVAGE_LAW_FIELD_ARTICLE.md,Marauder Salvage Law Field Article,PDA Salvage Law And Field Culture Primer,1,,packets/RS224_MARAUDER_SALVAGE_LAW_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1304_PRESSURE_COLONY_WORKDAY_FIELD_ARTICLE,RS225_PRESSURE_COLONY_WORKDAY_FIELD_ARTICLE,applied_lore.pressure_colony_workday_field_article,unlock.pressure_colony_workday_field_article,source_authority,0,poi.shift_roster_wall;poi.pressure_workday_tally,biome.shallow_annex;biome.drowned_colony,in_game_wiki/en_US/P1304_PRESSURE_COLONY_WORKDAY_FIELD_ARTICLE.md,Pressure Colony Workday Field Article,PDA Pressure Colony Workday Primer,1,,packets/RS225_PRESSURE_COLONY_WORKDAY_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1305_TIDE_WORK_WINDOW_FIELD_ARTICLE,RS226_TIDE_WORK_WINDOW_FIELD_ARTICLE,applied_lore.tide_work_window_field_article,unlock.tide_work_window_field_article,source_authority,0,poi.tide_window_board;poi.route_slack_marker,biome.shallow_annex;biome.brine_canyon,in_game_wiki/en_US/P1305_TIDE_WORK_WINDOW_FIELD_ARTICLE.md,Tide Work Window Field Article,PDA Tide Work Window Primer,1,,packets/RS226_TIDE_WORK_WINDOW_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1306_ROUTE_BOARD_RETURN_STAMP_FIELD_ARTICLE,RS227_ROUTE_BOARD_RETURN_STAMP_FIELD_ARTICLE,applied_lore.route_board_return_stamp_field_article,unlock.route_board_return_stamp_field_article,source_authority,0,poi.route_board;poi.return_stamp_clock,biome.drowned_colony;biome.pressure_service_spine,in_game_wiki/en_US/P1306_ROUTE_BOARD_RETURN_STAMP_FIELD_ARTICLE.md,Route Board Return Stamp,PDA Route Board Primer,1,,packets/RS227_ROUTE_BOARD_RETURN_STAMP_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1307_ABYSSAL_NODULE_PLAIN_FIELD_ARTICLE,RS228_ABYSSAL_NODULE_PLAIN_FIELD_ARTICLE,applied_lore.abyssal_nodule_plain_field_article,unlock.abyssal_nodule_plain_field_article,source_authority,0,poi.abyssal_nodule_plain;poi.nodule_survey_grid,biome.abyssal_plain;biome.resource_plain,in_game_wiki/en_US/P1307_ABYSSAL_NODULE_PLAIN_FIELD_ARTICLE.md,Abyssal Nodule Plain Field Article,PDA Abyssal Nodule Plain Primer,1,,packets/RS228_ABYSSAL_NODULE_PLAIN_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1308_COLD_SEEP_HYDRATE_CRACK_FIELD_ARTICLE,RS229_COLD_SEEP_HYDRATE_CRACK_FIELD_ARTICLE,applied_lore.cold_seep_hydrate_crack_field_article,unlock.cold_seep_hydrate_crack_field_article,source_authority,0,poi.cold_seep_hydrate_crack;poi.gas_pockmark_field,biome.cold_seep_slope;biome.deep_silt,in_game_wiki/en_US/P1308_COLD_SEEP_HYDRATE_CRACK_FIELD_ARTICLE.md,Cold Seep Hydrate Crack Field Article,PDA Hydrate Crack Primer,1,,packets/RS229_COLD_SEEP_HYDRATE_CRACK_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1309_IRON_OXIDE_SEEP_CRUST_FIELD_ARTICLE,RS230_IRON_OXIDE_SEEP_CRUST_FIELD_ARTICLE,applied_lore.iron_oxide_seep_crust_field_article,unlock.iron_oxide_seep_crust_field_article,source_authority,0,poi.iron_oxide_seep_crust;poi.native_rust_mat,biome.cold_seep_slope;biome.oxidized_sediment,in_game_wiki/en_US/P1309_IRON_OXIDE_SEEP_CRUST_FIELD_ARTICLE.md,Iron-Oxide Seep Crust Field Article,PDA Iron Oxide Seep Primer,1,,packets/RS230_IRON_OXIDE_SEEP_CRUST_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P130_ATLAS_PUBLIC_MEMORY_AFTER_2147,RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION,atlas.public_memory_after_2147,unlock.atlas_public_memory_after_2147,source_authority,0,poi.cleaned_atlas_summary;poi.failed_automation_clip,biome.relay_archive;biome.black_keel_orbit,in_game_wiki/en_US/P130_ATLAS_PUBLIC_MEMORY_AFTER_2147.md,Atlas Public Memory After 2147,Neutral Reference,0,,packets/RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION.packets.json,ready
in_game_wiki,en_US,ltr,P1310_SERPENTINITE_FAULT_ROCK_FIELD_ARTICLE,RS231_SERPENTINITE_FAULT_ROCK_FIELD_ARTICLE,applied_lore.serpentinite_fault_rock_field_article,unlock.serpentinite_fault_rock_field_article,source_authority,0,poi.serpentinite_fault_wall;poi.slick_fault_plane,biome.fault_cave;biome.green_fault_rock,in_game_wiki/en_US/P1310_SERPENTINITE_FAULT_ROCK_FIELD_ARTICLE.md,Serpentinite Fault Rock Field Article,PDA Serpentinite Fault Primer,1,,packets/RS231_SERPENTINITE_FAULT_ROCK_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1311_CLAY_SILT_TURBIDITY_SLOPE_FIELD_ARTICLE,RS232_CLAY_SILT_TURBIDITY_SLOPE_FIELD_ARTICLE,applied_lore.clay_silt_turbidity_slope_field_article,unlock.clay_silt_turbidity_slope_field_article,source_authority,0,poi.clay_silt_turbidity_slope;poi.slide_scar_shelf,biome.sediment_slope;biome.disturbed_route,in_game_wiki/en_US/P1311_CLAY_SILT_TURBIDITY_SLOPE_FIELD_ARTICLE.md,Clay Silt Turbidity Slope Field Article,PDA Turbidity Slope Primer,1,,packets/RS232_CLAY_SILT_TURBIDITY_SLOPE_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1312_LIMESTONE_CAVE_CEILING_MINERAL_DRIP_FIELD_ARTICLE,RS233_LIMESTONE_CAVE_CEILING_MINERAL_DRIP_FIELD_ARTICLE,applied_lore.limestone_cave_ceiling_mineral_drip_field_article,unlock.limestone_cave_ceiling_mineral_drip_field_article,source_authority,0,poi.limestone_cave_ceiling;poi.mineral_drip_halo,biome.limestone_cave;biome.submerged_carbonate_roof,in_game_wiki/en_US/P1312_LIMESTONE_CAVE_CEILING_MINERAL_DRIP_FIELD_ARTICLE.md,Limestone Cave Ceiling Mineral Drip Field Article,PDA Limestone Ceiling Primer,1,,packets/RS233_LIMESTONE_CAVE_CEILING_MINERAL_DRIP_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1313_PRESSURE_BASE_INTERIOR_WALL_TRIM_FIELD_ARTICLE,RS234_PRESSURE_BASE_INTERIOR_WALL_TRIM_FIELD_ARTICLE,applied_lore.pressure_base_interior_wall_trim_field_article,unlock.pressure_base_interior_wall_trim_field_article,source_authority,0,poi.pressure_base_interior_wall;poi.condensation_grime_panel,biome.old_colony_interior;biome.pressure_corridor,in_game_wiki/en_US/P1313_PRESSURE_BASE_INTERIOR_WALL_TRIM_FIELD_ARTICLE.md,Pressure Base Interior Wall Trim Field Article,PDA Interior Wall Primer,1,,packets/RS234_PRESSURE_BASE_INTERIOR_WALL_TRIM_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1314_CABLE_JACKET_REPAIR_WRAP_FIELD_ARTICLE,RS235_CABLE_JACKET_REPAIR_WRAP_FIELD_ARTICLE,applied_lore.cable_jacket_repair_wrap_field_article,unlock.cable_jacket_repair_wrap_field_article,source_authority,0,poi.cable_jacket_repair_wrap;poi.gray_repair_tape_band,biome.old_colony_service_run;biome.pressure_corridor,in_game_wiki/en_US/P1314_CABLE_JACKET_REPAIR_WRAP_FIELD_ARTICLE.md,Cable Jacket Repair Wrap Field Article,PDA Cable Repair Primer,1,,packets/RS235_CABLE_JACKET_REPAIR_WRAP_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1315_SALVAGE_CUT_CROSS_SECTION_FIELD_ARTICLE,RS236_SALVAGE_CUT_CROSS_SECTION_FIELD_ARTICLE,applied_lore.salvage_cut_cross_section_field_article,unlock.salvage_cut_cross_section_field_article,source_authority,0,poi.salvage_cut_cross_section;poi.torn_painted_hull_edge,biome.old_colony_wreck_field;biome.flooded_pressure_module,in_game_wiki/en_US/P1315_SALVAGE_CUT_CROSS_SECTION_FIELD_ARTICLE.md,Salvage-Cut Cross-Section Field Article,PDA Salvage Cut Primer,1,,packets/RS236_SALVAGE_CUT_CROSS_SECTION_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1316_DAMPED_INSULATION_BLANKET_FIELD_ARTICLE,RS237_DAMPED_INSULATION_BLANKET_FIELD_ARTICLE,applied_lore.damped_insulation_blanket_field_article,unlock.damped_insulation_blanket_field_article,source_authority,0,poi.damped_insulation_blanket;poi.quilted_module_backing,biome.old_colony_interior;biome.pressure_base_corridor,in_game_wiki/en_US/P1316_DAMPED_INSULATION_BLANKET_FIELD_ARTICLE.md,Damped Insulation Blanket Field Article,PDA Interior Insulation Primer,1,,packets/RS237_DAMPED_INSULATION_BLANKET_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1317_PRESSURE_SUIT_PATCH_FIELD_ARTICLE,RS238_PRESSURE_SUIT_PATCH_FIELD_ARTICLE,applied_lore.pressure_suit_patch_field_article,unlock.pressure_suit_patch_field_article,source_authority,0,poi.pressure_suit_patch;poi.stitched_repair_patch,biome.old_colony_locker;biome.marauder_salvage_cache,in_game_wiki/en_US/P1317_PRESSURE_SUIT_PATCH_FIELD_ARTICLE.md,Pressure Suit Patch Field Article,PDA Suit Patch Primer,1,,packets/RS238_PRESSURE_SUIT_PATCH_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1318_AMBER_EMERGENCY_LENS_FIELD_ARTICLE,RS239_AMBER_EMERGENCY_LENS_FIELD_ARTICLE,applied_lore.amber_emergency_lens_field_article,unlock.amber_emergency_lens_field_article,source_authority,0,poi.amber_emergency_lens;poi.ribbed_warning_lamp,biome.pressure_base_interior;biome.flooded_airlock,in_game_wiki/en_US/P1318_AMBER_EMERGENCY_LENS_FIELD_ARTICLE.md,Amber Emergency Lens,PDA Warning Lens Primer,0,,packets/RS239_AMBER_EMERGENCY_LENS_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1319_RIBBED_FLEXIBLE_HOSE_FIELD_ARTICLE,RS260_RIBBED_FLEXIBLE_HOSE_FIELD_ARTICLE,applied_lore.ribbed_flexible_hose_field_article,unlock.ribbed_flexible_hose_field_article,source_authority,0,poi.ribbed_flexible_hose;poi.oxygen_hose_run,biome.pressure_base_interior;biome.service_corridor,in_game_wiki/en_US/P1319_RIBBED_FLEXIBLE_HOSE_FIELD_ARTICLE.md,Ribbed Flexible Hose,PDA Hose Reading Primer,0,,packets/RS260_RIBBED_FLEXIBLE_HOSE_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P131_MATERIAL_EXIT_BITTER_CREDITS,RS027_FALSE_EXIT_RETURN_PRESSURE,endings.material_exit_bitter_credits,unlock.material_exit_bitter_credits,source_authority,0,poi.ascent_mass_invoice;poi.blue_debt_sale_receipt,biome.black_keel_orbit;biome.photic_shelf,in_game_wiki/en_US/P131_MATERIAL_EXIT_BITTER_CREDITS.md,Material Exit: Bitter Credits,Neutral Reference,0,,packets/RS027_FALSE_EXIT_RETURN_PRESSURE.packets.json,ready
in_game_wiki,en_US,ltr,P1320_PHOTIC_LIMESTONE_RUBBLE_SHELF_FIELD_ARTICLE,RS258_PHOTIC_LIMESTONE_RUBBLE_SHELF_FIELD_ARTICLE,applied_lore.photic_limestone_rubble_shelf_field_article,unlock.photic_limestone_rubble_shelf_field_article,source_authority,0,poi.photic_limestone_rubble_shelf;poi.eroded_limestone_plate,biome.photic_shallows;biome.first_route_shelf,in_game_wiki/en_US/P1320_PHOTIC_LIMESTONE_RUBBLE_SHELF_FIELD_ARTICLE.md,Photic Limestone Rubble Shelf,PDA Limestone Shelf Primer,0,,packets/RS258_PHOTIC_LIMESTONE_RUBBLE_SHELF_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1321_SHALLOW_SEAGRASS_ROOT_MAT_FIELD_ARTICLE,RS262_SHALLOW_SEAGRASS_ROOT_MAT_FIELD_ARTICLE,applied_lore.shallow_seagrass_root_mat_field_article,unlock.shallow_seagrass_root_mat_field_article,source_authority,0,poi.shallow_root_mat;poi.shell_grit_root_knot,biome.photic_shelf;biome.photic_shallows,in_game_wiki/en_US/P1321_SHALLOW_SEAGRASS_ROOT_MAT_FIELD_ARTICLE.md,Shallow Seagrass Root-Mat Substrate,PDA Root-Mat Primer,0,,packets/RS262_SHALLOW_SEAGRASS_ROOT_MAT_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1322_BRINE_CANYON_SALT_CRUST_SILT_FIELD_ARTICLE,RS263_BRINE_CANYON_SALT_CRUST_SILT_FIELD_ARTICLE,applied_lore.brine_canyon_salt_crust_silt_field_article,unlock.brine_canyon_salt_crust_silt_field_article,source_authority,0,poi.brine_salt_crust_silt;poi.false_floor_salt_skin,biome.brine_canyon;biome.density_layer,in_game_wiki/en_US/P1322_BRINE_CANYON_SALT_CRUST_SILT_FIELD_ARTICLE.md,Brine Canyon Salt-Crust Silt,PDA Salt-Crust Silt Primer,0,,packets/RS263_BRINE_CANYON_SALT_CRUST_SILT_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1323_RUBBER_GASKET_RING_TRIM_FIELD_ARTICLE,RS270_RUBBER_GASKET_RING_TRIM_FIELD_ARTICLE,applied_lore.rubber_gasket_ring_trim_field_article,unlock.rubber_gasket_ring_trim_field_article,source_authority,0,poi.rubber_gasket_ring;poi.compressed_pressure_seal,biome.pressure_base;biome.wreck_interior,in_game_wiki/en_US/P1323_RUBBER_GASKET_RING_TRIM_FIELD_ARTICLE.md,Rubber Gasket Ring Pressure Seal,PDA Pressure Seal Primer,0,,packets/RS270_RUBBER_GASKET_RING_TRIM_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1324_PAINT_CHIP_SCRATCH_DECAL_FIELD_ARTICLE,RS271_PAINT_CHIP_SCRATCH_DECAL_FIELD_ARTICLE,applied_lore.paint_chip_scratch_decal_field_article,unlock.paint_chip_scratch_decal_field_article,source_authority,0,poi.paint_chip_scratch_decal;poi.off_white_paint_chip,biome.pressure_base;biome.wreck_interior,in_game_wiki/en_US/P1324_PAINT_CHIP_SCRATCH_DECAL_FIELD_ARTICLE.md,Paint Chip And Scratch Evidence,PDA Paint Wear Primer,0,,packets/RS271_PAINT_CHIP_SCRATCH_DECAL_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1325_PRESSURE_BASE_EXTERIOR_HULL_TRIM_FIELD_ARTICLE,RS272_PRESSURE_BASE_EXTERIOR_HULL_TRIM_FIELD_ARTICLE,applied_lore.pressure_base_exterior_hull_trim_field_article,unlock.pressure_base_exterior_hull_trim_field_article,source_authority,0,poi.pressure_base_exterior_hull_trim;poi.graphite_pressure_rib,biome.pressure_base;biome.wreck_exterior,in_game_wiki/en_US/P1325_PRESSURE_BASE_EXTERIOR_HULL_TRIM_FIELD_ARTICLE.md,Pressure Base Exterior Hull Trim,PDA Exterior Trim Primer,0,,packets/RS272_PRESSURE_BASE_EXTERIOR_HULL_TRIM_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1326_ROUTE_PERMISSION_STAMP_FIELD_ARTICLE,RS273_ROUTE_PERMISSION_STAMP_FIELD_ARTICLE,applied_lore.route_permission_stamp_field_article,unlock.route_permission_stamp_field_article,source_authority,0,poi.route_permission_stamp;poi.locked_hatch_tag,biome.drowned_colony;biome.pressure_base,in_game_wiki/en_US/P1326_ROUTE_PERMISSION_STAMP_FIELD_ARTICLE.md,Route Permission Stamps,PDA Worker Evidence Primer,0,,packets/RS273_ROUTE_PERMISSION_STAMP_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1327_TRIAGE_DELAY_LEDGER_FIELD_ARTICLE,RS274_TRIAGE_DELAY_LEDGER_FIELD_ARTICLE,applied_lore.triage_delay_ledger_field_article,unlock.triage_delay_ledger_field_article,source_authority,0,poi.medical_triage_ledger;poi.triage_delay_field,biome.drowned_colony;biome.medical_bay,in_game_wiki/en_US/P1327_TRIAGE_DELAY_LEDGER_FIELD_ARTICLE.md,Triage Delay Ledgers,PDA Medical Evidence Primer,0,,packets/RS274_TRIAGE_DELAY_LEDGER_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1328_MARAUDER_CORRECTION_MARK_FIELD_ARTICLE,RS275_MARAUDER_CORRECTION_MARK_FIELD_ARTICLE,applied_lore.marauder_correction_mark_field_article,unlock.marauder_correction_mark_field_article,source_authority,0,poi.marauder_correction_mark;poi.claim_note_overlay,biome.claim_cache;biome.worker_locker,in_game_wiki/en_US/P1328_MARAUDER_CORRECTION_MARK_FIELD_ARTICLE.md,Marauder Correction Marks,PDA Salvage Evidence Primer,0,,packets/RS275_MARAUDER_CORRECTION_MARK_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P1329_AUDIO_FRAGMENT_TAG_FIELD_ARTICLE,RS276_AUDIO_FRAGMENT_TAG_FIELD_ARTICLE,applied_lore.audio_fragment_tag_field_article,unlock.audio_fragment_tag_field_article,source_authority,0,poi.audio_fragment_tag;poi.hydrophone_log_strip,biome.drowned_colony;biome.pressure_base,in_game_wiki/en_US/P1329_AUDIO_FRAGMENT_TAG_FIELD_ARTICLE.md,Audio Fragment Tags,PDA Audio Evidence Primer,0,,packets/RS276_AUDIO_FRAGMENT_TAG_FIELD_ARTICLE.packets.json,ready
in_game_wiki,en_US,ltr,P132_PARTIAL_EXIT_SAME_SEED_RETURN,RS027_FALSE_EXIT_RETURN_PRESSURE,endings.partial_exit_same_seed_return,unlock.partial_exit_same_seed_return,source_authority,0,poi.return_vector_marker;poi.black_keel_reentry_slot,biome.black_keel_orbit;biome.photic_shelf,in_game_wiki/en_US/P132_PARTIAL_EXIT_SAME_SEED_RETURN.md,Partial Exit: Same-Seed Return,Neutral Reference,0,,packets/RS027_FALSE_EXIT_RETURN_PRESSURE.packets.json,ready
