release_set,packet_id,locale,check_type,status,finding,risk,next_review_action
RS114,P455,id_ID,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P455,ja_JP,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P455,ko_KR,UNIT_AND_NUMBER_PRESERVATION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P455,nl_NL,RTL_DIRECTION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P455,pl_PL,AUDIO_SUBTITLE_TIMING,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P455,pt_BR,TERMINOLOGY_LOCK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P455,ru_RU,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P455,uk_UA,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P455,zh_CN,TERMINOLOGY_LOCK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P456,en_US,UNIT_AND_NUMBER_PRESERVATION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P456,ar_SA,SPOILER_BOUNDARY,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P456,de_DE,ID_PRESERVATION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P456,es_ES,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P456,fr_FR,EXPANSION_RISK,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P456,he_IL,VOICE_REGISTER,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P456,id_ID,AUDIO_SUBTITLE_TIMING,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P456,ja_JP,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P456,ko_KR,RTL_DIRECTION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P456,nl_NL,TERMINOLOGY_LOCK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P456,pl_PL,UNIT_AND_NUMBER_PRESERVATION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P456,pt_BR,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P456,ru_RU,VOICE_REGISTER,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P456,uk_UA,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P456,zh_CN,SPOILER_BOUNDARY,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P457,en_US,ID_PRESERVATION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P457,ar_SA,CJK_GLYPH_SCOPE,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P457,de_DE,UNIT_AND_NUMBER_PRESERVATION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P457,es_ES,SURFACE_LENGTH,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P457,fr_FR,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P457,he_IL,SURFACE_LENGTH,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P457,id_ID,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P457,ja_JP,UNIT_AND_NUMBER_PRESERVATION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P457,ko_KR,ID_PRESERVATION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P457,nl_NL,AUDIO_SUBTITLE_TIMING,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P457,pl_PL,ID_PRESERVATION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P457,pt_BR,AUDIO_SUBTITLE_TIMING,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P457,ru_RU,SURFACE_LENGTH,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P457,uk_UA,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P457,zh_CN,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P458,en_US,SURFACE_LENGTH,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P458,ar_SA,UNIT_AND_NUMBER_PRESERVATION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P458,de_DE,TERMINOLOGY_LOCK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P458,es_ES,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P458,fr_FR,SPOILER_BOUNDARY,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P458,he_IL,CJK_GLYPH_SCOPE,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P458,id_ID,VOICE_REGISTER,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P458,ja_JP,UNIT_AND_NUMBER_PRESERVATION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P458,ko_KR,VOICE_REGISTER,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P458,nl_NL,SPOILER_BOUNDARY,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P458,pl_PL,AUDIO_SUBTITLE_TIMING,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P458,pt_BR,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P458,ru_RU,CJK_GLYPH_SCOPE,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P458,uk_UA,RTL_DIRECTION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P458,zh_CN,CJK_GLYPH_SCOPE,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P459,en_US,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P459,ar_SA,ID_PRESERVATION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P459,de_DE,SPOILER_BOUNDARY,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P459,es_ES,ID_PRESERVATION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P459,fr_FR,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS114,P459,he_IL,TERMINOLOGY_LOCK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P459,id_ID,SURFACE_LENGTH,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS114,P459,ja_JP,SURFACE_LENGTH,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P459,ko_KR,AUDIO_SUBTITLE_TIMING,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P459,nl_NL,UNIT_AND_NUMBER_PRESERVATION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P459,pl_PL,SURFACE_LENGTH,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P459,pt_BR,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P459,ru_RU,RTL_DIRECTION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS114,P459,uk_UA,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS114,P459,zh_CN,VOICE_REGISTER,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P460,en_US,TERMINOLOGY_LOCK,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P460,ar_SA,AUDIO_SUBTITLE_TIMING,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P460,de_DE,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P460,es_ES,UNIT_AND_NUMBER_PRESERVATION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P460,fr_FR,AUDIO_SUBTITLE_TIMING,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P460,he_IL,CJK_GLYPH_SCOPE,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P460,id_ID,RTL_DIRECTION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P460,ja_JP,ID_PRESERVATION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P460,ko_KR,ID_PRESERVATION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P460,nl_NL,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P460,pl_PL,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P460,pt_BR,SPOILER_BOUNDARY,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P460,ru_RU,RTL_DIRECTION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P460,uk_UA,AUDIO_SUBTITLE_TIMING,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P460,zh_CN,SPOILER_BOUNDARY,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P461,en_US,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P461,ar_SA,VOICE_REGISTER,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P461,de_DE,TERMINOLOGY_LOCK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P461,es_ES,SURFACE_LENGTH,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P461,fr_FR,EXPANSION_RISK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P461,he_IL,SPOILER_BOUNDARY,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P461,id_ID,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P461,ja_JP,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P461,ko_KR,EXPANSION_RISK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P461,nl_NL,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P461,pl_PL,AUDIO_SUBTITLE_TIMING,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P461,pt_BR,TERMINOLOGY_LOCK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P461,ru_RU,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P461,uk_UA,EXPANSION_RISK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P461,zh_CN,TERMINOLOGY_LOCK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P462,en_US,CJK_GLYPH_SCOPE,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P462,ar_SA,VOICE_REGISTER,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P462,de_DE,TERMINOLOGY_LOCK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P462,es_ES,TERMINOLOGY_LOCK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P462,fr_FR,AUDIO_SUBTITLE_TIMING,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P462,he_IL,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P462,id_ID,SPOILER_BOUNDARY,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P462,ja_JP,SPOILER_BOUNDARY,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P462,ko_KR,RTL_DIRECTION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P462,nl_NL,TERMINOLOGY_LOCK,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P462,pl_PL,RTL_DIRECTION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P462,pt_BR,AUDIO_SUBTITLE_TIMING,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P462,ru_RU,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P462,uk_UA,TERMINOLOGY_LOCK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P462,zh_CN,AUDIO_SUBTITLE_TIMING,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P463,en_US,CJK_GLYPH_SCOPE,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P463,ar_SA,CJK_GLYPH_SCOPE,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P463,de_DE,RTL_DIRECTION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P463,es_ES,RTL_DIRECTION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P463,fr_FR,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P463,he_IL,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P463,id_ID,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P463,ja_JP,CJK_GLYPH_SCOPE,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P463,ko_KR,CJK_GLYPH_SCOPE,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P463,nl_NL,VOICE_REGISTER,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P463,pl_PL,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P463,pt_BR,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P463,ru_RU,SPOILER_BOUNDARY,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P463,uk_UA,TERMINOLOGY_LOCK,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P463,zh_CN,SPOILER_BOUNDARY,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P464,en_US,SPOILER_BOUNDARY,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P464,ar_SA,EXPANSION_RISK,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P464,de_DE,SPOILER_BOUNDARY,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P464,es_ES,CJK_GLYPH_SCOPE,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P464,fr_FR,TERMINOLOGY_LOCK,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P464,he_IL,SURFACE_LENGTH,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P464,id_ID,TERMINOLOGY_LOCK,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P464,ja_JP,AUDIO_SUBTITLE_TIMING,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P464,ko_KR,SURFACE_LENGTH,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P464,nl_NL,EXPANSION_RISK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P464,pl_PL,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P464,pt_BR,SPOILER_BOUNDARY,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P464,ru_RU,VOICE_REGISTER,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P464,uk_UA,UNIT_AND_NUMBER_PRESERVATION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P464,zh_CN,CJK_GLYPH_SCOPE,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P465,en_US,TERMINOLOGY_LOCK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P465,ar_SA,SURFACE_LENGTH,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P465,de_DE,AUDIO_SUBTITLE_TIMING,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P465,es_ES,SURFACE_LENGTH,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P465,fr_FR,EXPANSION_RISK,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P465,he_IL,ID_PRESERVATION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P465,id_ID,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P465,ja_JP,CJK_GLYPH_SCOPE,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P465,ko_KR,RTL_DIRECTION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P465,nl_NL,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P465,pl_PL,UNIT_AND_NUMBER_PRESERVATION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P465,pt_BR,AUDIO_SUBTITLE_TIMING,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P465,ru_RU,SURFACE_LENGTH,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P465,uk_UA,SPOILER_BOUNDARY,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P465,zh_CN,EXPANSION_RISK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P466,en_US,EXPANSION_RISK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P466,ar_SA,RTL_DIRECTION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P466,de_DE,CJK_GLYPH_SCOPE,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P466,es_ES,ID_PRESERVATION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P466,fr_FR,CJK_GLYPH_SCOPE,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P466,he_IL,EXPANSION_RISK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P466,id_ID,CJK_GLYPH_SCOPE,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P466,ja_JP,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P466,ko_KR,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P466,nl_NL,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P466,pl_PL,RTL_DIRECTION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P466,pt_BR,SPOILER_BOUNDARY,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P466,ru_RU,RTL_DIRECTION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P466,uk_UA,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P466,zh_CN,TERMINOLOGY_LOCK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P467,en_US,SPOILER_BOUNDARY,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P467,ar_SA,TERMINOLOGY_LOCK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P467,de_DE,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P467,es_ES,SPOILER_BOUNDARY,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P467,fr_FR,SPOILER_BOUNDARY,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P467,he_IL,AUDIO_SUBTITLE_TIMING,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P467,id_ID,UNIT_AND_NUMBER_PRESERVATION,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P467,ja_JP,SURFACE_LENGTH,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P467,ko_KR,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P467,nl_NL,VOICE_REGISTER,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P467,pl_PL,AUDIO_SUBTITLE_TIMING,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P467,pt_BR,EXPANSION_RISK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P467,ru_RU,UNIT_AND_NUMBER_PRESERVATION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P467,uk_UA,AUDIO_SUBTITLE_TIMING,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P467,zh_CN,SURFACE_LENGTH,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P468,en_US,AUDIO_SUBTITLE_TIMING,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P468,ar_SA,VOICE_REGISTER,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P468,de_DE,VOICE_REGISTER,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P468,es_ES,SURFACE_LENGTH,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P468,fr_FR,CJK_GLYPH_SCOPE,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P468,he_IL,VOICE_REGISTER,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P468,id_ID,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P468,ja_JP,AUDIO_SUBTITLE_TIMING,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P468,ko_KR,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P468,nl_NL,ID_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P468,pl_PL,SURFACE_LENGTH,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P468,pt_BR,UNIT_AND_NUMBER_PRESERVATION,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P468,ru_RU,SURFACE_LENGTH,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P468,uk_UA,AUDIO_SUBTITLE_TIMING,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P468,zh_CN,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P469,en_US,UNIT_AND_NUMBER_PRESERVATION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P469,ar_SA,CJK_GLYPH_SCOPE,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P469,de_DE,CJK_GLYPH_SCOPE,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P469,es_ES,EXPANSION_RISK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P469,fr_FR,SPOILER_BOUNDARY,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P469,he_IL,SPOILER_BOUNDARY,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P469,id_ID,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P469,ja_JP,TERMINOLOGY_LOCK,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P469,ko_KR,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS115,P469,nl_NL,RTL_DIRECTION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P469,pl_PL,UNIT_AND_NUMBER_PRESERVATION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P469,pt_BR,TERMINOLOGY_LOCK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS115,P469,ru_RU,SURFACE_LENGTH,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS115,P469,uk_UA,SPOILER_BOUNDARY,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS115,P469,zh_CN,RTL_DIRECTION,PASS_STATIC_DRAFT,Finding recorded,Medium,Review
RS116,P470,en_US,SURFACE_LENGTH,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS116,P470,ar_SA,SPOILER_BOUNDARY,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS116,P470,de_DE,TERMINOLOGY_LOCK,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS116,P470,es_ES,VOICE_REGISTER,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS116,P470,fr_FR,SPOILER_BOUNDARY,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS116,P470,he_IL,CJK_GLYPH_SCOPE,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS116,P470,id_ID,CJK_GLYPH_SCOPE,NEEDS_NATIVE_REVIEW,Finding recorded,Medium,Review
RS116,P470,ja_JP,EXPANSION_RISK,NEEDS_RUNTIME_LAYOUT_PROOF,Finding recorded,Medium,Review
RS116,P470,ko_KR,SURFACE_LENGTH,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
RS116,P470,nl_NL,ID_PRESERVATION,NEEDS_FONT_GLYPH_PROOF,Finding recorded,Medium,Review
