path,extension,bytes,width,height,sha256,group_id,duplicate_kind,same_hash_count,same_basename_count,family_name,family_count,ledger_class,source_policy_flags,duplicate_policy_flags,future_owner_action,evidence_class,status,evidence_boundary
Assets/_Project/Art/TEXTURES/Detali/soft_plume_noise_-_kakoy_to_seryy_nu_norm.png,png,1821218,1024,1024,4d62dfc6b86e9a1bada9dc76eed2145689892d6f1f0f57d74269194da03689a7,UNIQUE_47,UNIQUE,1,1,soft_plume_noise_-_kakoy_to_seryy_nu,1,texture_source,STATIC_META_SRGB_RISK_FOR_NONCOLOR_NAME|STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Detali/visor droplet mask.png,png,1217039,1024,1024,0def33597280e628540aed93a939d8661aa1b78552829bd3e02556fdb789a218,UNIQUE_48,UNIQUE,1,1,visor droplet,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Detali/visor runoff normal.png,png,1352821,1024,1024,8fe7a3e09bd7d678d01bbebd9e1696615f680f4c4c41a612553bfce15c7692af,UNIQUE_49,UNIQUE,1,1,visor runoff,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/FLOOR.png,png,2019609,1024,1024,d393a33bd4c3aa0f58cf4bf26eab16be55b6385063d5dba814556b8d7699e204,FAMILY_floor,FAMILY_NAME,1,1,floor,2,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,FAMILY_ROUTE_REVIEW|STREAMING_MIP_CONTEXT,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/FLOOR1.png,png,2071455,1024,1024,8531cc9740b5a5d86902394b0a3fe6c1108c431573a53a1d07c9d4213e26f603,FAMILY_floor,FAMILY_NAME,1,1,floor,2,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,FAMILY_ROUTE_REVIEW|STREAMING_MIP_CONTEXT,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/foam.png,png,5930422,2048,2048,0ddf6821b2088d39f885e0a9d769af88d49130f1a0e7fa8d4479d8d0e695a1d1,UNIQUE_52,UNIQUE,1,1,foam,1,water_contact,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/gameart.png,png,1821088,1376,768,53baca4d7869ad51c38b487921a6da095a8e1dab0f97f715604ab5ef944b5051,UNIQUE_53,UNIQUE,1,1,gameart,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/menuview.png,png,1845645,1376,768,e7c8e601fac41a860cc4d3aafcde83d4ec63c2346d3e0616c5cbfd9e07475049,UNIQUE_54,UNIQUE,1,1,menuview,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Meshy_AI_Alien_barnacles_clust_0301230506_texture.png,png,2785536,2048,2048,19a24612beedfb0f975bf9fc8a550b276fe7ab1717eb6b9c6d58629f09e20299,UNIQUE_55,UNIQUE,1,1,meshy_ai_alien_barnacles_clust_0301230506_texture,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/ORGANIC.png,png,2129007,1024,1024,15070f139529af061f3a6b1dd16c38a0db9611f66a845857e2073b5de2cfff70,UNIQUE_56,UNIQUE,1,1,organic,1,texture_source,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Sky/bo2.png,png,5056673,2048,2048,cbd2e9f82dc9e3ca50ef2d5a79e9588cb568c494cec05ac90f2c0ec61842bc08,FAMILY_bo,FAMILY_NAME,1,1,bo,2,texture_source,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Sky/bo3.png,png,6409326,2048,2048,f838024904e7476cf64e0e172664a258446326f3de660f2394ac445c66c53106,FAMILY_bo,FAMILY_NAME,1,1,bo,2,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,FAMILY_ROUTE_REVIEW|STREAMING_MIP_CONTEXT,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Sky/clod1.png,png,6381348,2048,2048,358c9dfc9e0e4a0d345c0470de82e6983870d3683616aaa9df43a06d25a68baf,FAMILY_clod,FAMILY_NAME,1,1,clod,2,texture_source,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Sky/clod2.png,png,5527708,2048,2048,4e17ab64229b60d08980eaabc6c4ea70952a6eb31ba4d82448c21786f0df1a8b,FAMILY_clod,FAMILY_NAME,1,1,clod,2,texture_source,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Sky/eb2.png,png,9215950,2048,2048,241fe2d93b06e3b165e54150dd29c44cfe0803683a68348e05fc197fcd077b36,UNIQUE_61,UNIQUE,1,1,eb,1,texture_source,SOURCE_GT8MB|STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Sky/oblaka!.png,png,5325005,2048,2048,ebb429fd6a1b6820d626915590492e583aeb14db71bfd1cc5c3ab4cee1d04cba,UNIQUE_62,UNIQUE,1,1,oblaka!,1,texture_source,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Sky/oblakajip.png,png,5832358,2048,2048,8011ce90269968e07284d4f263fe7ed77b3a5eed1dbc5b218e0ad935d5913701,UNIQUE_63,UNIQUE,1,1,oblakajip,1,texture_source,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/2rock/Rocks007_1K-JPG_AmbientOcclusion.jpg,jpg,717833,1024,1024,2757ee523044993ed8364cac5c0e6f5b001b520c3995fb91ecd0e06648dc7b06,UNIQUE_64,UNIQUE,1,1,rocks007_1k-jpg_ambientocclusion,1,terrain_geology,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/2rock/Rocks007_1K-JPG_Color.jpg,jpg,1235166,1024,1024,da3096d35295c88f15aac51842aaf94f37b61ea4f49d8afbd6580dd2223141dc,FAMILY_rocks007_1k_jpg,FAMILY_NAME,1,1,rocks007_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/2rock/Rocks007_1K-JPG_NormalGL.jpg,jpg,2315462,1024,1024,273f0655317b945b6f48686f99e6877c65860cec8e205b7b6af6bb4ad8ffa1c1,FAMILY_rocks007_1k_jpg,FAMILY_NAME,1,1,rocks007_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/basalt/Rock031_1K-JPG_Color.jpg,jpg,1228571,1024,1024,e2a60d13720cecf2b951fa45b4b662c93f505b1402bfa67c987a146bf5789abe,FAMILY_rock031_1k_jpg,FAMILY_NAME,1,1,rock031_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/basalt/Rock031_1K-JPG_NormalGL.jpg,jpg,2556573,1024,1024,9ba74ce0bbb1e0726830a390161fcc5d2b78115bdcd6710fc81caae7929150aa,FAMILY_rock031_1k_jpg,FAMILY_NAME,1,1,rock031_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/basalt/TX_H8_WetBasaltShoreline_Albedo_1428.png,png,3073068,1024,1024,7a161fbe3c129a25fb59c5ff246a65c9bd5f0dd78c1bcfcf8fc3256e940b49cf,UNIQUE_69,UNIQUE,1,1,tx_h8_wetbasaltshoreline_albedo,1,terrain_geology,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/gravel/Gravel020_1K-JPG_AmbientOcclusion.jpg,jpg,650920,1024,1024,9e90e21ccff1d027e425dda83630624c3347e809ec50e3927f7b5a86509f3378,UNIQUE_70,UNIQUE,1,1,gravel020_1k-jpg_ambientocclusion,1,terrain_geology,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/gravel/Gravel020_1K-JPG_Color.jpg,jpg,1002655,1024,1024,58d5aa82e7c034ad78bdd22c4888920f90f4e6042f3e4cd364be21e5b01c1c48,FAMILY_gravel020_1k_jpg,FAMILY_NAME,1,1,gravel020_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/gravel/Gravel020_1K-JPG_NormalGL.jpg,jpg,2316094,1024,1024,f6794c3fb465ac987e875b4902ede9663462b0dba81e5510f4c25aa6b03482c1,FAMILY_gravel020_1k_jpg,FAMILY_NAME,1,1,gravel020_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/moss/Ground047_1K-JPG_AmbientOcclusion.jpg,jpg,879479,1024,1024,590c95962e3d79fa079b55461d1141d3189becdf738ec1c08c3eb6aad1cb10a3,UNIQUE_73,UNIQUE,1,1,ground047_1k-jpg_ambientocclusion,1,terrain_geology,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/moss/Ground047_1K-JPG_Color.jpg,jpg,1561641,1024,1024,db08d76878a4c48b1952d2fff9654048b46901ce0846ea63f99ebe81a04ce940,FAMILY_ground047_1k_jpg,FAMILY_NAME,1,1,ground047_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/moss/Ground047_1K-JPG_NormalGL.jpg,jpg,2343867,1024,1024,98dcd5ad33a0a5d3b45cbda52898cbf85b1ff978606b656f3f12d9c792581043,FAMILY_ground047_1k_jpg,FAMILY_NAME,1,1,ground047_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/mud/Ground051_1K-JPG_AmbientOcclusion.jpg,jpg,522360,1024,1024,f411806646ff158171780efd793ac3daf5db9786e2bc4895c16ce063e39a2c19,UNIQUE_76,UNIQUE,1,1,ground051_1k-jpg_ambientocclusion,1,terrain_geology,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/mud/Ground051_1K-JPG_Color.jpg,jpg,1034503,1024,1024,fafe49fa0fad47a59c6d11160b4f174061499cbec3426d92a332ae1d73ad2304,FAMILY_ground051_1k_jpg,FAMILY_NAME,1,1,ground051_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/mud/Ground051_1K-JPG_NormalGL.jpg,jpg,2208776,1024,1024,b6d70e11aae94a2b1e046bba133125dd4895f645a3009819af91a74a71cc6422,FAMILY_ground051_1k_jpg,FAMILY_NAME,1,1,ground051_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/rocks/Rocks019_1K-JPG_AmbientOcclusion.jpg,jpg,627915,1024,1024,420e64df230fce3a1ece581ec521be6024429d325cb62175bb9c84fecc397841,UNIQUE_79,UNIQUE,1,1,rocks019_1k-jpg_ambientocclusion,1,terrain_geology,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/rocks/Rocks019_1K-JPG_Color.jpg,jpg,1339818,1024,1024,bd182a8aeede0ce2e5783da76acde8241aab00f073b4309289888b0b5727f80e,FAMILY_rocks019_1k_jpg,FAMILY_NAME,1,1,rocks019_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/rocks/Rocks019_1K-JPG_NormalGL.jpg,jpg,2323428,1024,1024,eb28b66a89f6b6ece09f7e1b312d60940f80b6f6404f995435fe4dcfc3c7997d,FAMILY_rocks019_1k_jpg,FAMILY_NAME,1,1,rocks019_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/sand +green/Ground074_1K-JPG_AmbientOcclusion.jpg,jpg,859297,1024,1024,9f45868706e69dd9fe661511d7aa456e3693a473df4ea78c914a0223f4b82d3d,UNIQUE_82,UNIQUE,1,1,ground074_1k-jpg_ambientocclusion,1,terrain_geology,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/sand +green/Ground074_1K-JPG_Color.jpg,jpg,1813029,1024,1024,eecdcb7667fd7c150d3ebfa8a1ddea96747c917f70215e27f00a91c5a5ea7513,FAMILY_ground074_1k_jpg,FAMILY_NAME,1,1,ground074_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/sand +green/Ground074_1K-JPG_NormalGL.jpg,jpg,2150375,1024,1024,22ce1b204fbda5588395dfdadec8b50643135cf073311068fa0ef0877b1cb978,FAMILY_ground074_1k_jpg,FAMILY_NAME,1,1,ground074_1k-jpg,2,terrain_geology,NONE,FAMILY_ROUTE_REVIEW,READBACK_BEFORE_DELETE_OR_PROMOTION,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/sand/Ground079S_1K-PNG_Color.png,png,2216868,1024,1024,c499996590d26e0651efb786e72f9f28c6e4de61f7cbdfeda3daf53a7e0085df,UNIQUE_85,UNIQUE,1,1,ground079s_1k-png,1,terrain_geology,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Terrain Textures/sand/NORMAL.png,png,3302324,2048,1829,29b226121349c94910d6d423de615250afcf7ecdec100da1f131be1672b53edd,UNIQUE_86,UNIQUE,1,1,normal,1,terrain_geology,NONE,STATIC_NO_IMMEDIATE_FLAG,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/terrain.png,png,1948408,1024,1024,dc3778fe69d6c3ecefcc8e10cab4292d318c05f1d1e1333a4ca26ba10d93213b,UNIQUE_87,UNIQUE,1,1,terrain,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/TX_H8AegirGasGiantBakedDisc_1428.png,png,1857687,2048,2048,2713decae97165c89ac440e4a139dd2b2fba4f4a0190bfa408ecdcf0f4cbe8ad,UNIQUE_88,UNIQUE,1,1,tx_h8aegirgasgiantbakeddisc,1,sky_aegir_cloud,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Weather/TX_FogLUT_BiolumeBloom.png,png,73,32,1,b8f46d4ddf1b44717fea681970d43dba076de321b7b46d9eceb02cf1f71f4a85,UNIQUE_89,UNIQUE,1,1,tx_foglut_biolumebloom,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Weather/TX_FogLUT_CyclonicSurge.png,png,73,32,1,517b4b630eaf3dc18d0a3a1300b627b1675edf5800244e4a114dd47e97b80fd5,UNIQUE_90,UNIQUE,1,1,tx_foglut_cyclonicsurge,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/Weather/TX_FogLUT_DeepStillness.png,png,73,32,1,0249185184b3d172ee7b92905ae5926986d3c0f53533e650c7d8e98c8942a08c,UNIQUE_91,UNIQUE,1,1,tx_foglut_deepstillness,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/WorldProceduralFlora/Imported/family.coral.branching.v2/albedo___family.coral.branching.v2.png,png,2609305,1024,1024,b246e278c2320bedd3ad2eb5f1f223e1259340e87203c66b3f0d5b6b1b3d9a58,UNIQUE_92,UNIQUE,1,1,albedo___family.coral.branching.v,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/WorldProceduralFlora/Imported/family.coral.branching.v2/detail___family.coral.branching.v2.png,png,2664339,1024,1024,3fb451d7ca072fcff0651108ca0ebbc21c4f7de79598b8bc404588aa8b43e307,UNIQUE_93,UNIQUE,1,1,detail___family.coral.branching.v,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/WorldProceduralFlora/Imported/family.coral.branching.v2/mask___family.coral.branching.v2.png,png,2559450,1024,1024,e767c2319e0bfd56f9d85f739b53e7dc7b03014f228783453848f43e700e1562,UNIQUE_94,UNIQUE,1,1,mask___family.coral.branching.v,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/WorldProceduralFlora/Imported/family.coral.branching.v2/normal___family.coral.branching.v2.png,png,2523708,1024,1024,dac37ad4531cd21302bb376135b0a4c2c75a2d9fdb17b3a141b1811c02ac4c87,UNIQUE_95,UNIQUE,1,1,normal___family.coral.branching.v,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
Assets/_Project/Art/TEXTURES/WorldProceduralFlora/Imported/family.coral.branching/albedo___family.coral.branching.png,png,7153108,2048,2048,685986a8021c4e6b0444b6b99c86c56ba9c0a0394dd830c136bcb9763e26e1b3,UNIQUE_96,UNIQUE,1,1,albedo___family.coral.branching,1,texture_source,STATIC_META_STREAMING_MIPS_OFF_WORLD_RISK,STREAMING_MIP_CONTEXT,NO_DUPLICATE_ACTION_FROM_HASH_ONLY,STATIC_HASH_SCAN,PENDING_VERIFICATION,HASH_AND_NAME_ONLY_NOT_VISUAL_OR_IMPORT_PROOF
