guid,asset_path,asset_extension,asset_family,owner_scope,file_size_bytes,meta_importer,reference_file_count,reference_token_count,referenced_by_material_files,referenced_by_prefab_files,referenced_by_scene_files,referenced_by_scriptable_asset_files,referenced_by_controller_or_anim_files,first_reference_paths,policy_flags,route_priority,owner_packet_hint,status,evidence_class,evidence_boundary
de128c35988b21747a9f022fae973e02,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_low__bed_509634.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2214,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__bed.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
66fb8a9ab859c9142aae395eae388e81,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_low__knoll_509636.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2216,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__knoll.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
90675413e77b97a4f9e239d6d2ad0c74,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_low__mound_509638.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2216,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__mound.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
9314b2abcf90e4d4995297ae44f03c52,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_low__plate_509640.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2215,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__plate.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
1ea00dda2bc5b674395d510c149cd49f,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_low__saucer_509642.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2217,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__saucer.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
62bb2a67f625f6e4fa3f0746efe2e661,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_low__spread_509644.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2217,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_low/GEN_family_coral_low__spread.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
12c6563e6c095d94c87724414aee1a7a,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_massive__boulder_509612.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2222,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_massive/GEN_family_coral_massive__boulder.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
0be21dde09ab8214bab94a323c79acc9,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_massive__buttress_509614.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2223,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_massive/GEN_family_coral_massive__buttress.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
c0ceb784faecd624cb0203401714dc4a,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_massive__dome_509616.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2219,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_massive/GEN_family_coral_massive__dome.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
67ee38d2b75e5014289a88441bc12b74,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_massive__head_509618.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2219,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_massive/GEN_family_coral_massive__head.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
d8f4799a3598c3240aca81f98c15357e,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_massive__lobed_509620.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2220,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_massive/GEN_family_coral_massive__lobed.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
bde80f2cf51fd5a419e2b4e075351fbc,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_massive__porous_509622.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2221,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_massive/GEN_family_coral_massive__porous.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
0dbab48f84e15d24f86bf4599784663d,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_plate__bastion_509672.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2220,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_plate/GEN_family_coral_plate__bastion.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
0f03e41a38a50c241ab2bfe3e3be3c16,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_plate__canopy_509674.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2219,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_plate/GEN_family_coral_plate__canopy.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
bb38ae5817849ba4daaefe5ac7a88178,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_plate__ledge_509676.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2218,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_plate/GEN_family_coral_plate__ledge.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
45189f29e7aeaeb4e9e4d8af32155e2f,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_plate__shelf_509678.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2218,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_plate/GEN_family_coral_plate__shelf.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
074a897cd714ec24d8eee1d75789d912,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_plate__stack_509680.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2218,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_plate/GEN_family_coral_plate__stack.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
4fc68ad212c18a7499c121bb1bf6f72d,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_coral_plate__terrace_509682.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2220,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_coral_plate/GEN_family_coral_plate__terrace.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
8ec1fcfb0686c264f94411e3990881ee,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__braid_519924.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2219,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__braid.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
cc81b2b4c808b894d8b74c752da3066f,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__cathedral__s140-240_519910.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2233,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__cathedral__s140-240.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
533fc34ce686c1e4c889493b31c013a4,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__cowl__s110-180_519912.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2227,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__cowl__s110-180.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
df5560f41d2ac9f4c88727dcb145937d,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__lantern__s100-180_519914.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2231,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__lantern__s100-180.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
86f8cabb4a2fdaf4880c2777ea7fabc4,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__mantle_519926.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2220,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__mantle.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
844f96a5afafc2a48b701b1479efb000,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__nodule_519928.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2220,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__nodule.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
f3eb69679f4308241ab0df59005b0b82,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__pennant_519930.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2221,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__pennant.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
a3c496fb5d650db43971888939278010,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__petal__s100-170_519916.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2229,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__petal__s100-170.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
efe538a06c712b345a98363a9093d367,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__reed__s80-140_519918.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2227,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__reed__s80-140.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
291fb124194a87645a9983de7e45be87,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__shroud_519932.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2220,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__shroud.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
129f00f32de6445468ad9e21bc296d35,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__strap_519934.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2219,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__strap.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
1b730d35d188e5b43b1d55e87c64479a,Assets/GPUInstancer/PrototypeData/Prefab/GEN_family_kelp_abyssal__tatterveil__s110-185_519920.asset,.asset,scriptable_or_native_asset,NON_PROJECT_ASSETS_PATH,2234,NativeFormatImporter,3,5,0,1,2,0,0,Assets/_Project/Prefabs/Nature/Flora/Baked/family_kelp_abyssal/GEN_family_kelp_abyssal__tatterveil__s110-185.prefab|Assets/_Project/Scenes/02_HECTON_WORLD.unity|Assets/_Recovery/0 (13).unity,ACTIVE_WORLD_SCENE_REACHABLE|NON_PROJECT_ASSETS_PATH|PREFAB_REACHABLE|SCENE_REACHABLE|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,P0_ACTIVE_ROUTE_REVIEW,ACTIVE_WORLD_READBACK_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,GUID_REFERENCE_ONLY_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
