packet_id,article_id,release_set_id,locale,locale_present,required_fields_present,player_visible_draft_markers,rtl_flag,cjk_flag,suspected_mojibake_flag,title_mismatch_flag,localization_state
P031_PHOTIC_SHELF_LIFE,hecton8.photic_shelf_life,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,fr_FR,yes,yes,no,no,no,yes,no,machine_draft
P031_PHOTIC_SHELF_LIFE,hecton8.photic_shelf_life,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,es_ES,yes,yes,no,no,no,no,no,machine_draft
P031_PHOTIC_SHELF_LIFE,hecton8.photic_shelf_life,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,de_DE,yes,yes,no,no,no,yes,no,machine_draft
P031_PHOTIC_SHELF_LIFE,hecton8.photic_shelf_life,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,pl_PL,yes,yes,no,no,no,no,no,machine_draft
P031_PHOTIC_SHELF_LIFE,hecton8.photic_shelf_life,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,uk_UA,yes,yes,no,no,no,no,no,machine_draft
P031_PHOTIC_SHELF_LIFE,hecton8.photic_shelf_life,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ar_SA,yes,yes,no,yes,no,no,no,machine_draft
P031_PHOTIC_SHELF_LIFE,hecton8.photic_shelf_life,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,id_ID,yes,yes,no,no,no,no,no,machine_draft
P031_PHOTIC_SHELF_LIFE,hecton8.photic_shelf_life,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ko_KR,yes,yes,no,no,yes,no,no,machine_draft
P031_PHOTIC_SHELF_LIFE,hecton8.photic_shelf_life,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,he_IL,yes,yes,no,yes,no,no,no,machine_draft
P031_PHOTIC_SHELF_LIFE,hecton8.photic_shelf_life,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,pt_BR,yes,yes,no,no,no,yes,no,machine_draft
P031_PHOTIC_SHELF_LIFE,hecton8.photic_shelf_life,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,nl_NL,yes,yes,no,no,no,no,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,en_US,yes,yes,no,no,no,no,no,source_ready
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ja_JP,yes,yes,no,no,yes,no,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,zh_CN,yes,yes,no,no,yes,no,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,fr_FR,yes,yes,no,no,no,yes,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,es_ES,yes,yes,no,no,no,yes,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,de_DE,yes,yes,no,no,no,yes,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,pl_PL,yes,yes,no,no,no,no,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,uk_UA,yes,yes,no,no,no,no,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ar_SA,yes,yes,no,yes,no,no,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,id_ID,yes,yes,no,no,no,no,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ko_KR,yes,yes,no,no,yes,no,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,he_IL,yes,yes,no,yes,no,no,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,pt_BR,yes,yes,no,no,no,yes,no,machine_draft
P032_PRESSURE_LADDER_DEPTH_BANDS,hecton8.pressure_ladder_depth_bands,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,nl_NL,yes,yes,no,no,no,no,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,en_US,yes,yes,no,no,no,no,no,source_ready
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ja_JP,yes,yes,no,no,yes,no,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,zh_CN,yes,yes,no,no,yes,no,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,fr_FR,yes,yes,no,no,no,yes,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,es_ES,yes,yes,no,no,no,no,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,de_DE,yes,yes,no,no,no,yes,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,pl_PL,yes,yes,no,no,no,no,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,uk_UA,yes,yes,no,no,no,no,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ar_SA,yes,yes,no,yes,no,no,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,id_ID,yes,yes,no,no,no,no,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ko_KR,yes,yes,no,no,yes,no,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,he_IL,yes,yes,no,yes,no,no,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,pt_BR,yes,yes,no,no,no,yes,no,machine_draft
P033_CABLE_REEF_SYMBIOSIS,hecton8.cable_reef_symbiosis,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,nl_NL,yes,yes,no,no,no,no,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,en_US,yes,yes,no,no,no,no,no,source_ready
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ja_JP,yes,yes,no,no,yes,no,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,zh_CN,yes,yes,no,no,yes,no,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,fr_FR,yes,yes,no,no,no,yes,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,es_ES,yes,yes,no,no,no,yes,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,de_DE,yes,yes,no,no,no,yes,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,pl_PL,yes,yes,no,no,no,no,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,uk_UA,yes,yes,no,no,no,no,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ar_SA,yes,yes,no,yes,no,no,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,id_ID,yes,yes,no,no,no,no,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ko_KR,yes,yes,no,no,yes,no,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,he_IL,yes,yes,no,yes,no,no,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,pt_BR,yes,yes,no,no,no,yes,no,machine_draft
P034_ABYSSAL_REPAIR_FAUNA,hecton8.abyssal_repair_fauna,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,nl_NL,yes,yes,no,no,no,no,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,en_US,yes,yes,no,no,no,no,no,source_ready
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ja_JP,yes,yes,no,no,yes,no,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,zh_CN,yes,yes,no,no,yes,no,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,fr_FR,yes,yes,no,no,no,yes,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,es_ES,yes,yes,no,no,no,yes,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,de_DE,yes,yes,no,no,no,yes,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,pl_PL,yes,yes,no,no,no,no,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,uk_UA,yes,yes,no,no,no,no,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ar_SA,yes,yes,no,yes,no,no,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,id_ID,yes,yes,no,no,no,no,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,ko_KR,yes,yes,no,no,yes,no,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,he_IL,yes,yes,no,yes,no,no,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,pt_BR,yes,yes,no,no,no,yes,no,machine_draft
P035_FACTORY_TEMPLE_THRESHOLD,atlas6.factory_temple_threshold,RS007_DEPTH_ECOLOGY_FACTORY_TEMPLE,nl_NL,yes,yes,no,no,no,yes,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,en_US,yes,yes,no,no,no,no,no,source_ready
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ja_JP,yes,yes,no,no,yes,no,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,zh_CN,yes,yes,no,no,yes,no,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,fr_FR,yes,yes,no,no,no,yes,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,es_ES,yes,yes,no,no,no,yes,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,de_DE,yes,yes,no,no,no,yes,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,pl_PL,yes,yes,no,no,no,no,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,uk_UA,yes,yes,no,no,no,no,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ar_SA,yes,yes,no,yes,no,no,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,id_ID,yes,yes,no,no,no,no,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ko_KR,yes,yes,no,no,yes,no,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,he_IL,yes,yes,no,yes,no,no,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,pt_BR,yes,yes,no,no,no,yes,no,machine_draft
P036_RETURN_VECTOR_WINDOW,hecton8.return_vector_window,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,nl_NL,yes,yes,no,no,no,no,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,en_US,yes,yes,no,no,no,no,no,source_ready
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ja_JP,yes,yes,no,no,yes,no,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,zh_CN,yes,yes,no,no,yes,no,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,fr_FR,yes,yes,no,no,no,yes,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,es_ES,yes,yes,no,no,no,yes,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,de_DE,yes,yes,no,no,no,yes,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,pl_PL,yes,yes,no,no,no,no,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,uk_UA,yes,yes,no,no,no,no,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ar_SA,yes,yes,no,yes,no,no,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,id_ID,yes,yes,no,no,no,no,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ko_KR,yes,yes,no,no,yes,no,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,he_IL,yes,yes,no,yes,no,no,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,pt_BR,yes,yes,no,no,no,yes,no,machine_draft
P037_COWARD_EXIT_CHAIN,hecton8.coward_exit_chain,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,nl_NL,yes,yes,no,no,no,no,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,en_US,yes,yes,no,no,no,no,no,source_ready
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ja_JP,yes,yes,no,no,yes,no,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,zh_CN,yes,yes,no,no,yes,no,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,fr_FR,yes,yes,no,no,no,yes,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,es_ES,yes,yes,no,no,no,yes,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,de_DE,yes,yes,no,no,no,no,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,pl_PL,yes,yes,no,no,no,no,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,uk_UA,yes,yes,no,no,no,no,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ar_SA,yes,yes,no,yes,no,no,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,id_ID,yes,yes,no,no,no,no,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ko_KR,yes,yes,no,no,yes,no,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,he_IL,yes,yes,no,yes,no,no,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,pt_BR,yes,yes,no,no,no,yes,no,machine_draft
P038_MATERIAL_PAYOUT_LEDGER,hecton8.material_payout_ledger,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,nl_NL,yes,yes,no,no,no,no,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,en_US,yes,yes,no,no,no,no,no,source_ready
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ja_JP,yes,yes,no,no,yes,no,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,zh_CN,yes,yes,no,no,yes,no,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,fr_FR,yes,yes,no,no,no,yes,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,es_ES,yes,yes,no,no,no,no,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,de_DE,yes,yes,no,no,no,yes,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,pl_PL,yes,yes,no,no,no,no,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,uk_UA,yes,yes,no,no,no,no,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ar_SA,yes,yes,no,yes,no,no,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,id_ID,yes,yes,no,no,no,no,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ko_KR,yes,yes,no,no,yes,no,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,he_IL,yes,yes,no,yes,no,no,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,pt_BR,yes,yes,no,no,no,yes,no,machine_draft
P039_DEEP_REACH_CLEANSE_ORDER,hecton8.deep_reach_cleanse_order,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,nl_NL,yes,yes,no,no,no,no,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,en_US,yes,yes,no,no,no,no,no,source_ready
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ru_RU,yes,yes,no,no,no,no,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ja_JP,yes,yes,no,no,yes,no,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,zh_CN,yes,yes,no,no,yes,no,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,fr_FR,yes,yes,no,no,no,yes,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,es_ES,yes,yes,no,no,no,yes,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,de_DE,yes,yes,no,no,no,yes,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,pl_PL,yes,yes,no,no,no,no,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,uk_UA,yes,yes,no,no,no,no,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ar_SA,yes,yes,no,yes,no,no,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,id_ID,yes,yes,no,no,no,no,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,ko_KR,yes,yes,no,no,yes,no,no,machine_draft
P040_ATLAS_FINAL_ARGUMENT,hecton8.atlas_final_argument,RS008_ESCAPE_ENDINGS_ATLAS_QUESTION,he_IL,yes,yes,no,yes,no,no,no,machine_draft
