locale,page_path,packet_id,article_id,title,unlock_gate,source_voice,status
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P364_ASCENT_ENERGY_CHARGE_ASSEMBLY.md,P364_ASCENT_ENERGY_CHARGE_ASSEMBLY,applied_lore.ascent_energy_charge_assembly,Ascent Energy Charge Assembly,unlock.ascent_energy_charge_assembly,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY.md,P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY,applied_lore.quarantine_legal_handshake_assembly,Quarantine Legal Handshake Assembly,unlock.quarantine_legal_handshake_assembly,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P366_FIELD_SYSTEMS_SPECIALIST_RECORD.md,P366_FIELD_SYSTEMS_SPECIALIST_RECORD,applied_lore.field_systems_specialist_record,Field Systems Specialist Record,unlock.field_systems_specialist_record,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P367_REVOKED_ACCESS_LANGUAGE_TRACE.md,P367_REVOKED_ACCESS_LANGUAGE_TRACE,applied_lore.revoked_access_language_trace,Revoked Access Language Trace,unlock.revoked_access_language_trace,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P368_OLD_PROCEDURE_RECOGNITION_CUE.md,P368_OLD_PROCEDURE_RECOGNITION_CUE,applied_lore.old_procedure_recognition_cue,Old Procedure Recognition Cue,unlock.old_procedure_recognition_cue,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P369_DEBT_BLACKLIST_CONTRACT_PRESSURE.md,P369_DEBT_BLACKLIST_CONTRACT_PRESSURE,applied_lore.debt_blacklist_contract_pressure,Debt Blacklist Contract Pressure,unlock.debt_blacklist_contract_pressure,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P370_PROFESSIONAL_GUILT_TO_PERSONAL_STAKE.md,P370_PROFESSIONAL_GUILT_TO_PERSONAL_STAKE,applied_lore.professional_guilt_to_personal_stake,Professional Guilt To Personal Stake,unlock.professional_guilt_to_personal_stake,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P371_GREAT_TIDE_SENSOR_MARGIN_PROOF.md,P371_GREAT_TIDE_SENSOR_MARGIN_PROOF,applied_lore.great_tide_sensor_margin_proof,Great Tide Sensor Margin Proof,unlock.great_tide_sensor_margin_proof,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P372_EVACUATION_QUEUE_DELAY_PROOF.md,P372_EVACUATION_QUEUE_DELAY_PROOF,applied_lore.evacuation_queue_delay_proof,Evacuation Queue Delay Proof,unlock.evacuation_queue_delay_proof,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P373_ATLAS_WEIGHTING_AUDIT_PROOF.md,P373_ATLAS_WEIGHTING_AUDIT_PROOF,applied_lore.atlas_weighting_audit_proof,Atlas Weighting Audit Proof,unlock.atlas_weighting_audit_proof,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P374_QUARANTINE_RELEASE_DELAY_PROOF.md,P374_QUARANTINE_RELEASE_DELAY_PROOF,applied_lore.quarantine_release_delay_proof,Quarantine Release Delay Proof,unlock.quarantine_release_delay_proof,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF.md,P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF,applied_lore.claim_continuity_loss_conversion_proof,Claim Continuity Loss Conversion Proof,unlock.claim_continuity_loss_conversion_proof,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL.md,P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL,applied_lore.payload_sell_coordinates_receiver_protocol,Payload Sell Coordinates Receiver Protocol,unlock.payload_sell_coordinates_receiver_protocol,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL.md,P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL,applied_lore.payload_sever_atlas_receiver_protocol,Payload Sever Atlas Receiver Protocol,unlock.payload_sever_atlas_receiver_protocol,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL.md,P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL,applied_lore.payload_preserve_quarantine_receiver_protocol,Payload Preserve Quarantine Receiver Protocol,unlock.payload_preserve_quarantine_receiver_protocol,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL.md,P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL,applied_lore.payload_public_ledger_receiver_protocol,Payload Public Ledger Receiver Protocol,unlock.payload_public_ledger_receiver_protocol,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL.md,P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL,applied_lore.payload_withhold_blind_return_protocol,Payload Withhold Blind Return Protocol,unlock.payload_withhold_blind_return_protocol,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P381_CONTRACT_APPROACH_ACT_GATE.md,P381_CONTRACT_APPROACH_ACT_GATE,applied_lore.contract_approach_act_gate,Contract Approach Act Gate,unlock.contract_approach_act_gate,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P382_PHOTIC_SHELF_SURVIVAL_ACT.md,P382_PHOTIC_SHELF_SURVIVAL_ACT,applied_lore.photic_shelf_survival_act,Photic Shelf Survival Act,unlock.photic_shelf_survival_act,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P383_BRINE_CANYON_LIABILITY_ACT.md,P383_BRINE_CANYON_LIABILITY_ACT,applied_lore.brine_canyon_liability_act,Brine Canyon Liability Act,unlock.brine_canyon_liability_act,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT.md,P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT,applied_lore.abyssal_machine_field_repair_act,Abyssal Machine Field Repair Act,unlock.abyssal_machine_field_repair_act,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P385_ATLAS_BASIN_PAYLOAD_ACT.md,P385_ATLAS_BASIN_PAYLOAD_ACT,applied_lore.atlas_basin_payload_act,Atlas Basin Payload Act,unlock.atlas_basin_payload_act,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P386_SHALLOW_ANNEX_P63_POI_KIT.md,P386_SHALLOW_ANNEX_P63_POI_KIT,applied_lore.shallow_annex_p63_poi_kit,Shallow Annex P-63 POI Kit,unlock.shallow_annex_p63_poi_kit,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P387_CABLE_REEF_RELAY_YARD_POI_KIT.md,P387_CABLE_REEF_RELAY_YARD_POI_KIT,applied_lore.cable_reef_relay_yard_poi_kit,Cable Reef Relay Yard POI Kit,unlock.cable_reef_relay_yard_poi_kit,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P388_BRINE_CANYON_PUMP_CATHEDRAL_POI_KIT.md,P388_BRINE_CANYON_PUMP_CATHEDRAL_POI_KIT,applied_lore.brine_canyon_pump_cathedral_poi_kit,Brine Canyon Pump Cathedral POI Kit,unlock.brine_canyon_pump_cathedral_poi_kit,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P389_EVACUATION_QUEUE_TERMINAL_POI_KIT.md,P389_EVACUATION_QUEUE_TERMINAL_POI_KIT,applied_lore.evacuation_queue_terminal_poi_kit,Evacuation Queue Terminal POI Kit,unlock.evacuation_queue_terminal_poi_kit,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P390_ATLAS_SERVICE_BASIN_POI_KIT.md,P390_ATLAS_SERVICE_BASIN_POI_KIT,applied_lore.atlas_service_basin_poi_kit,Atlas Service Basin POI Kit,unlock.atlas_service_basin_poi_kit,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P391_QUIET_SALVAGE_CONTRACT_SEED.md,P391_QUIET_SALVAGE_CONTRACT_SEED,applied_lore.quiet_salvage_contract_seed,Quiet Salvage Contract Seed,unlock.quiet_salvage_contract_seed,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P392_STORM_WINDOW_RUSH_CONTRACT_SEED.md,P392_STORM_WINDOW_RUSH_CONTRACT_SEED,applied_lore.storm_window_rush_contract_seed,Storm Window Rush Contract Seed,unlock.storm_window_rush_contract_seed,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P393_HIGH_CUSTODY_SAMPLE_CONTRACT_SEED.md,P393_HIGH_CUSTODY_SAMPLE_CONTRACT_SEED,applied_lore.high_custody_sample_contract_seed,High Custody Sample Contract Seed,unlock.high_custody_sample_contract_seed,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P394_EVIDENCE_FIRST_CHARTER_CONTRACT_SEED.md,P394_EVIDENCE_FIRST_CHARTER_CONTRACT_SEED,applied_lore.evidence_first_charter_contract_seed,Evidence First Charter Contract Seed,unlock.evidence_first_charter_contract_seed,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P395_RECOVERY_COMPLIANCE_BAIT_CONTRACT_SEED.md,P395_RECOVERY_COMPLIANCE_BAIT_CONTRACT_SEED,applied_lore.recovery_compliance_bait_contract_seed,Recovery Compliance Bait Contract Seed,unlock.recovery_compliance_bait_contract_seed,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE.md,P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE,applied_lore.public_starting_premise_article_module,Public Starting Premise Article Module,unlock.public_starting_premise_article_module,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE.md,P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE,applied_lore.public_no_ftl_route_article_module,Public No FTL Route Article Module,unlock.public_no_ftl_route_article_module,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P398_PUBLIC_AEGIR_MOON_MAP_ARTICLE_MODULE.md,P398_PUBLIC_AEGIR_MOON_MAP_ARTICLE_MODULE,applied_lore.public_aegir_moon_map_article_module,Public Aegir Moon Map Article Module,unlock.public_aegir_moon_map_article_module,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P399_PUBLIC_DEEP_REACH_LIABILITY_ARTICLE_MODULE.md,P399_PUBLIC_DEEP_REACH_LIABILITY_ARTICLE_MODULE,applied_lore.public_deep_reach_liability_article_module,Public Deep Reach Liability Article Module,unlock.public_deep_reach_liability_article_module,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE.md,P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE,applied_lore.public_atlas_spoiler_gate_article_module,Public Atlas Spoiler Gate Article Module,unlock.public_atlas_spoiler_gate_article_module,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P401_MARA_VENN_PUMP_CHIEF_DOSSIER.md,P401_MARA_VENN_PUMP_CHIEF_DOSSIER,applied_lore.mara_venn_pump_chief_dossier,Mara Venn/Pump Chief,unlock.mara_venn_pump_chief_dossier,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P402_JUNO_KADE_RELAY_NOTARY_DOSSIER.md,P402_JUNO_KADE_RELAY_NOTARY_DOSSIER,applied_lore.juno_kade_relay_notary_dossier,Juno Kade/Relay,unlock.juno_kade_relay_notary_dossier,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P403_REN_OKOYE_BRINE_CARTOGRAPHER_DOSSIER.md,P403_REN_OKOYE_BRINE_CARTOGRAPHER_DOSSIER,applied_lore.ren_okoye_brine_cartographer_dossier,Ren Okoye/Brine Map,unlock.ren_okoye_brine_cartographer_dossier,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P404_SAHANA_IQBAL_TRIAGE_MECHANIC_DOSSIER.md,P404_SAHANA_IQBAL_TRIAGE_MECHANIC_DOSSIER,applied_lore.sahana_iqbal_triage_mechanic_dossier,Sahana Iqbal/Triage,unlock.sahana_iqbal_triage_mechanic_dossier,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P405_LIAN_TORRES_VENT_FORGE_OPERATOR_DOSSIER.md,P405_LIAN_TORRES_VENT_FORGE_OPERATOR_DOSSIER,applied_lore.lian_torres_vent_forge_operator_dossier,Lian Torres/Vent Forge,unlock.lian_torres_vent_forge_operator_dossier,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P406_VARNEK_MARGIN_ACCEPTANCE_MEMO_ARTIFACT.md,P406_VARNEK_MARGIN_ACCEPTANCE_MEMO_ARTIFACT,applied_lore.varnek_margin_acceptance_memo_artifact,Varnek Margin Memo,unlock.varnek_margin_acceptance_memo_artifact,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P407_ARENDT_ATLAS_WEIGHTING_WAIVER_ARTIFACT.md,P407_ARENDT_ATLAS_WEIGHTING_WAIVER_ARTIFACT,applied_lore.arendt_atlas_weighting_waiver_artifact,Arendt Atlas Waiver,unlock.arendt_atlas_weighting_waiver_artifact,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P408_HALDANE_QUARANTINE_RELEASE_HOLD_ARTIFACT.md,P408_HALDANE_QUARANTINE_RELEASE_HOLD_ARTIFACT,applied_lore.haldane_quarantine_release_hold_artifact,Haldane Quarantine Hold,unlock.haldane_quarantine_release_hold_artifact,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P409_IBARRA_LOSS_CONVERSION_LEDGER_ARTIFACT.md,P409_IBARRA_LOSS_CONVERSION_LEDGER_ARTIFACT,applied_lore.ibarra_loss_conversion_ledger_artifact,Ibarra Loss Ledger,unlock.ibarra_loss_conversion_ledger_artifact,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P410_SATO_REN_RETURN_ACTION_PACKET_ARTIFACT.md,P410_SATO_REN_RETURN_ACTION_PACKET_ARTIFACT,applied_lore.sato_ren_return_action_packet_artifact,Sato-Ren Return Packet,unlock.sato_ren_return_action_packet_artifact,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P411_PREDATOR_SHADOW_ENCOUNTER_GRAMMAR.md,P411_PREDATOR_SHADOW_ENCOUNTER_GRAMMAR,applied_lore.predator_shadow_encounter_grammar,Predator Shadow Encounter Grammar,unlock.predator_shadow_encounter_grammar,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P412_GLASS_GRAZER_CLEARING_ENCOUNTER_GRAMMAR.md,P412_GLASS_GRAZER_CLEARING_ENCOUNTER_GRAMMAR,applied_lore.glass_grazer_clearing_encounter_grammar,Glass Grazer Clearing Encounter Grammar,unlock.glass_grazer_clearing_encounter_grammar,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P413_LANTERN_DRIFT_FALSE_SAFE_ENCOUNTER_GRAMMAR.md,P413_LANTERN_DRIFT_FALSE_SAFE_ENCOUNTER_GRAMMAR,applied_lore.lantern_drift_false_safe_encounter_grammar,Lantern Drift False-Safe Encounter Grammar,unlock.lantern_drift_false_safe_encounter_grammar,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P414_BRINE_VANE_NAVIGATION_ENCOUNTER_GRAMMAR.md,P414_BRINE_VANE_NAVIGATION_ENCOUNTER_GRAMMAR,applied_lore.brine_vane_navigation_encounter_grammar,Brine Vane Navigation Encounter Grammar,unlock.brine_vane_navigation_encounter_grammar,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P415_SENSOR_TAGGED_FAUNA_PURSUIT_ENCOUNTER_GRAMMAR.md,P415_SENSOR_TAGGED_FAUNA_PURSUIT_ENCOUNTER_GRAMMAR,applied_lore.sensor_tagged_fauna_pursuit_encounter_grammar,Sensor-Tagged Fauna Pursuit Encounter Grammar,unlock.sensor_tagged_fauna_pursuit_encounter_grammar,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P416_SITE_WIKI_START_HERE_CLUSTER.md,P416_SITE_WIKI_START_HERE_CLUSTER,applied_lore.site_wiki_start_here_cluster,Start Here: HECTON-8,unlock.site_wiki_start_here_cluster,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P417_SITE_WIKI_SYSTEM_AND_SHIPS_CLUSTER.md,P417_SITE_WIKI_SYSTEM_AND_SHIPS_CLUSTER,applied_lore.site_wiki_system_and_ships_cluster,Aegir Route and Ships,unlock.site_wiki_system_and_ships_cluster,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P418_SITE_WIKI_COLONY_AND_WORKERS_CLUSTER.md,P418_SITE_WIKI_COLONY_AND_WORKERS_CLUSTER,applied_lore.site_wiki_colony_and_workers_cluster,Colony and Workers,unlock.site_wiki_colony_and_workers_cluster,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P419_SITE_WIKI_RESOURCES_AND_ECOLOGY_CLUSTER.md,P419_SITE_WIKI_RESOURCES_AND_ECOLOGY_CLUSTER,applied_lore.site_wiki_resources_and_ecology_cluster,Resources and Ecology,unlock.site_wiki_resources_and_ecology_cluster,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P420_SITE_WIKI_ENDINGS_SPOILER_CLUSTER.md,P420_SITE_WIKI_ENDINGS_SPOILER_CLUSTER,applied_lore.site_wiki_endings_spoiler_cluster,Endings and Payload Custody,unlock.site_wiki_endings_spoiler_cluster,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P421_RAN_AEGIR_PUBLIC_DISTANCE_BAND.md,P421_RAN_AEGIR_PUBLIC_DISTANCE_BAND,applied_lore.ran_aegir_public_distance_band,Ran/Aegir Distance Band,unlock.ran_aegir_public_distance_band,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P422_AEGIR_LOCAL_WINDOW_BAND_TABLE.md,P422_AEGIR_LOCAL_WINDOW_BAND_TABLE,applied_lore.aegir_local_window_band_table,Aegir Window Bands,unlock.aegir_local_window_band_table,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P423_HECTON8_MOON_LADDER_PUBLIC_BAND.md,P423_HECTON8_MOON_LADDER_PUBLIC_BAND,applied_lore.hecton8_moon_ladder_public_band,HECTON-8 Moon Ladder,unlock.hecton8_moon_ladder_public_band,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P424_BLACK_KEEL_TRANSFER_ORBIT_BAND.md,P424_BLACK_KEEL_TRANSFER_ORBIT_BAND,applied_lore.black_keel_transfer_orbit_band,Black Keel Transfer Band,unlock.black_keel_transfer_orbit_band,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P425_PUBLIC_EPHEMERIS_TABLE_HANDOFF_RULE.md,P425_PUBLIC_EPHEMERIS_TABLE_HANDOFF_RULE,applied_lore.public_ephemeris_table_handoff_rule,Ephemeris Handoff Rule,unlock.public_ephemeris_table_handoff_rule,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P426_BLUE_DEBT_CUSTODY_GRADE_RECEIPT.md,P426_BLUE_DEBT_CUSTODY_GRADE_RECEIPT,applied_lore.blue_debt_custody_grade_receipt,Blue Debt Custody Grade Receipt,unlock.blue_debt_custody_grade_receipt,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P427_PRESSURE_GLASS_FIELD_CERTIFICATE.md,P427_PRESSURE_GLASS_FIELD_CERTIFICATE,applied_lore.pressure_glass_field_certificate,Pressure Glass Field Certificate,unlock.pressure_glass_field_certificate,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P428_BRINE_SALT_PROCESS_LOT_CARD.md,P428_BRINE_SALT_PROCESS_LOT_CARD,applied_lore.brine_salt_process_lot_card,Brine Salt Process Lot Card,unlock.brine_salt_process_lot_card,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P429_ATLAS_LATTICE_CONTAMINATION_TAG.md,P429_ATLAS_LATTICE_CONTAMINATION_TAG,applied_lore.atlas_lattice_contamination_tag,Atlas Lattice Contamination Tag,unlock.atlas_lattice_contamination_tag,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P430_BLACK_KEEL_PAYOUT_MASS_LEDGER.md,P430_BLACK_KEEL_PAYOUT_MASS_LEDGER,applied_lore.black_keel_payout_mass_ledger,Black Keel Payout Mass Ledger,unlock.black_keel_payout_mass_ledger,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P431_PDA_EVIDENCE_TIER_LABEL_RULE.md,P431_PDA_EVIDENCE_TIER_LABEL_RULE,applied_lore.pda_evidence_tier_label_rule,PDA Evidence Tier Label Rule,unlock.pda_evidence_tier_label_rule,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P432_SCANNER_STAGE_COPY_ESCALATION_RULE.md,P432_SCANNER_STAGE_COPY_ESCALATION_RULE,applied_lore.scanner_stage_copy_escalation_rule,Scanner Stage Copy Escalation Rule,unlock.scanner_stage_copy_escalation_rule,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P433_TERMINAL_OPERATOR_SURFACE_RULE.md,P433_TERMINAL_OPERATOR_SURFACE_RULE,applied_lore.terminal_operator_surface_rule,Terminal Operator Surface Rule,unlock.terminal_operator_surface_rule,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P434_DOSSIER_ENDING_RECORD_LAYOUT_RULE.md,P434_DOSSIER_ENDING_RECORD_LAYOUT_RULE,applied_lore.dossier_ending_record_layout_rule,Dossier Ending Record Layout Rule,unlock.dossier_ending_record_layout_rule,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P435_LOCALIZED_OVERFLOW_PRESENTATION_RULE.md,P435_LOCALIZED_OVERFLOW_PRESENTATION_RULE,applied_lore.localized_overflow_presentation_rule,Localized Overflow Presentation Rule,unlock.localized_overflow_presentation_rule,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P436_BLACK_KEEL_APPROACH_TRANSCRIPT_SEED.md,P436_BLACK_KEEL_APPROACH_TRANSCRIPT_SEED,applied_lore.black_keel_approach_transcript_seed,Black Keel Approach Transcript Seed,unlock.black_keel_approach_transcript_seed,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P437_DEEP_REACH_SANITIZED_PACKET_TRANSCRIPT_SEED.md,P437_DEEP_REACH_SANITIZED_PACKET_TRANSCRIPT_SEED,applied_lore.deep_reach_sanitized_packet_transcript_seed,Deep Reach Sanitized Packet Transcript Seed,unlock.deep_reach_sanitized_packet_transcript_seed,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P438_WORKER_DOSSIER_AUDIO_TRANSCRIPT_SEED.md,P438_WORKER_DOSSIER_AUDIO_TRANSCRIPT_SEED,applied_lore.worker_dossier_audio_transcript_seed,Worker Dossier Audio Transcript Seed,unlock.worker_dossier_audio_transcript_seed,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P439_ATLAS_REPAIR_TRACE_TRANSCRIPT_SEED.md,P439_ATLAS_REPAIR_TRACE_TRANSCRIPT_SEED,applied_lore.atlas_repair_trace_transcript_seed,Atlas Repair Trace Transcript Seed,unlock.atlas_repair_trace_transcript_seed,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P440_ENDING_RECORD_TRANSCRIPT_SEED.md,P440_ENDING_RECORD_TRANSCRIPT_SEED,applied_lore.ending_record_transcript_seed,Ending Record Transcript Seed,unlock.ending_record_transcript_seed,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS.md,P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS,applied_lore.resource_yield_value_draft_rows,Resource Yield Value Draft Rows,unlock.resource_yield_value_draft_rows,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P442_STACK_LIMIT_VALUE_DRAFT_ROWS.md,P442_STACK_LIMIT_VALUE_DRAFT_ROWS,applied_lore.stack_limit_value_draft_rows,Stack Limit Value Draft Rows,unlock.stack_limit_value_draft_rows,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P443_ESCAPE_RECIPE_VALUE_DRAFT_ROWS.md,P443_ESCAPE_RECIPE_VALUE_DRAFT_ROWS,applied_lore.escape_recipe_value_draft_rows,Escape Recipe Value Draft Rows,unlock.escape_recipe_value_draft_rows,player_codex_from_applied_packet,source_ready
en_US,Docs/Lore/AppliedContent/in_game_wiki/en_US/P444_CONTRACT_RISK_REWARD_VALUE_DRAFT_ROWS.md,P444_CONTRACT_RISK_REWARD_VALUE_DRAFT_ROWS,applied_lore.contract_risk_reward_value_draft_rows,Contract Risk Reward Value Draft Rows,unlock.contract_risk_reward_value_draft_rows,player_codex_from_applied_packet,source_ready
