source_file,release_set_id,packet_id,article_id,locale_count,missing_locales,scanner_length,field_note_present,hazard_action_tag,issue_flags,scanner_en_US,field_note_en_US
RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,RS031_FIRST_HOUR_PLAYABLE_SPINE,P152_DROP_CAPSULE_DAMAGE_SEQUENCE,first_hour.drop_capsule_damage_sequence,15,,79,yes,none_detected,scanner_low_action_signal,The trap is engineering: the descent package survives by spending its way home.,Crash damage must be readable before it is explained.
RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,RS031_FIRST_HOUR_PLAYABLE_SPINE,P153_SHALLOW_ANNEX_P63_PUMP_ROOM,first_hour.shallow_annex_p63_pump_room,15,,50,yes,none_detected,scanner_low_action_signal,The first safe room is a machine that barely wins.,"Safety should feel maintained, not cozy."
RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,RS031_FIRST_HOUR_PLAYABLE_SPINE,P154_FIRST_SANITIZED_ACCIDENT_PACKET,first_hour.first_sanitized_accident_packet,15,,34,yes,none_detected,scanner_low_action_signal,The first lie should sound useful.,Corporate text becomes frightening when the room contradicts it.
RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,RS031_FIRST_HOUR_PLAYABLE_SPINE,P155_FIRST_ATLAS_REPAIR_TRACE,first_hour.first_atlas_repair_trace,15,,48,yes,none_detected,scanner_low_action_signal,Beauty turns wrong when it is doing maintenance.,"The first Atlas sign should be small, useful and ethically dirty."
RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,RS032_COLONY_HUMAN_EVIDENCE_LAYER,P156_SHIFT_CREWS_NOT_HEROES,colony_human.shift_crews_not_heroes,15,,57,yes,none_detected,scanner_low_action_signal,"The colony becomes human through schedules, not speeches.",People are more believable as workers than as memorial statues.
RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,RS032_COLONY_HUMAN_EVIDENCE_LAYER,P157_WORKER_JOB_CARDS,colony_human.worker_job_cards,15,,43,yes,none_detected,scanner_low_action_signal,A job card is a face the budget could read.,Make names useful before making them tragic.
RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,RS032_COLONY_HUMAN_EVIDENCE_LAYER,P158_LOCKER_NAME_PROTOCOL,colony_human.locker_name_protocol,15,,51,yes,none_detected,scanner_low_action_signal,A locker is personal without needing a family plot.,The smallest human trace should survive corporate cleanup.
RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,RS032_COLONY_HUMAN_EVIDENCE_LAYER,P159_MEDICAL_TRIAGE_LEDGER,colony_human.medical_triage_ledger,15,,81,yes,none_detected,scanner_low_action_signal,The medics knew the system was making patients faster than they could treat them.,Medical text should count bodies without becoming gore.
RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,RS032_COLONY_HUMAN_EVIDENCE_LAYER,P160_MARAUDER_CORRECTION_LAYER,colony_human.marauder_correction_layer,15,,59,yes,none_detected,scanner_low_action_signal,Marauders turn corporate language back into survival facts.,The player should feel old Deep Reach language being translated into body count.
RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE,P161_DOMAIN_DISTANCE_SCALE,domain_table.domain_distance_scale,15,,59,yes,hazard|action,scanner_low_action_signal,"The domain map uses distance bands, not romantic shortcuts.",Use scale as pressure. Exact ephemeris can wait for table tuning.
RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE,P165_DEEP_REACH_SUBOFFICE_REGISTRY,domain_table.deep_reach_suboffice_registry,15,,73,yes,none_detected,scanner_low_action_signal,The shell chain needs small offices for mission text and terminal stamps.,Use dull names. Dull names are where liability hides.
RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,RS034_WORKER_NAME_JOB_EVIDENCE_TABLE,P166_WORKER_NAME_POOL_PROTOCOL,worker_evidence.worker_name_pool_protocol,15,,43,yes,action,scanner_low_action_signal,"Names are evidence, not collectible flavor.",Seed names must preserve identity without making family melodrama.
RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,RS034_WORKER_NAME_JOB_EVIDENCE_TABLE,P167_PRESSURE_JOB_TITLE_TABLE,worker_evidence.pressure_job_title_table,15,,53,yes,action|tool|depth_route,scanner_low_action_signal,Job titles should explain what kept the colony alive.,"Every title should imply a tool, route or failure."
RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,RS034_WORKER_NAME_JOB_EVIDENCE_TABLE,P168_LOCKER_PROP_VARIANTS,worker_evidence.locker_prop_variants,15,,59,yes,action,scanner_low_action_signal,A locker should say what a worker touched before the flood.,Avoid sentimental clutter. Use work marks.
RS034_WORKER_NAME_JOB_EVIDENCE_TABLE.packets.json,RS034_WORKER_NAME_JOB_EVIDENCE_TABLE,P169_NATIVE_LOCALIZED_NAME_HANDLING,worker_evidence.native_localized_name_handling,15,,65,yes,none_detected,scanner_low_action_signal,Worker names need localization policy before they become UI bugs.,No live name translation. Preserve identity through baked strings.
RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,RS036_DOSSIER_SAVE_PRESENTATION_RULES,P178_ENDING_RECORD_PRESENTATION,dossier_save.ending_record_presentation,15,,49,yes,none_detected,scanner_low_action_signal,"An ending record is evidence, not a trophy shelf.",Show who received the payload and what it cost.
RS036_DOSSIER_SAVE_PRESENTATION_RULES.packets.json,RS036_DOSSIER_SAVE_PRESENTATION_RULES,P179_SAVE_PROFILE_KNOWLEDGE_FLAGS,dossier_save.save_profile_knowledge_flags,15,,73,yes,action,scanner_low_action_signal,"Save persistence should remember knowledge categories, not hot inventory.",Knowledge flags must not change truth ownership or DTO layout.
RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,RS037_AEGIR_MOON_PUBLIC_ATLAS,P181_MOON_NAME_LOCK_POLICY,aegir_moons.moon_name_lock_policy,15,,45,yes,action,scanner_low_action_signal,Moon labels can change; orbital roles cannot.,Keep Skarn/Vela/Claw/Lumen/Thorne/Anvil/Kestrel/HECTON/Mute roles stable even if public names are replaced.
RS037_AEGIR_MOON_PUBLIC_ATLAS.packets.json,RS037_AEGIR_MOON_PUBLIC_ATLAS,P182_HECTON8_ORBITAL_HAZARD_TABLE,aegir_moons.hecton8_orbital_hazard_table,15,,92,yes,tool|resource_processing,scanner_low_action_signal,"HECTON-8 extraction is limited by eclipse, radiation, relay shutter and ice-scatter windows.",This is not a convenient rescue delay; it is the physical timetable that makes escape engineering matter.
RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE,P186_TRUE_CAUSE_KNOWLEDGE_TIERS,deep_reach.true_cause_knowledge_tiers,15,,109,yes,hazard|action,field_note_omniscient,"True-cause knowledge was tiered across risk, Atlas weighting, evacuation law, insurance and recovery offices.",This keeps Deep Reach guilty without making every worker omniscient or every executive a cartoon villain.
RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE,P187_LIABILITY_MEMO_FRAGMENT_CHAIN,deep_reach.liability_memo_fragment_chain,15,,79,yes,none_detected,scanner_low_action_signal,"Liability memos must be fragments that match physical rooms, not lore speeches.","A useful memo names one margin, one delay, one office and one visible consequence."
RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE,P188_SIGNOFF_WITNESS_CONFLICT,deep_reach.signoff_witness_conflict,15,,88,yes,none_detected,scanner_low_action_signal|field_note_omniscient,Signoff records should contradict worker witness hashes and damaged evacuation hardware.,The contradiction is stronger than a villain confession because the player sees the room and the stamp disagree.
RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE,P189_SUBOFFICE_PERSONNEL_SEEDS,deep_reach.suboffice_personnel_seeds,15,,85,yes,none_detected,scanner_low_action_signal,Lower Deep Reach personnel names should be seeded signatures tied to office function.,"Use names only when they make a memo, stamp, badge or order more playable."
RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE.packets.json,RS038_DEEP_REACH_TRUE_CAUSE_KNOWLEDGE,P190_FALSE_PUBLIC_REPORT_PACKET,deep_reach.false_public_report_packet,15,,110,yes,none_detected,scanner_low_action_signal,"The public lie says storm, geotechnical collapse, failed evacuation, corrupted Atlas logs and quarantine loss.","The strongest lie is mostly true. It removes weighting, margin and delay."
RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,RS039_FINAL_DECISION_EMOTIONAL_AXIS,P191_FINAL_QUESTION_CRIME_SCENE_SALE,final_axis.crime_scene_sale,15,,73,yes,depth_route,scanner_low_action_signal,"Selling coordinates and XO proof is a real ending, not a joke fail state.",The player gets paid and helps the system that buried HECTON-8 return with cleaner paperwork.
RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,RS039_FINAL_DECISION_EMOTIONAL_AXIS,P192_FINAL_QUESTION_BROKEN_GUARDIAN,final_axis.broken_guardian,15,,68,yes,action,scanner_low_action_signal|scanner_omniscient,"Atlas is a broken guardian, not a clean villain and not a clean god.",Preservation protects the ocean-machine ecology and leaves human justice incomplete.
RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,RS039_FINAL_DECISION_EMOTIONAL_AXIS,P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL,final_axis.public_truth_lost_control,15,,79,yes,action,scanner_low_action_signal,Publishing truth prevents erasure but removes player control over consequences.,"Public truth is not pure justice. It creates auctions, sanctions, cults, claims and cleanup politics."
RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,RS039_FINAL_DECISION_EMOTIONAL_AXIS,P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,final_axis.severance_mercy_theft,15,,47,yes,none_detected,scanner_low_action_signal,Severing Atlas is not a simple shutdown button.,"The act can be mercy for workers, murder for ocean-machine life, liberation from Deep Reach or theft of a living infrastructure."
RS039_FINAL_DECISION_EMOTIONAL_AXIS.packets.json,RS039_FINAL_DECISION_EMOTIONAL_AXIS,P195_BEST_ENDING_NO_CLEAN_HANDS,final_axis.best_ending_no_clean_hands,15,,65,yes,none_detected,scanner_low_action_signal,"The best ending should not erase cost, uncertainty or complicity.",A strong ending lets the player save something real and lose something real.
RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,RS040_NUMERIC_TUNING_SOURCE_RULES,P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT,tuning.resource_table_placeholder_contract,15,,70,yes,hazard|resource_processing,scanner_low_action_signal|field_note_ai_generic,"Exact resource yields, stack limits and rarity curves are table-owned.","Lore defines categories, pressure behavior and evidence meaning. Balance owns numbers."
RS040_NUMERIC_TUNING_SOURCE_RULES.packets.json,RS040_NUMERIC_TUNING_SOURCE_RULES,P200_NATIVE_LOCALIZATION_PASS_CONTRACT,tuning.native_localization_pass_contract,15,,52,yes,none_detected,scanner_low_action_signal|field_note_placeholder,"Localization is baked content, not live translation.","Draft multilingual rows can exist now; release text needs native review, RTL/font proof and string-pool bake."
RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,RS041_DEEP_REACH_LOWER_SIGNATURES,P201_CONTRACT_CONTINUITY_DESK_SIGNATURES,deep_reach.contract_continuity_desk_signatures,15,,76,yes,hazard,scanner_low_action_signal|scanner_omniscient,"The contract trap is assembled from clause fragments, not one villain order.","Use lower signatures as stamps of procedure: lien merge, oxygen addendum, blacklist risk and payload hold."
RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,RS041_DEEP_REACH_LOWER_SIGNATURES,P202_PACKET_NOTARY_INTERFACE_SIGNATURES,deep_reach.packet_notary_interface_signatures,15,,63,yes,action|tool|depth_route|resource_processing,scanner_authoring_spec,A packet seal can protect truth or bury it under custody delay.,"The notary surface is useful because it names relay time, hash witness and custody owner in one place."
RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,RS041_DEEP_REACH_LOWER_SIGNATURES,P204_ASSET_SILENCE_BOARD_SIGNATURES,deep_reach.asset_silence_board_signatures,15,,64,yes,none_detected,scanner_low_action_signal,A silence vote is not a gun. It can still make people disappear.,"Pair these signatures with erased names, muted packets and unexplained accounting categories."
RS041_DEEP_REACH_LOWER_SIGNATURES.packets.json,RS041_DEEP_REACH_LOWER_SIGNATURES,P205_RETURN_ACTION_QUEUE_SIGNATURES,deep_reach.return_action_queue_signatures,15,,31,yes,hazard|depth_route,scanner_low_action_signal,The old crime has a live queue.,"Use Return Action signatures whenever Deep Reach pressure arrives through delayed packets, carrier clauses or payload bargains."
RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,RS042_COLONY_ROSTER_AUTHORING_POOL,P206_WORKER_ROSTER_SIZE_RULE,colony.worker_roster_size_rule,15,,86,yes,none_detected,scanner_low_action_signal|field_note_authoring_spec,The colony roster is large enough to feel inhabited and small enough to stay authored.,"Lock 72 worker identities: 24 anchor names for recurring evidence, 48 seed-role names for replay variation."
RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,RS042_COLONY_ROSTER_AUTHORING_POOL,P208_ANCHOR_WORKER_NAME_SET_A,colony.anchor_worker_name_set_a,15,,67,yes,none_detected,scanner_low_action_signal,"Anchor names should reappear through work, not personal exposition.","Set A anchors: Mara Venn, Juno Kade, Ren Okoye, Sahana Iqbal, Lian Torres, Oskar Neumann, Aya Morita, Pavel Sorn."
RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,RS042_COLONY_ROSTER_AUTHORING_POOL,P209_ANCHOR_WORKER_NAME_SET_B,colony.anchor_worker_name_set_b,15,,68,yes,none_detected,scanner_low_action_signal,Deep names should arrive with damage the player already understands.,"Set B anchors: Nadiya Rook, Tomas Eline, Keiko Madsen, Harun Vale, Estel Nwosu, Dima Korr, Sofia Leung, Bram Kessel."
RS042_COLONY_ROSTER_AUTHORING_POOL.packets.json,RS042_COLONY_ROSTER_AUTHORING_POOL,P210_SEED_ROLE_NAME_GRAMMAR,colony.seed_role_name_grammar,15,,78,yes,action|depth_route,scanner_low_action_signal,"A seed can move a worker's evidence order, not turn them into disposable text.","Seed-role identities combine stable personal name, crew family, route permission, last task and object variant."
RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,RS043_WORKER_PROP_EVIDENCE_KIT,P212_TRIAGE_LEDGER_PROP_VARIANTS,props.triage_ledger_prop_variants,15,,87,yes,action|depth_route,scanner_low_action_signal,"Medical evidence should expose delay and routing, not decorate the room with suffering.","Variants: crush-status shorthand, oxygen debt mark, route hold crossout, Atlas stabilization note, witness hash gap."
RS043_WORKER_PROP_EVIDENCE_KIT.packets.json,RS043_WORKER_PROP_EVIDENCE_KIT,P215_AUDIO_FRAGMENT_PROP_RULES,props.audio_fragment_prop_rules,15,,65,yes,action|depth_route,scanner_low_action_signal,Voice is expensive. It must prove something the room also proves.,"Audio fragments need source prop, transcript damage, route timestamp and one physical contradiction."
RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL,P217_IN_GAME_WIKI_UNLOCK_TIER_RULES,publication.in_game_wiki_unlock_tier_rules,15,,66,yes,action|depth_route,scanner_low_action_signal,The PDA should explain only what the player has physically earned.,"Unlock tiers: scan hint, field note, terminal proof, route-card synthesis, ending record."
RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL,P220_NATIVE_LANGUAGE_BACKLOG_RULES,publication.native_language_backlog_rules,15,,66,yes,none_detected,scanner_low_action_signal|scanner_placeholder,Draft rows are source coverage. Native review is the release gate.,"Track locale, owner, script direction, font atlas proof, subtitle proof and page publication status."
RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,RS045_PHOTIC_SHELF_NATIVE_ECOLOGY,P224_SHELL_CLAMP_REEF,ecology.shell_clamp_reef,15,,108,yes,action|tool|depth_route,scanner_low_action_signal,"Shell clamps bind to rock, cable and capsule plating; the shallow reef already accepts machinery as habitat.","Clamp reef: route marker, harvestable shell, early proof that metal is not alien to the ecology anymore."
RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,RS046_BRINE_CANYON_ABYSS_ECOLOGY,P226_BRINE_VANE_FORESTS,ecology.brine_vane_forests,15,,83,yes,depth_route,scanner_low_action_signal,Flat brine vanes grow along density boundaries and show where water becomes a wall.,Vane forests are not plants in the Earth sense. They are salt-mineral membranes feeding on chemical gradients.
RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,RS046_BRINE_CANYON_ABYSS_ECOLOGY,P228_VENT_ANCHOR_COLONIES,ecology.vent_anchor_colonies,15,,115,yes,hazard|action|depth_route|resource_processing,scanner_low_action_signal|scanner_authoring_spec,"Colony ribs lock to thermal vents, trapping sulfides and feeding the material routes needed for deep-rated repairs.","Vent anchor: resource sign, temperature hazard, biology shelter and first clue that forge chemistry is alive around the edges."
RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK,P236_BLACK_KEEL_TENDER_INTERIOR_LIMITS,hardware.black_keel_tender_interior_limits,15,,104,yes,hazard|action|resource_processing,scanner_low_action_signal,"The carrier has racks for samples, drones and legal packets before it has comfort for a human passenger.","Black Keel is a working claim tender: rented, impounded, automated and optimized for salvage custody."
RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,RS049_CONTRACT_SEED_RISK_REWARD_SURFACES,P241_LIEN_SEVERITY_SEED_CLASS,applied_lore.lien_severity_seed_class,15,,58,yes,hazard,scanner_low_action_signal,The contract has a debt class before it has a destination.,"Lien severity is the seed's pressure valve: it changes terms, not the player's inherited strength."
RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,RS049_CONTRACT_SEED_RISK_REWARD_SURFACES,P242_STORM_WINDOW_RISK_CARD,applied_lore.storm_window_risk_card,15,,84,yes,hazard|action,scanner_low_action_signal,The storm card marks what the carrier can hear and what it will pretend not to hear.,Storm risk is a contract term because orbital geometry and Aegir weather are expensive to wait out.
RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,RS049_CONTRACT_SEED_RISK_REWARD_SURFACES,P244_EVIDENCE_ORDER_DEPTH_CARD,applied_lore.evidence_order_depth_card,15,,89,yes,action|depth_route,scanner_low_action_signal,The card does not change the crime. It changes the first proof you can afford to believe.,Evidence-order depth keeps repeated campaigns investigative without rewriting the core event.
RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,RS049_CONTRACT_SEED_RISK_REWARD_SURFACES,P245_DEEP_REACH_CLAUSE_WEIGHT_CARD,applied_lore.deep_reach_clause_weight_card,15,,57,yes,action|depth_route,scanner_low_action_signal,The clause is not a message. It is a hand on the airlock.,Recovery Compliance can be quiet for hours and still shape every route through contract language.
RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES,P246_BLACK_KEEL_APPROACH_AUDIO_PACKET,applied_lore.black_keel_approach_audio_packet,15,,66,yes,none_detected,scanner_low_action_signal,"The approach buffer is short, legal and colder than a rescue call.","Black Keel's first voice should be clipped audio plus clean terminal text: enough humanity to sting, not enough to comfort."
RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES,P247_DROP_CAPSULE_DIAGNOSTIC_READOUT,applied_lore.drop_capsule_diagnostic_readout,15,,67,yes,hazard|action|tool,scanner_low_action_signal|scanner_omniscient,The screen still knows the words for systems it can no longer move.,"The first diagnostic should list failures as repair futures: ascent sleeve, guidance, relay, compressor, heat tile."
RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES,P249_SANITIZED_ACCIDENT_PACKET_BODY,applied_lore.sanitized_accident_packet_body,15,,43,yes,none_detected,scanner_low_action_signal|scanner_authoring_spec,The packet is too clean for a drowned room.,The first lie must not be stupid. It should be plausible until a physical object makes it indecent.
RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,RS051_PUBLIC_SITE_PILLAR_ARTICLES,P251_HECTON8_PUBLIC_PRIMER_ARTICLE,applied_lore.hecton8_public_primer_article,15,,69,yes,depth_route,scanner_low_action_signal,A public primer is allowed to be beautiful. It is not allowed to lie.,"This is the site-facing entry point: ocean moon, dead colony, salvage return, no final payload spoilers."
RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,RS051_PUBLIC_SITE_PILLAR_ARTICLES,P252_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE,applied_lore.aegir_system_public_primer_article,15,,54,yes,none_detected,scanner_low_action_signal,Aegir is not backdrop. It is a timetable with gravity.,"Public Aegir text should explain why HECTON-8 is far, valuable and inconvenient."
RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,RS051_PUBLIC_SITE_PILLAR_ARTICLES,P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,15,,85,yes,none_detected,scanner_low_action_signal,This page should not open before the player has chosen what Atlas is allowed to mean.,Atlas public text must stay gated until the game has earned the broken guardian question.
RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,15,,58,yes,action,scanner_low_action_signal|scanner_authoring_spec|field_note_authoring_spec,A name lock is not flavor. It is save identity protection.,"Do not translate HECTON-8, Aegir, Atlas-6, Deep Reach, Black Keel, blue debt or packet IDs into new proper nouns."
RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,15,,50,yes,hazard|action|depth_route|resource_processing,scanner_low_action_signal,A unit label can kill clarity if it becomes prose.,"Keep depth in meters, route time in days/years where authored, debt as tonne-window equivalent, and pressure grades as service labels."
RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,15,,41,yes,action,scanner_low_action_signal,A terminal can be cruel by being precise.,"Use short lines, procedural nouns, passive liability language and hard constraints. Avoid jokes unless Marauder-authored."
RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE,P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,15,,36,yes,none_detected,scanner_low_action_signal,Silence is part of the audio system.,"Families: Black Keel clipped/legal, Deep Reach sanitized/compliance, Marauder practical, Atlas wrong-category maintenance."
RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES,P263_ESCAPE_RECIPE_AUTHORING_ROWS,applied_lore.escape_recipe_authoring_rows,15,,45,yes,hazard|depth_route,scanner_low_action_signal,The recipe is a launch certificate in pieces.,"Escape rows need component family, certification band, source depth, pressure test, authority proof and failure consequence."
RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,RS054_DOSSIER_CONTRACT_UI_COPY_DECK,P266_DOSSIER_START_SCREEN_COPY,applied_lore.dossier_start_screen_copy,15,,30,yes,action,scanner_low_action_signal,Known context is not immunity.,Suggested UI line: Former Deep Reach field-systems. Current claim status: debt-bound Marauder. Prior records advise; they do not equip.
RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,RS054_DOSSIER_CONTRACT_UI_COPY_DECK,P268_RUMOR_FAMILY_UI_COPY,applied_lore.rumor_family_ui_copy,15,,32,yes,tool,scanner_low_action_signal,"A rumor is a warning, not a map.","Suggested labels: Cold Claim, Bad Relay, Clean Money, Missing Shift, Dirty Window, Atlas Residue."
RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,RS054_DOSSIER_CONTRACT_UI_COPY_DECK,P269_ROUTE_WARNING_UI_COPY,applied_lore.route_warning_ui_copy,15,,54,yes,action|tool|depth_route,scanner_low_action_signal,A warning that does not change behavior is decoration.,Suggested warning pattern: [failure] + [route cost]. Example: Relay shutter: return call may miss carrier window.
RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,RS054_DOSSIER_CONTRACT_UI_COPY_DECK,P270_ENDING_RECORD_UI_COPY,applied_lore.ending_record_ui_copy,15,,35,yes,action|depth_route|resource_processing,scanner_low_action_signal,The record should hurt in one line.,"Suggested labels: Payload Route, Receiver, Evidence State, Payout, Consequence, Unresolved Cost."
RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,RS055_ENDING_PAYLOAD_RECORD_SURFACES,P271_MATERIAL_PAYOUT_RECORD,applied_lore.material_payout_record,15,,18,yes,action,scanner_too_short_or_label|scanner_low_action_signal,Paid. Not cleared.,"Record fields: receiver Keelmark/Recovery Compliance, evidence withheld, names unresolved, lien reduced, Deep Reach strengthened."
RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,RS055_ENDING_PAYLOAD_RECORD_SURFACES,P272_PARTIAL_RETURN_RECORD,applied_lore.partial_return_record,15,,37,yes,resource_processing,scanner_low_action_signal,Extraction granted. Claim unresolved.,"Record fields: recovered body or capsule, lien extension, quarantine term, unresolved payload and reentry authority."
RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,RS055_ENDING_PAYLOAD_RECORD_SURFACES,P273_PUBLIC_LEDGER_RECORD,applied_lore.public_ledger_record,15,,38,yes,action|depth_route|resource_processing,field_note_authoring_spec,Witness hash escaped claimant custody.,"Record fields: Tau/Luyten packet route, witness hash, public proof tier, Deep Reach response delay and uncontrolled consequence."
RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,RS055_ENDING_PAYLOAD_RECORD_SURFACES,P275_PRESERVE_QUARANTINE_RECORD,applied_lore.preserve_quarantine_record,15,,39,yes,hazard,scanner_low_action_signal,Payload withheld. Consequence deferred.,"Record fields: payload withheld, Deep Reach blind, ecology preserved, Atlas damage active, public truth partial and future pressure unresolved."
RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,RS056_NATIVE_LOCALIZATION_REVIEW_PACK,P276_RU_NATIVE_REVIEW_LOCK,applied_lore.ru_native_review_lock,15,,43,yes,none_detected,scanner_low_action_signal,Cyrillic is not the problem. Tone drift is.,"Review gate: terse terminal language, stable proper nouns, no softened corporate guilt, no ornamental horror prose."
RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,RS056_NATIVE_LOCALIZATION_REVIEW_PACK,P277_CJK_REVIEW_LOCK,applied_lore.cjk_review_lock,15,,35,yes,none_detected,scanner_low_action_signal,A missing glyph can erase an alarm.,"Review gate: glyph subset, overflow proof, mixed Latin names, meters/tonne-window labels and spoiler-tier article lengths."
RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,RS056_NATIVE_LOCALIZATION_REVIEW_PACK,P278_RTL_REVIEW_LOCK,applied_lore.rtl_review_lock,15,,40,yes,hazard,scanner_low_action_signal,"Direction is a system, not a decoration.","Review gate: bidi numerics, HECTON-8/Aegir/Atlas names, pressure units, carrier clauses and subtitle source tags."
