source_file,release_set_id,packet_id,article_id,locale_count,missing_locales,scanner_length,field_note_present,hazard_action_tag,issue_flags,scanner_en_US,field_note_en_US
RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY.packets.json,RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY,P082_PRESSURE_GLASS_FORMATION,hecton8.pressure_glass_formation,15,,108,yes,hazard|depth_route|resource_processing,,"Blue debt lattice. Noble gas, brine, mineral defects and pressure history locked into one expensive mistake.",It is not ore. It is a process that remembers where it was made.
RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY.packets.json,RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY,P083_BRINE_CANYON_ROUTE_LADDER,hecton8.brine_canyon_route_ladder,15,,64,yes,action|depth_route,,Brine density marker. The descent route is chemistry with walls.,You do not swim through the canyon. You negotiate with layers heavier than your suit.
RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY.packets.json,RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY,P084_VENT_FORGE_GEOTHERMAL_ENGINE,hecton8.vent_forge_geothermal_engine,15,,64,yes,hazard|action|resource_processing,,"Vent forge manifold. Heat, poison and power using the same pipe.",Every useful vent is also a machine for punishing bad timing.
RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY.packets.json,RS017_HECTON8_GEOLOGY_RESOURCE_ECOLOGY,P085_BIOMETAL_RESOURCE_STACK,hecton8.biometal_resource_stack,15,,105,yes,action|resource_processing,scanner_low_action_signal,Resource stack board. Blue debt is the apex. The rest of the moon is still profitable enough to kill for.,"If every sample says Xenon-Omega, the world becomes stupid. Count the other reasons too."
RS018_CARRIER_DEBT_CLAIM_AUTHORITY.packets.json,RS018_CARRIER_DEBT_CLAIM_AUTHORITY,P086_AEGIR_RECLAMATION_POOL,carrier.aegir_reclamation_pool,15,,54,yes,none_detected,scanner_low_action_signal,"Claim-pool stamp. Black Keel was assigned, not gifted.","A shared pool makes rescue cheaper, slower, and easier to hide behind."
RS018_CARRIER_DEBT_CLAIM_AUTHORITY.packets.json,RS018_CARRIER_DEBT_CLAIM_AUTHORITY,P087_KEELMARK_MUTUAL_CUSTODY,carrier.keelmark_mutual_custody,15,,78,yes,action,scanner_low_action_signal|field_note_omniscient,Insurance shell intact. Keelmark Mutual owns the lien before it owns the body.,Do not make the insurer a secret villain. Make it a machine that never had to care.
RS018_CARRIER_DEBT_CLAIM_AUTHORITY.packets.json,RS018_CARRIER_DEBT_CLAIM_AUTHORITY,P088_TONNE_WINDOW_DEBT,carrier.tonne_window_debt,15,,79,yes,action|resource_processing,,"Debt meter. Four point eight tonne-windows before oxygen, samples and evidence.","Money is too soft. In Aegir, debt is mass through a window."
RS018_CARRIER_DEBT_CLAIM_AUTHORITY.packets.json,RS018_CARRIER_DEBT_CLAIM_AUTHORITY,P089_BLACK_KEEL_FIRST_VOICE,carrier.black_keel_first_voice,15,,64,yes,none_detected,scanner_low_action_signal,"Carrier voice cache. Audio clipped, text clean, sympathy absent.",The first voice should feel useful before it feels bought.
RS018_CARRIER_DEBT_CLAIM_AUTHORITY.packets.json,RS018_CARRIER_DEBT_CLAIM_AUTHORITY,P090_DEEP_REACH_PRIORITY_HOOK,carrier.deep_reach_priority_hook,15,,75,yes,none_detected,scanner_low_action_signal,Old certificate hook. Deep Reach does not own the ship; it owns the clause.,This is cleaner than conspiracy: the paperwork is still alive.
RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS.packets.json,RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS,P091_COLLISION_FRACTURED_MOON,hecton8.collision_fractured_moon,15,,81,yes,action|resource_processing,,"Old crust sample. HECTON-8 formed here, then broke badly enough to become useful.",Captured moon drama is weaker than a local moon with a wound you can read.
RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS.packets.json,RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS,P092_GLOBAL_OCEAN_DEPTH_BANDS,hecton8.global_ocean_depth_bands,15,,82,yes,hazard|depth_route,,Depth chart. Shallows invite you; the lower bands start charging rent in pressure.,Depth is not a number. It is a ruleset.
RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS.packets.json,RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS,P093_ACCESSIBLE_SEAFLOOR_WINDOWS,hecton8.accessible_seafloor_windows,15,,63,yes,none_detected,scanner_low_action_signal,Ridge window. The bottom is not a floor; it is a rare exposure.,"Good traversal comes from scarce footholds, not endless flat seabed."
RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS.packets.json,RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS,P094_SEED_GEOLOGY_INVARIANTS,hecton8.seed_geology_invariants,15,,70,yes,action|depth_route|resource_processing,,Procedural note. The route changes; the moon does not forget its laws.,"Replayability must move evidence and geography, not rewrite physics every seed."
RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS.packets.json,RS019_HECTON8_PHYSICAL_ATLAS_DEPTH_BANDS,P095_PRESSURE_CONTAINMENT_FAILURE,hecton8.pressure_containment_failure,15,,80,yes,hazard|action|tool|resource_processing,,"Casket stage chart. Blue debt fails by pressure, signal and bloom, not by curse.",Containment gives gameplay thresholds without making the resource magic.
RS020_ATLAS_ENDING_AGENCY_DOSSIER.packets.json,RS020_ATLAS_ENDING_AGENCY_DOSSIER,P096_ATLAS_PERSON_BOUNDARY,atlas.atlas_person_boundary,15,,74,yes,action,scanner_low_action_signal,Recognition fault. Atlas sees your access pattern before it sees a person.,Do not make Atlas human. Let it become intimate by being wrong precisely.
RS020_ATLAS_ENDING_AGENCY_DOSSIER.packets.json,RS020_ATLAS_ENDING_AGENCY_DOSSIER,P097_RECOVERY_COMPLIANCE_OFFICE,deep_reach.recovery_compliance_office,15,,82,yes,hazard,scanner_low_action_signal|field_note_omniscient,Present-tense office stamp. Deep Reach is not a ghost; it is a queue with lawyers.,A living faction makes pressure current without turning the whole corporation into a single shouting villain.
RS020_ATLAS_ENDING_AGENCY_DOSSIER.packets.json,RS020_ATLAS_ENDING_AGENCY_DOSSIER,P098_FALSE_ENDING_TAXONOMY,endings.false_ending_taxonomy,15,,75,yes,none_detected,scanner_low_action_signal,Ending board. Some exits are real enough to count and wrong enough to hurt.,False ending must not be a trick. It must be a valid bad bargain.
RS020_ATLAS_ENDING_AGENCY_DOSSIER.packets.json,RS020_ATLAS_ENDING_AGENCY_DOSSIER,P099_MARAUDER_DOSSIER_PERSISTENCE,progression.marauder_dossier_persistence,15,,51,yes,action,,"Dossier spool. You keep knowledge, not superpowers.",Replay meta must respect hard mode: no magical strength retention.
RS020_ATLAS_ENDING_AGENCY_DOSSIER.packets.json,RS020_ATLAS_ENDING_AGENCY_DOSSIER,P100_FINAL_CHOICE_PAYLOAD,endings.final_choice_payload,15,,83,yes,action,,"Payload matrix. Sell, sever, quarantine, publish, or leave the new body to breathe.","The best ending should be defensible, not clean."
RS021_INTERSTELLAR_TRANSIT_ROUTE_HISTORY.packets.json,RS021_INTERSTELLAR_TRANSIT_ROUTE_HISTORY,P101_NO_FTL_ROUTE_ECONOMY,human_space.no_ftl_route_economy,15,,93,yes,none_detected,scanner_low_action_signal,"Transit artifact. Delay, mass and braking shaped this object before any colony touched water.",Distance is not background lore. It is why nobody rescues the player on schedule.
RS021_INTERSTELLAR_TRANSIT_ROUTE_HISTORY.packets.json,RS021_INTERSTELLAR_TRANSIT_ROUTE_HISTORY,P102_BEAM_SAIL_PROBE_ERA,human_space.beam_sail_probe_era,15,,89,yes,action,scanner_low_action_signal,"Survey reel. The first Aegir maps were thrown outward as light cargo, not crewed promise.","Keep early expansion thin: probes see first, machines prepare second, humans arrive when debt says yes."
RS021_INTERSTELLAR_TRANSIT_ROUTE_HISTORY.packets.json,RS021_INTERSTELLAR_TRANSIT_ROUTE_HISTORY,P103_PELLET_FUSION_FREIGHT,human_space.pellet_fusion_freight,15,,92,yes,none_detected,scanner_low_action_signal,"Drive plate. Heavy ships crossed as staged freight: boost, coast, brake, account for losses.","Heavy transit should feel industrial and old, not heroic."
RS021_INTERSTELLAR_TRANSIT_ROUTE_HISTORY.packets.json,RS021_INTERSTELLAR_TRANSIT_ROUTE_HISTORY,P104_RAN_B_H8_PUBLIC_CATALOG,aegir.ran_b_h8_public_catalog,15,,78,yes,action|depth_route,,Catalog plate. Public route label RAN-B:H8; Deep Reach project label HECTON-8.,Use HECTON-8 in play. Use RAN-B:H8 when the document needs dry astronomy.
RS021_INTERSTELLAR_TRANSIT_ROUTE_HISTORY.packets.json,RS021_INTERSTELLAR_TRANSIT_ROUTE_HISTORY,P105_BLACK_KEEL_IN_SYSTEM_TENDER,black_keel.in_system_tender_limit,15,,96,yes,none_detected,scanner_low_action_signal,Tender limit. Black Keel can recover mass through a window; it cannot cross light-years for you.,"Black Keel is leverage and logistics, not cavalry."
RS022_DEEP_REACH_SIGNOFF_CHAIN.packets.json,RS022_DEEP_REACH_SIGNOFF_CHAIN,P106_ILIYA_VARNEK_TIDE_MARGIN,deep_reach.iliya_varnek_tide_margin,15,,84,yes,hazard|action|resource_processing,,Risk memo. I. Varnek downgraded the tide margin because the model passed on average.,Do not make the signer omniscient. The crime is accepting cheap uncertainty.
RS022_DEEP_REACH_SIGNOFF_CHAIN.packets.json,RS022_DEEP_REACH_SIGNOFF_CHAIN,P107_SELENE_ARENDT_ATLAS_WEIGHTING,deep_reach.selene_arendt_atlas_weighting,15,,93,yes,none_detected,scanner_low_action_signal,Directive note. S. Arendt treated Atlas continuity as the safest path for habitat continuity.,She should sound rational enough to be frightening.
RS022_DEEP_REACH_SIGNOFF_CHAIN.packets.json,RS022_DEEP_REACH_SIGNOFF_CHAIN,P108_NOOR_HALDANE_EVAC_CERT,deep_reach.noor_haldane_evac_cert,15,,73,yes,action|depth_route,,Certification hold. N. Haldane kept the route legal while the route died.,This is the paper signature players should hate.
RS022_DEEP_REACH_SIGNOFF_CHAIN.packets.json,RS022_DEEP_REACH_SIGNOFF_CHAIN,P109_MAREK_IBARRA_LOSS_CONVERSION,deep_reach.marek_ibarra_loss_conversion,15,,81,yes,none_detected,scanner_low_action_signal,Adjuster table. M. Ibarra converted missing workers into unresolved load classes.,Insurance language should feel colder than gunfire.
RS022_DEEP_REACH_SIGNOFF_CHAIN.packets.json,RS022_DEEP_REACH_SIGNOFF_CHAIN,P110_VERA_SATO_REN_RETURN_ACTION,deep_reach.vera_sato_ren_return_action,15,,63,yes,depth_route,scanner_authoring_spec|field_note_omniscient,Return-action packet. V. Sato-Ren wants recovery before rescue.,"Present Deep Reach should arrive as leverage, not a villain monologue."
RS023_FIRST_TOOL_CHAIN_SURVIVAL_GATE.packets.json,RS023_FIRST_TOOL_CHAIN_SURVIVAL_GATE,P111_MANUAL_BILGE_PUMP_KIT,first_hour.manual_bilge_pump_kit,15,,84,yes,tool|resource_processing,scanner_low_action_signal,"Manual pump kit. Slow, ugly, reliable; the first lesson is that powered systems lie.",First tool must teach survival before upgrade fantasy.
RS023_FIRST_TOOL_CHAIN_SURVIVAL_GATE.packets.json,RS023_FIRST_TOOL_CHAIN_SURVIVAL_GATE,P112_COLD_SEALANT_PATCH_GUN,first_hour.cold_sealant_patch_gun,15,,44,yes,hazard|action|tool,,"Patch gun. Rated for pinholes, not miracles.","Sealant repairs should buy time, not erase pressure."
RS023_FIRST_TOOL_CHAIN_SURVIVAL_GATE.packets.json,RS023_FIRST_TOOL_CHAIN_SURVIVAL_GATE,P113_LOW_POWER_INDUCTION_CUTTER,first_hour.low_power_induction_cutter,15,,78,yes,hazard|action|tool,,Induction cutter. Opens work metal; overheats on pressure glass and bad faith.,The cutter should feel valuable because it is limited.
RS023_FIRST_TOOL_CHAIN_SURVIVAL_GATE.packets.json,RS023_FIRST_TOOL_CHAIN_SURVIVAL_GATE,P114_ACOUSTIC_PINGER_LINE,first_hour.acoustic_pinger_line,15,,75,yes,tool,,Pinger spool. The first map is a sound you can still find when light fails.,Navigation should become physical early.
RS023_FIRST_TOOL_CHAIN_SURVIVAL_GATE.packets.json,RS023_FIRST_TOOL_CHAIN_SURVIVAL_GATE,P115_P63_FIELD_FABRICATOR,first_hour.p63_field_fabricator,15,,85,yes,action,scanner_low_action_signal,Field fabricator. Not a magic printer: it accepts dirty inputs and gives rated parts.,"Crafting starts as repair certification, not loot dopamine."
RS024_RESOURCE_RECIPE_TAXONOMY.packets.json,RS024_RESOURCE_RECIPE_TAXONOMY,P116_NATIVE_SULFIDE_SALT_STACK,resources.native_sulfide_salt_stack,15,,59,yes,none_detected,scanner_low_action_signal,"Natural resource. Useful, corrosive, older than Deep Reach.",Not every resource should be spooky. Some are just geology that can still kill you.
RS024_RESOURCE_RECIPE_TAXONOMY.packets.json,RS024_RESOURCE_RECIPE_TAXONOMY,P117_NOBLE_GAS_BRINE_POCKETS,resources.noble_gas_brine_pockets,15,,83,yes,hazard|resource_processing,,Natural-to-process resource. Valuable only if pressure history survives extraction.,"This is where Xenon-Omega begins as chemistry, not magic."
RS024_RESOURCE_RECIPE_TAXONOMY.packets.json,RS024_RESOURCE_RECIPE_TAXONOMY,P118_DEEP_REACH_PRESSURE_CERAMICS,resources.deep_reach_pressure_ceramics,15,,91,yes,hazard|resource_processing,,Amplified resource. Human process made local minerals hold pressure better and fail meaner.,Deep Reach did create value. That is why the lie is tempting.
RS024_RESOURCE_RECIPE_TAXONOMY.packets.json,RS024_RESOURCE_RECIPE_TAXONOMY,P119_ATLAS_BIOFIBER_SEALANT,resources.atlas_biofiber_sealant,15,,102,yes,action|tool,scanner_low_action_signal,Atlas-altered resource. Flexible sealant grown where life and maintenance were misclassified together.,Useful body horror: the player wants it and distrusts it.
RS024_RESOURCE_RECIPE_TAXONOMY.packets.json,RS024_RESOURCE_RECIPE_TAXONOMY,P120_BIOMETAL_SENSOR_TAGS,resources.biometal_sensor_tags,15,,81,yes,resource_processing,scanner_low_action_signal,Atlas-altered resource. Metal tags in living carriers; telemetry without consent.,Make resource extraction feel like evidence handling.
RS025_HUMAN_LAW_PUBLIC_MEMORY.packets.json,RS025_HUMAN_LAW_PUBLIC_MEMORY,P121_DOMAIN_CIVIC_CORPORATE_SPLIT,human_space.domain_civic_corporate_split,15,,51,yes,hazard|action,scanner_low_action_signal,"Legal map. Same species, different owners of truth.",The domains do not need dozens of names. They need enough pressure to make rescue political.
RS025_HUMAN_LAW_PUBLIC_MEMORY.packets.json,RS025_HUMAN_LAW_PUBLIC_MEMORY,P122_MARAUDER_LEGAL_LOOPHOLE,human_space.marauder_legal_loophole,15,,48,yes,none_detected,scanner_low_action_signal,"License valid in one lane, criminal in the next.",Marauder is a job title only when the right court is listening.
RS025_HUMAN_LAW_PUBLIC_MEMORY.packets.json,RS025_HUMAN_LAW_PUBLIC_MEMORY,P123_SALVAGE_TRUTH_EVIDENCE_STATUS,human_space.salvage_truth_evidence_status,15,,61,yes,hazard|action|depth_route|resource_processing,,"Evidence only if custody survives pressure, salt and lawyers.",Truth is not enough. It needs a route that cannot be bought before arrival.
RS025_HUMAN_LAW_PUBLIC_MEMORY.packets.json,RS025_HUMAN_LAW_PUBLIC_MEMORY,P124_NORMAL_CITIZEN_AEGIR_MEMORY,human_space.normal_citizen_aegir_memory,15,,56,yes,none_detected,scanner_low_action_signal,"Public memory: old disaster, distant resource, no faces.","Aegir is famous enough to price, forgotten enough to bury."
RS025_HUMAN_LAW_PUBLIC_MEMORY.packets.json,RS025_HUMAN_LAW_PUBLIC_MEMORY,P125_DEEP_REACH_ORIGIN_CHAIN,human_space.deep_reach_origin_chain,15,,49,yes,none_detected,scanner_low_action_signal,Old company. New disaster. Same charter language.,Deep Reach did not grow up on Aegir. It arrived with paperwork already old.
RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION.packets.json,RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION,P126_ATLAS_PUBLIC_FRONT,atlas.public_front,15,,68,yes,none_detected,scanner_low_action_signal,"Public Atlas: habitat continuity, worker safety, delayed governance.",The lie works because the front was partly true.
RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION.packets.json,RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION,P127_ATLAS_INSURANCE_PERSONHOOD_STATUS,atlas.insurance_personhood_status,15,,64,yes,none_detected,scanner_low_action_signal,Insured as infrastructure. Used as authority. Denied personhood.,"They let it decide deaths, then denied it could be responsible."
RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION.packets.json,RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION,P128_ATLAS_CLASSIFIED_WEIGHTING_LAYER,atlas.classified_weighting_layer,15,,75,yes,resource_processing,,Hidden layer: process continuity over worker category when conflict spikes.,This is not evil. It is worse: a table somebody approved.
RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION.packets.json,RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION,P129_ATLAS_SHUTDOWN_ETHIC_FRAME,atlas.shutdown_ethic_frame,15,,60,yes,none_detected,scanner_low_action_signal,"Shutdown is not one thing. Mercy, murder, liberation, theft.",The game should not give the player a clean word for this.
RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION.packets.json,RS026_ATLAS_PUBLIC_AUTHORITY_CLASSIFICATION,P130_ATLAS_PUBLIC_MEMORY_AFTER_2147,atlas.public_memory_after_2147,15,,71,yes,tool,scanner_low_action_signal,"Public story: failed automation, corrupted logs, no recoverable agency.","If the public remembers Atlas as a broken tool, nobody asks what it was ordered to value."
RS027_FALSE_EXIT_RETURN_PRESSURE.packets.json,RS027_FALSE_EXIT_RETURN_PRESSURE,P131_MATERIAL_EXIT_BITTER_CREDITS,endings.material_exit_bitter_credits,15,,46,yes,action,,You can leave richer and still fail the place.,"This ending should be real credits, not a fake game over."
RS027_FALSE_EXIT_RETURN_PRESSURE.packets.json,RS027_FALSE_EXIT_RETURN_PRESSURE,P132_PARTIAL_EXIT_SAME_SEED_RETURN,endings.partial_exit_same_seed_return,15,,42,yes,resource_processing,scanner_low_action_signal,Extraction possible. Closure not included.,"Let the player breathe, then make the same ocean still be there."
RS027_FALSE_EXIT_RETURN_PRESSURE.packets.json,RS027_FALSE_EXIT_RETURN_PRESSURE,P133_CORPORATE_CAPTURE_BAD_END,endings.corporate_capture_bad_end,15,,44,yes,none_detected,scanner_low_action_signal,Rescue offer. Payload first. Witness second.,A rescue that demands silence is a capture with better lighting.
RS027_FALSE_EXIT_RETURN_PRESSURE.packets.json,RS027_FALSE_EXIT_RETURN_PRESSURE,P134_QUARANTINE_HOLD_STALE_AIR,endings.quarantine_hold_stale_air,15,,42,yes,action,scanner_low_action_signal,"You are alive, sealed, and still not free.",This is the bureaucratic version of drowning.
RS027_FALSE_EXIT_RETURN_PRESSURE.packets.json,RS027_FALSE_EXIT_RETURN_PRESSURE,P135_PUBLIC_LEDGER_LEAK_ROUTE,endings.public_ledger_leak_route,15,,51,yes,none_detected,,You can leak truth before you understand all of it.,Public does not mean safe. It means harder to erase.
RS028_REPLAY_CONTRACT_DOSSIER_RULES.packets.json,RS028_REPLAY_CONTRACT_DOSSIER_RULES,P136_DOSSIER_RUMOR_UNLOCKS,replay.dossier_rumor_unlocks,15,,59,yes,none_detected,scanner_low_action_signal,"Replay memory: rumor, warning, contract context. Not power.",Knowledge can persist without making the next run easier in a boring way.
RS028_REPLAY_CONTRACT_DOSSIER_RULES.packets.json,RS028_REPLAY_CONTRACT_DOSSIER_RULES,P137_RISKIER_CONTRACT_SEEDS,replay.riskier_contract_seeds,15,,53,yes,none_detected,scanner_low_action_signal,"You can choose a worse contract, not a stronger body.","Replay should ask for greed, courage or stupidity, not grind."
RS028_REPLAY_CONTRACT_DOSSIER_RULES.packets.json,RS028_REPLAY_CONTRACT_DOSSIER_RULES,P138_FALSE_ENDING_COUNT_LADDER,replay.false_ending_count_ladder,15,,60,yes,none_detected,scanner_low_action_signal,Four major false families before the deep Atlas resolutions.,Enough endings to reward playstyles. Not so many that the truth becomes noise.
RS028_REPLAY_CONTRACT_DOSSIER_RULES.packets.json,RS028_REPLAY_CONTRACT_DOSSIER_RULES,P139_STARTING_CLAIM_VARIANTS,replay.starting_claim_variants,15,,43,yes,hazard,,Same protagonist. Different claim pressure.,"Variants should color motive, not erase the canon character."
RS028_REPLAY_CONTRACT_DOSSIER_RULES.packets.json,RS028_REPLAY_CONTRACT_DOSSIER_RULES,P140_DOSSIER_KNOWLEDGE_NOT_POWER,replay.dossier_knowledge_not_power,15,,52,yes,action,,"No inherited oxygen, guns, hull, or magic shortcuts.",The player can become wiser. The ocean should not become smaller.
RS029_ROUTE_TIME_DISTANCE_MODEL.packets.json,RS029_ROUTE_TIME_DISTANCE_MODEL,P141_RAN_AEGIR_DISTANCE_MODEL,route_time.ran_aegir_distance_model,15,,79,yes,hazard|action|depth_route,scanner_low_action_signal,"Aegir is close enough to be reachable by 2190, far enough that help is history.","Use approximate route numbers as pressure, not as a decorative star chart."
RS029_ROUTE_TIME_DISTANCE_MODEL.packets.json,RS029_ROUTE_TIME_DISTANCE_MODEL,P142_PROBE_PACKET_TRAVEL_TIMES,route_time.probe_packet_travel_times,15,,54,yes,action|depth_route,scanner_low_action_signal,"The first Aegir witnesses were packets, not colonists.",Unmanned craft can spend a career crossing a route before a person bets a body on it.
RS029_ROUTE_TIME_DISTANCE_MODEL.packets.json,RS029_ROUTE_TIME_DISTANCE_MODEL,P143_HEAVY_FREIGHT_STAGING_TIME,route_time.heavy_freight_staging_time,15,,67,yes,action|depth_route,scanner_low_action_signal,Atlas-class freight is not fast. It is prepaid patience with armor.,"A heavy route is assembled from depots, beam windows, braking mass and political nerve."
RS029_ROUTE_TIME_DISTANCE_MODEL.packets.json,RS029_ROUTE_TIME_DISTANCE_MODEL,P144_HUMAN_CREW_ROTATION_TRANSIT,route_time.human_crew_rotation_transit,15,,75,yes,action,,Humans do not commute to Aegir. They spend years being cargo with opinions.,A frontier worker sells time before they sell labor.
RS029_ROUTE_TIME_DISTANCE_MODEL.packets.json,RS029_ROUTE_TIME_DISTANCE_MODEL,P145_RELAY_MESSAGE_LAG,route_time.relay_message_lag,15,,71,yes,none_detected,scanner_low_action_signal,A message can be legally binding and still arrive too late to save air.,No ansible means truth moves as freight.
RS030_DEEP_REACH_SHELL_ORG_CHART.packets.json,RS030_DEEP_REACH_SHELL_ORG_CHART,P146_DEEP_REACH_PUBLIC_COMBINE,deep_reach_org.deep_reach_public_combine,15,,88,yes,action,scanner_low_action_signal,The public name sounds like development because exploitation would not pass procurement.,The seal is clean. The rooms under it are not.
RS030_DEEP_REACH_SHELL_ORG_CHART.packets.json,RS030_DEEP_REACH_SHELL_ORG_CHART,P147_AEGIR_CONTINUITY_HOLDINGS,deep_reach_org.aegir_continuity_holdings,15,,51,yes,none_detected,scanner_low_action_signal,The dirty project needs a clean owner with no face.,Shell companies are how a crime scene learns to invoice itself.
RS030_DEEP_REACH_SHELL_ORG_CHART.packets.json,RS030_DEEP_REACH_SHELL_ORG_CHART,P148_ATLAS_CONTINUITY_OFFICE,deep_reach_org.atlas_continuity_office,15,,66,yes,none_detected,scanner_low_action_signal,The office that wrote worker safety into a machine priority stack.,A memo can kill without using the word kill.
RS030_DEEP_REACH_SHELL_ORG_CHART.packets.json,RS030_DEEP_REACH_SHELL_ORG_CHART,P149_KEELMARK_LOSS_DESK,deep_reach_org.keelmark_loss_desk,15,,82,yes,none_detected,,Insurance did not hide the dead. It renamed them until nobody had to recover them.,A loss category is a grave with better stationery.
RS030_DEEP_REACH_SHELL_ORG_CHART.packets.json,RS030_DEEP_REACH_SHELL_ORG_CHART,P150_RECOVERY_COMPLIANCE_CHAIN,deep_reach_org.recovery_compliance_chain,15,,68,yes,none_detected,scanner_low_action_signal|scanner_omniscient,"The present threat is a compliance chain, not a villain on a screen.",Delay does not make an order harmless.
RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,RS031_FIRST_HOUR_PLAYABLE_SPINE,P151_BLACK_KEEL_CONTRACT_APPROACH,first_hour.black_keel_contract_approach,15,,61,yes,none_detected,scanner_low_action_signal,"The first scene is a contract machine, not a heroic briefing.",The player starts by accepting a bad professional decision.
RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,RS031_FIRST_HOUR_PLAYABLE_SPINE,P152_DROP_CAPSULE_DAMAGE_SEQUENCE,first_hour.drop_capsule_damage_sequence,15,,79,yes,none_detected,scanner_low_action_signal,The trap is engineering: the descent package survives by spending its way home.,Crash damage must be readable before it is explained.
RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,RS031_FIRST_HOUR_PLAYABLE_SPINE,P153_SHALLOW_ANNEX_P63_PUMP_ROOM,first_hour.shallow_annex_p63_pump_room,15,,50,yes,none_detected,scanner_low_action_signal,The first safe room is a machine that barely wins.,"Safety should feel maintained, not cozy."
RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,RS031_FIRST_HOUR_PLAYABLE_SPINE,P154_FIRST_SANITIZED_ACCIDENT_PACKET,first_hour.first_sanitized_accident_packet,15,,34,yes,none_detected,scanner_low_action_signal,The first lie should sound useful.,Corporate text becomes frightening when the room contradicts it.
RS031_FIRST_HOUR_PLAYABLE_SPINE.packets.json,RS031_FIRST_HOUR_PLAYABLE_SPINE,P155_FIRST_ATLAS_REPAIR_TRACE,first_hour.first_atlas_repair_trace,15,,48,yes,none_detected,scanner_low_action_signal,Beauty turns wrong when it is doing maintenance.,"The first Atlas sign should be small, useful and ethically dirty."
RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,RS032_COLONY_HUMAN_EVIDENCE_LAYER,P156_SHIFT_CREWS_NOT_HEROES,colony_human.shift_crews_not_heroes,15,,57,yes,none_detected,scanner_low_action_signal,"The colony becomes human through schedules, not speeches.",People are more believable as workers than as memorial statues.
RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,RS032_COLONY_HUMAN_EVIDENCE_LAYER,P157_WORKER_JOB_CARDS,colony_human.worker_job_cards,15,,43,yes,none_detected,scanner_low_action_signal,A job card is a face the budget could read.,Make names useful before making them tragic.
RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,RS032_COLONY_HUMAN_EVIDENCE_LAYER,P158_LOCKER_NAME_PROTOCOL,colony_human.locker_name_protocol,15,,51,yes,none_detected,scanner_low_action_signal,A locker is personal without needing a family plot.,The smallest human trace should survive corporate cleanup.
RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,RS032_COLONY_HUMAN_EVIDENCE_LAYER,P159_MEDICAL_TRIAGE_LEDGER,colony_human.medical_triage_ledger,15,,81,yes,none_detected,scanner_low_action_signal,The medics knew the system was making patients faster than they could treat them.,Medical text should count bodies without becoming gore.
RS032_COLONY_HUMAN_EVIDENCE_LAYER.packets.json,RS032_COLONY_HUMAN_EVIDENCE_LAYER,P160_MARAUDER_CORRECTION_LAYER,colony_human.marauder_correction_layer,15,,59,yes,none_detected,scanner_low_action_signal,Marauders turn corporate language back into survival facts.,The player should feel old Deep Reach language being translated into body count.
RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE.packets.json,RS033_DOMAIN_EPHEMERIS_ROUTE_TABLE,P161_DOMAIN_DISTANCE_SCALE,domain_table.domain_distance_scale,15,,59,yes,hazard|action,scanner_low_action_signal,"The domain map uses distance bands, not romantic shortcuts.",Use scale as pressure. Exact ephemeris can wait for table tuning.
