path	directory	name	extension	topFolder	bytes	linesCs	lastWrite
Core/Diagnostics/Visuals/Editor/ArchitectEyeBlackBoxTimelineViewer.cs	Core/Diagnostics/Visuals/Editor	ArchitectEyeBlackBoxTimelineViewer.cs	.cs	Core	19374	482	2026-05-24 10:33:36
Core/Diagnostics/Visuals/Editor/ArchitectEyeBlackBoxTimelineViewer.cs.meta	Core/Diagnostics/Visuals/Editor	ArchitectEyeBlackBoxTimelineViewer.cs.meta	.meta	Core	59	0	2026-05-16 11:04:00
Core/Diagnostics/Visuals/VaultMemoryGizmoVisualizer.cs	Core/Diagnostics/Visuals	VaultMemoryGizmoVisualizer.cs	.cs	Core	5444	135	2026-05-25 04:55:47
Core/Diagnostics/Visuals/VaultMemoryGizmoVisualizer.cs.meta	Core/Diagnostics/Visuals	VaultMemoryGizmoVisualizer.cs.meta	.meta	Core	243	0	2026-05-19 15:37:26
Core/Diagnostics/Visuals/VaultProbeUtility.cs	Core/Diagnostics/Visuals	VaultProbeUtility.cs	.cs	Core	3814	119	2026-05-23 02:06:12
Core/Diagnostics/Visuals/VaultProbeUtility.cs.meta	Core/Diagnostics/Visuals	VaultProbeUtility.cs.meta	.meta	Core	59	0	2026-05-16 05:07:36
Core/DispatcherJobFence.cs	Core	DispatcherJobFence.cs	.cs	Core	3388	106	2026-05-25 13:24:13
Core/DispatcherJobFence.cs.meta	Core	DispatcherJobFence.cs.meta	.meta	Core	240	0	2026-05-19 23:56:10
Core/DistanceMath.cs	Core	DistanceMath.cs	.cs	Core	17196	344	2026-05-24 09:40:42
Core/DistanceMath.cs.meta	Core	DistanceMath.cs.meta	.meta	Core	240	0	2026-05-11 10:49:32
Core/DodReplayRecorder.cs	Core	DodReplayRecorder.cs	.cs	Core	77669	1869	2026-05-25 11:35:35
Core/DodReplayRecorder.cs.meta	Core	DodReplayRecorder.cs.meta	.meta	Core	243	0	2026-05-11 16:20:43
Core/Editor.meta	Core	Editor.meta	.meta	Core	172	0	2026-05-18 10:47:23
Core/Editor/HapticRumbleDebugGizmo.cs	Core/Editor	HapticRumbleDebugGizmo.cs	.cs	Core	2474	68	2026-05-23 02:21:20
Core/Editor/HapticRumbleDebugGizmo.cs.meta	Core/Editor	HapticRumbleDebugGizmo.cs.meta	.meta	Core	240	0	2026-05-23 02:14:01
Core/Editor/InputCurveHapticsTunerWindow.cs	Core/Editor	InputCurveHapticsTunerWindow.cs	.cs	Core	6422	137	2026-05-24 07:51:55
Core/Editor/InputCurveHapticsTunerWindow.cs.meta	Core/Editor	InputCurveHapticsTunerWindow.cs.meta	.meta	Core	59	0	2026-05-18 01:37:58
Core/Editor/OOP_Gamepad_Scanner.cs	Core/Editor	OOP_Gamepad_Scanner.cs	.cs	Core	22213	551	2026-05-23 04:42:55
Core/Editor/OOP_Gamepad_Scanner.cs.meta	Core/Editor	OOP_Gamepad_Scanner.cs.meta	.meta	Core	240	0	2026-05-23 02:14:01
Core/Editor/TactileSynthesisTunerWindow.cs	Core/Editor	TactileSynthesisTunerWindow.cs	.cs	Core	7646	204	2026-05-23 02:21:20
Core/Editor/TactileSynthesisTunerWindow.cs.meta	Core/Editor	TactileSynthesisTunerWindow.cs.meta	.meta	Core	240	0	2026-05-23 02:14:01
Core/EnumFastComparer.cs	Core	EnumFastComparer.cs	.cs	Core	2365	74	2026-05-10 20:31:58
Core/EnumFastComparer.cs.meta	Core	EnumFastComparer.cs.meta	.meta	Core	240	0	2026-05-09 18:46:37
Core/EnvironmentRuntimeContextService.cs	Core	EnvironmentRuntimeContextService.cs	.cs	Core	9559	284	2026-05-25 05:51:02
Core/EnvironmentRuntimeContextService.cs.meta	Core	EnvironmentRuntimeContextService.cs.meta	.meta	Core	59	0	2026-04-24 13:22:23
Core/ExosuitKinematicAuthority.cs	Core	ExosuitKinematicAuthority.cs	.cs	Core	3927	113	2026-05-21 23:40:31
Core/ExosuitKinematicAuthority.cs.meta	Core	ExosuitKinematicAuthority.cs.meta	.meta	Core	240	0	2026-05-21 22:28:53
Core/FixedCharBuffer.cs	Core	FixedCharBuffer.cs	.cs	Core	3535	114	2026-05-25 05:12:20
Core/FixedCharBuffer.cs.meta	Core	FixedCharBuffer.cs.meta	.meta	Core	59	0	2026-04-28 23:21:07
Core/FoveatedSimulationManager.cs	Core	FoveatedSimulationManager.cs	.cs	Core	79519	1701	2026-05-25 14:04:55
Core/FoveatedSimulationManager.cs.meta	Core	FoveatedSimulationManager.cs.meta	.meta	Core	59	0	2026-04-23 22:49:07
Core/FrameTimeWatchdog.cs	Core	FrameTimeWatchdog.cs	.cs	Core	16175	372	2026-05-25 13:24:13
Core/FrameTimeWatchdog.cs.meta	Core	FrameTimeWatchdog.cs.meta	.meta	Core	59	0	2026-05-10 15:24:18
Core/GameStartContext.cs	Core	GameStartContext.cs	.cs	Core	13718	364	2026-05-25 05:37:25
Core/GameStartContext.cs.meta	Core	GameStartContext.cs.meta	.meta	Core	59	0	2026-04-07 17:10:50
Core/GCMonitor.cs	Core	GCMonitor.cs	.cs	Core	6891	213	2026-05-25 12:02:59
Core/GCMonitor.cs.meta	Core	GCMonitor.cs.meta	.meta	Core	243	0	2026-05-04 15:51:01
Core/Generated.meta	Core	Generated.meta	.meta	Core	172	0	2026-05-17 15:03:10
Core/Generated/H8Hashes.cs	Core/Generated	H8Hashes.cs	.cs	Core	156783	2062	2026-05-17 05:34:25
Core/Generated/H8Hashes.cs.meta	Core/Generated	H8Hashes.cs.meta	.meta	Core	251	0	2026-05-15 13:00:30
Core/Generated/H8LoreHashes.cs	Core/Generated	H8LoreHashes.cs	.cs	Core	430	13	2026-05-20 05:08:54
Core/Generated/H8LoreHashes.cs.meta	Core/Generated	H8LoreHashes.cs.meta	.meta	Core	59	0	2026-05-17 11:29:57
Core/Generated/H8QuestMasks.cs	Core/Generated	H8QuestMasks.cs	.cs	Core	7909	164	2026-05-17 05:34:25
Core/Generated/H8QuestMasks.cs.meta	Core/Generated	H8QuestMasks.cs.meta	.meta	Core	59	0	2026-05-17 11:29:57
Core/GlobalRegistry.BatteryChargerLogistics.cs	Core	GlobalRegistry.BatteryChargerLogistics.cs	.cs	Core	1935	50	2026-05-21 06:12:45
Core/GlobalRegistry.BatteryChargerLogistics.cs.meta	Core	GlobalRegistry.BatteryChargerLogistics.cs.meta	.meta	Core	243	0	2026-05-21 05:53:53
Core/GlobalRegistry.cs	Core	GlobalRegistry.cs	.cs	Core	369570	8234	2026-05-25 22:18:32
Core/GlobalRegistry.cs.meta	Core	GlobalRegistry.cs.meta	.meta	Core	59	0	2026-04-23 04:14:30
Core/GlobalRegistryContracts.cs	Core	GlobalRegistryContracts.cs	.cs	Core	235432	6221	2026-05-25 22:19:31
Core/GlobalRegistryContracts.cs.meta	Core	GlobalRegistryContracts.cs.meta	.meta	Core	59	0	2026-04-23 04:14:30
Core/GlobalSignals.cs	Core	GlobalSignals.cs	.cs	Core	284	12	2026-05-23 22:17:16
Core/GlobalSignals.cs.meta	Core	GlobalSignals.cs.meta	.meta	Core	59	0	2026-05-11 13:43:31
Core/GlobalTelemetryBus.Blackbox.cs	Core	GlobalTelemetryBus.Blackbox.cs	.cs	Core	85582	1974	2026-05-25 04:55:47
Core/GlobalTelemetryBus.Blackbox.cs.meta	Core	GlobalTelemetryBus.Blackbox.cs.meta	.meta	Core	59	0	2026-05-17 23:14:27
Core/GlobalTelemetryBus.cs	Core	GlobalTelemetryBus.cs	.cs	Core	47524	1216	2026-05-25 04:55:47
Core/GlobalTelemetryBus.cs.meta	Core	GlobalTelemetryBus.cs.meta	.meta	Core	59	0	2026-04-29 15:39:43
Core/H8Debug.cs	Core	H8Debug.cs	.cs	Core	3783	105	2026-05-25 11:34:37
Core/H8Debug.cs.meta	Core	H8Debug.cs.meta	.meta	Core	59	0	2026-05-10 15:24:18
Core/HapticSynthesisContracts.cs	Core	HapticSynthesisContracts.cs	.cs	Core	32881	702	2026-05-23 20:53:53
Core/HapticSynthesisContracts.cs.meta	Core	HapticSynthesisContracts.cs.meta	.meta	Core	240	0	2026-05-23 02:14:01
Core/Hardware.meta	Core	Hardware.meta	.meta	Core	172	0	2026-05-13 21:23:01
Core/Hardware/HardwareThermalService.cs	Core/Hardware	HardwareThermalService.cs	.cs	Core	37816	988	2026-05-25 04:56:25
Core/Hardware/HardwareThermalService.cs.meta	Core/Hardware	HardwareThermalService.cs.meta	.meta	Core	59	0	2026-05-13 21:22:58
Core/Hardware/Hecton8.Core.Hardware.asmdef	Core/Hardware	Hecton8.Core.Hardware.asmdef	.asmdef	Core	617	0	2026-05-17 14:43:41
Core/Hardware/Hecton8.Core.Hardware.asmdef.meta	Core/Hardware	Hecton8.Core.Hardware.asmdef.meta	.meta	Core	166	0	2026-05-13 21:23:01
Core/HardwareProfileCatalog.cs	Core	HardwareProfileCatalog.cs	.cs	Core	14167	333	2026-05-16 09:37:54
Core/HardwareProfileCatalog.cs.meta	Core	HardwareProfileCatalog.cs.meta	.meta	Core	60	0	2026-05-14 22:52:53
Core/HardwareTierDetector.cs	Core	HardwareTierDetector.cs	.cs	Core	9241	246	2026-05-14 22:52:53
Core/HardwareTierDetector.cs.meta	Core	HardwareTierDetector.cs.meta	.meta	Core	59	0	2026-05-11 23:12:05
Core/HectonArenaAllocator.cs	Core	HectonArenaAllocator.cs	.cs	Core	34406	911	2026-05-22 23:15:55
Core/HectonArenaAllocator.cs.meta	Core	HectonArenaAllocator.cs.meta	.meta	Core	240	0	2026-05-09 18:46:37
Core/HectonInputRuntime_HapticSynth.cs	Core	HectonInputRuntime_HapticSynth.cs	.cs	Core	34383	684	2026-05-25 11:53:26
Core/HectonInputRuntime_HapticSynth.cs.meta	Core	HectonInputRuntime_HapticSynth.cs.meta	.meta	Core	240	0	2026-05-23 02:14:01
Core/HectonLayerMasks.cs	Core	HectonLayerMasks.cs	.cs	Core	11504	272	2026-05-07 23:20:40
Core/HectonLayerMasks.cs.meta	Core	HectonLayerMasks.cs.meta	.meta	Core	243	0	2026-04-30 21:46:50
Core/HectonNativeBridge.cs	Core	HectonNativeBridge.cs	.cs	Core	4243	124	2026-05-11 23:11:51
Core/HectonNativeBridge.cs.meta	Core	HectonNativeBridge.cs.meta	.meta	Core	59	0	2026-05-11 23:11:50
Core/HectonPersistentPathPolicy.cs	Core	HectonPersistentPathPolicy.cs	.cs	Core	1581	50	2026-05-12 00:15:50
Core/HectonPersistentPathPolicy.cs.meta	Core	HectonPersistentPathPolicy.cs.meta	.meta	Core	60	0	2026-05-12 00:15:50
Core/HectonShadowBudgetLight.cs	Core	HectonShadowBudgetLight.cs	.cs	Core	1335	53	2026-05-09 16:30:34
Core/HectonShadowBudgetLight.cs.meta	Core	HectonShadowBudgetLight.cs.meta	.meta	Core	243	0	2026-05-09 16:28:27
Core/HectonSpatialIntrinsics.cs	Core	HectonSpatialIntrinsics.cs	.cs	Core	11221	284	2026-05-24 18:21:14
Core/HectonSpatialIntrinsics.cs.meta	Core	HectonSpatialIntrinsics.cs.meta	.meta	Core	240	0	2026-05-09 18:46:37
Core/HectonThreadPriorityPolicy.cs	Core	HectonThreadPriorityPolicy.cs	.cs	Core	942	33	2026-05-11 23:57:59
Core/HectonThreadPriorityPolicy.cs.meta	Core	HectonThreadPriorityPolicy.cs.meta	.meta	Core	60	0	2026-05-11 23:57:59
Core/HectonUrpShadowBudgetGuard.cs	Core	HectonUrpShadowBudgetGuard.cs	.cs	Core	13385	337	2026-05-25 12:59:47
Core/HectonUrpShadowBudgetGuard.cs.meta	Core	HectonUrpShadowBudgetGuard.cs.meta	.meta	Core	59	0	2026-04-29 03:51:29
Core/HectonUrpTextureRequirementsGuard.cs	Core	HectonUrpTextureRequirementsGuard.cs	.cs	Core	4248	106	2026-05-24 19:05:53
Core/HectonUrpTextureRequirementsGuard.cs.meta	Core	HectonUrpTextureRequirementsGuard.cs.meta	.meta	Core	243	0	2026-04-25 16:52:30
Core/HectonXRManager.cs	Core	HectonXRManager.cs	.cs	Core	2709	76	2026-05-11 23:14:11
Core/HectonXRManager.cs.meta	Core	HectonXRManager.cs.meta	.meta	Core	59	0	2026-05-11 23:14:54
Core/HectonXRRuntimeState.cs	Core	HectonXRRuntimeState.cs	.cs	Core	35877	848	2026-05-25 12:27:12
Core/HectonXRRuntimeState.cs.meta	Core	HectonXRRuntimeState.cs.meta	.meta	Core	60	0	2026-05-07 13:40:36
Core/HomeostasisBrain.cs	Core	HomeostasisBrain.cs	.cs	Core	54905	1278	2026-05-25 12:02:59
Core/HomeostasisBrain.cs.meta	Core	HomeostasisBrain.cs.meta	.meta	Core	240	0	2026-05-13 22:21:44
Core/HomeostasisBrain.ScalabilityDictator.cs	Core	HomeostasisBrain.ScalabilityDictator.cs	.cs	Core	99837	2324	2026-05-25 12:02:59
Core/HomeostasisBrain.ScalabilityDictator.cs.meta	Core	HomeostasisBrain.ScalabilityDictator.cs.meta	.meta	Core	59	0	2026-05-18 00:34:29
Core/IDispatcherRaycastReceiver.cs	Core	IDispatcherRaycastReceiver.cs	.cs	Core	417	13	2026-05-25 06:50:59
Core/IDispatcherRaycastReceiver.cs.meta	Core	IDispatcherRaycastReceiver.cs.meta	.meta	Core	59	0	2026-04-28 22:51:19
Core/InputDeterminismDtos.cs	Core	InputDeterminismDtos.cs	.cs	Core	15637	358	2026-05-24 07:17:33
Core/InputDeterminismDtos.cs.meta	Core	InputDeterminismDtos.cs.meta	.meta	Core	59	0	2026-05-18 01:37:58
Core/InputDispatcher.cs	Core	InputDispatcher.cs	.cs	Core	165462	4021	2026-05-25 13:10:59
Core/InputDispatcher.cs.meta	Core	InputDispatcher.cs.meta	.meta	Core	59	0	2026-04-23 15:14:24
Core/InstanceCullingServiceRegistryBridge.cs	Core	InstanceCullingServiceRegistryBridge.cs	.cs	Core	5213	157	2026-05-25 05:17:37
Core/InstanceCullingServiceRegistryBridge.cs.meta	Core	InstanceCullingServiceRegistryBridge.cs.meta	.meta	Core	59	0	2026-05-13 06:04:28
Core/IOceanVisualBridge.cs	Core	IOceanVisualBridge.cs	.cs	Core	1724	66	2026-05-21 18:39:07
Core/IOceanVisualBridge.cs.meta	Core	IOceanVisualBridge.cs.meta	.meta	Core	243	0	2026-05-11 05:39:54
Core/IPlatformIntegration.cs	Core	IPlatformIntegration.cs	.cs	Core	11334	292	2026-05-25 12:02:59
Core/IPlatformIntegration.cs.meta	Core	IPlatformIntegration.cs.meta	.meta	Core	243	0	2026-05-11 16:33:19
Core/JobAdmissionTelemetryBridge.cs	Core	JobAdmissionTelemetryBridge.cs	.cs	Core	3482	81	2026-05-25 04:59:07
Core/JobAdmissionTelemetryBridge.cs.meta	Core	JobAdmissionTelemetryBridge.cs.meta	.meta	Core	59	0	2026-05-13 05:03:37
Core/JobFenceManager.cs	Core	JobFenceManager.cs	.cs	Core	4119	152	2026-05-23 00:48:15
Core/JobFenceManager.cs.meta	Core	JobFenceManager.cs.meta	.meta	Core	240	0	2026-05-09 18:46:37
Core/LogisticsPipeBuilder.cs	Core	LogisticsPipeBuilder.cs	.cs	Core	8988	243	2026-05-24 18:21:14
Core/LogisticsPipeBuilder.cs.meta	Core	LogisticsPipeBuilder.cs.meta	.meta	Core	59	0	2026-04-29 05:29:36
Core/MacroDatabaseSignalBridge.cs	Core	MacroDatabaseSignalBridge.cs	.cs	Core	1218	27	2026-05-25 05:17:36
Core/MacroDatabaseSignalBridge.cs.meta	Core	MacroDatabaseSignalBridge.cs.meta	.meta	Core	59	0	2026-05-13 14:54:14
Core/MaterialPropertyBlockRegistry.cs	Core	MaterialPropertyBlockRegistry.cs	.cs	Core	4548	98	2026-04-29 23:56:42
Core/MaterialPropertyBlockRegistry.cs.meta	Core	MaterialPropertyBlockRegistry.cs.meta	.meta	Core	59	0	2026-04-29 17:33:14
Core/MathGuard.cs	Core	MathGuard.cs	.cs	Core	18527	479	2026-05-24 09:36:49
Core/MathGuard.cs.meta	Core	MathGuard.cs.meta	.meta	Core	59	0	2026-05-09 19:26:08
Core/Memory.meta	Core	Memory.meta	.meta	Core	172	0	2026-05-13 01:26:44
Core/Memory/AlignmentTelemetryContracts.cs	Core/Memory	AlignmentTelemetryContracts.cs	.cs	Core	13572	373	2026-05-23 09:29:30
Core/Memory/AlignmentTelemetryContracts.cs.meta	Core/Memory	AlignmentTelemetryContracts.cs.meta	.meta	Core	59	0	2026-05-20 07:13:23
Core/Memory/BinaryBlittableSafeAttribute.cs	Core/Memory	BinaryBlittableSafeAttribute.cs	.cs	Core	331	12	2026-05-13 22:18:04
Core/Memory/BinaryBlittableSafeAttribute.cs.meta	Core/Memory	BinaryBlittableSafeAttribute.cs.meta	.meta	Core	59	0	2026-05-13 22:19:22
Core/Memory/CoreMemoryContractAbiGuard.cs	Core/Memory	CoreMemoryContractAbiGuard.cs	.cs	Core	20255	306	2026-05-23 04:22:10
Core/Memory/CoreMemoryContractAbiGuard.cs.meta	Core/Memory	CoreMemoryContractAbiGuard.cs.meta	.meta	Core	60	0	2026-05-23 04:22:46
Core/Memory/Defrag.meta	Core/Memory	Defrag.meta	.meta	Core	172	0	2026-05-13 14:51:34
Core/Memory/Defrag/Hecton8.Core.Memory.Defrag.asmdef	Core/Memory/Defrag	Hecton8.Core.Memory.Defrag.asmdef	.asmdef	Core	470	0	2026-05-16 05:07:35
Core/Memory/Defrag/Hecton8.Core.Memory.Defrag.asmdef.meta	Core/Memory/Defrag	Hecton8.Core.Memory.Defrag.asmdef.meta	.meta	Core	166	0	2026-05-13 14:51:34
Core/Memory/Defrag/MemoryDefragContracts.cs	Core/Memory/Defrag	MemoryDefragContracts.cs	.cs	Core	624	14	2026-05-17 01:23:05
Core/Memory/Defrag/MemoryDefragContracts.cs.meta	Core/Memory/Defrag	MemoryDefragContracts.cs.meta	.meta	Core	59	0	2026-05-13 14:51:32
Core/Memory/Editor.meta	Core/Memory	Editor.meta	.meta	Core	172	0	2026-05-18 10:47:23
Core/Memory/GlobalDataVault.cs	Core/Memory	GlobalDataVault.cs	.cs	Core	215031	5498	2026-05-25 22:55:56
Core/Memory/GlobalDataVault.cs.meta	Core/Memory	GlobalDataVault.cs.meta	.meta	Core	59	0	2026-05-13 01:24:53
Core/Memory/H8Memory.cs	Core/Memory	H8Memory.cs	.cs	Core	180586	4253	2026-05-25 22:23:27
Core/Memory/H8Memory.cs.meta	Core/Memory	H8Memory.cs.meta	.meta	Core	59	0	2026-05-13 01:24:53
Core/Memory/Hecton8.Core.Memory.asmdef	Core/Memory	Hecton8.Core.Memory.asmdef	.asmdef	Core	530	0	2026-05-17 00:35:15
Core/Memory/Hecton8.Core.Memory.asmdef.meta	Core/Memory	Hecton8.Core.Memory.asmdef.meta	.meta	Core	166	0	2026-05-13 01:26:44
Core/Memory/MemorySentinelContracts.cs	Core/Memory	MemorySentinelContracts.cs	.cs	Core	22162	519	2026-05-25 22:20:22
Core/Memory/MemorySentinelContracts.cs.meta	Core/Memory	MemorySentinelContracts.cs.meta	.meta	Core	240	0	2026-05-18 18:47:43
Core/Memory/VaultLegacyBinaryArchaeology.cs	Core/Memory	VaultLegacyBinaryArchaeology.cs	.cs	Core	18210	502	2026-05-24 08:31:44
Core/Memory/VaultLegacyBinaryArchaeology.cs.meta	Core/Memory	VaultLegacyBinaryArchaeology.cs.meta	.meta	Core	59	0	2026-05-17 18:40:38
Core/Memory/VaultMemoryContracts.cs	Core/Memory	VaultMemoryContracts.cs	.cs	Core	51669	1194	2026-05-24 19:57:19
Core/Memory/VaultMemoryContracts.cs.meta	Core/Memory	VaultMemoryContracts.cs.meta	.meta	Core	59	0	2026-05-17 18:40:38
Core/Memory/VaultMockSignalBus.cs	Core/Memory	VaultMockSignalBus.cs	.cs	Core	2313	71	2026-05-22 22:34:29
Core/Memory/VaultMockSignalBus.cs.meta	Core/Memory	VaultMockSignalBus.cs.meta	.meta	Core	59	0	2026-05-17 18:40:38
Core/MemoryBudgetTracker.cs	Core	MemoryBudgetTracker.cs	.cs	Core	3424	104	2026-05-25 11:53:26
Core/MemoryBudgetTracker.cs.meta	Core	MemoryBudgetTracker.cs.meta	.meta	Core	59	0	2026-04-25 14:24:53
Core/MemoryInquisitor.cs	Core	MemoryInquisitor.cs	.cs	Core	9020	243	2026-05-13 22:18:04
Core/MemoryInquisitor.cs.meta	Core	MemoryInquisitor.cs.meta	.meta	Core	240	0	2026-05-09 18:46:37
Core/MemorySentinelRuntime.cs	Core	MemorySentinelRuntime.cs	.cs	Core	78211	1847	2026-05-25 04:56:21
Core/MemorySentinelRuntime.cs.meta	Core	MemorySentinelRuntime.cs.meta	.meta	Core	240	0	2026-05-18 18:47:43
Core/NativeAllocationTrackerRuntimeBridge.cs	Core	NativeAllocationTrackerRuntimeBridge.cs	.cs	Core	3570	116	2026-05-03 03:09:50
Core/NativeAllocationTrackerRuntimeBridge.cs.meta	Core	NativeAllocationTrackerRuntimeBridge.cs.meta	.meta	Core	59	0	2026-04-28 21:52:22
Core/NativeArenaAllocator.cs	Core	NativeArenaAllocator.cs	.cs	Core	1219	38	2026-05-22 11:01:41
Core/NativeArenaAllocator.cs.meta	Core	NativeArenaAllocator.cs.meta	.meta	Core	59	0	2026-04-29 14:20:30
Core/NativeArenaArray.cs	Core	NativeArenaArray.cs	.cs	Core	6069	195	2026-05-23 02:20:29
Core/NativeArenaArray.cs.meta	Core	NativeArenaArray.cs.meta	.meta	Core	59	0	2026-05-11 23:47:23
Core/NativeBitmask256.cs	Core	NativeBitmask256.cs	.cs	Core	6120	213	2026-05-24 18:21:15
Core/NativeBitmask256.cs.meta	Core	NativeBitmask256.cs.meta	.meta	Core	59	0	2026-05-10 20:21:20
Core/NativeMemorySentinel.cs	Core	NativeMemorySentinel.cs	.cs	Core	45543	1185	2026-05-25 13:24:13
Core/NativeMemorySentinel.cs.meta	Core	NativeMemorySentinel.cs.meta	.meta	Core	59	0	2026-05-01 14:16:42
Core/NativeMemoryTrackingBridgeInstaller.cs	Core	NativeMemoryTrackingBridgeInstaller.cs	.cs	Core	1763	49	2026-05-18 10:46:19
Core/NativeMemoryTrackingBridgeInstaller.cs.meta	Core	NativeMemoryTrackingBridgeInstaller.cs.meta	.meta	Core	60	0	2026-05-18 10:46:19
Core/NativeQuery.cs	Core	NativeQuery.cs	.cs	Core	6485	180	2026-05-24 19:36:14
Core/NativeQuery.cs.meta	Core	NativeQuery.cs.meta	.meta	Core	240	0	2026-05-09 18:46:37
Core/NativeRingBuffer.cs	Core	NativeRingBuffer.cs	.cs	Core	5408	155	2026-05-24 19:36:14
Core/NativeRingBuffer.cs.meta	Core	NativeRingBuffer.cs.meta	.meta	Core	243	0	2026-05-10 14:36:46
Core/OceanKinematicsRuntimeService.cs	Core	OceanKinematicsRuntimeService.cs	.cs	Core	10548	330	2026-05-25 11:53:31
Core/OceanKinematicsRuntimeService.cs.meta	Core	OceanKinematicsRuntimeService.cs.meta	.meta	Core	59	0	2026-04-27 22:57:12
Core/OculusFfrEnforcer.cs	Core	OculusFfrEnforcer.cs	.cs	Core	4294	123	2026-05-16 05:07:38
Core/OculusFfrEnforcer.cs.meta	Core	OculusFfrEnforcer.cs.meta	.meta	Core	59	0	2026-05-13 20:13:47
Core/Origin.meta	Core	Origin.meta	.meta	Core	172	0	2026-05-17 23:10:02
Core/Origin/AupOriginShiftCoordinator.cs	Core/Origin	AupOriginShiftCoordinator.cs	.cs	Core	76726	1727	2026-05-25 12:02:59
Core/Origin/AupOriginShiftCoordinator.cs.meta	Core/Origin	AupOriginShiftCoordinator.cs.meta	.meta	Core	243	0	2026-05-17 23:10:02
Core/Origin/AupPrecisionJobs.cs	Core/Origin	AupPrecisionJobs.cs	.cs	Core	30742	698	2026-05-24 14:40:55
Core/Origin/AupPrecisionJobs.cs.meta	Core/Origin	AupPrecisionJobs.cs.meta	.meta	Core	240	0	2026-05-20 05:23:45
Core/Origin/RuntimeOriginRoute.cs	Core/Origin	RuntimeOriginRoute.cs	.cs	Core	2037	53	2026-05-24 08:05:55
Core/Origin/RuntimeOriginRoute.cs.meta	Core/Origin	RuntimeOriginRoute.cs.meta	.meta	Core	59	0	2026-05-24 17:51:05
Core/Persistence.meta	Core	Persistence.meta	.meta	Core	172	0	2026-05-13 05:26:34
Core/Persistence/Hecton8.Core.Persistence.asmdef	Core/Persistence	Hecton8.Core.Persistence.asmdef	.asmdef	Core	496	0	2026-05-16 05:07:35
Core/Persistence/Hecton8.Core.Persistence.asmdef.meta	Core/Persistence	Hecton8.Core.Persistence.asmdef.meta	.meta	Core	166	0	2026-05-13 05:26:34
Core/Persistence/Paging.meta	Core/Persistence	Paging.meta	.meta	Core	172	0	2026-05-13 15:13:10
Core/Persistence/Paging/Hecton8.Core.Persistence.Paging.asmdef	Core/Persistence/Paging	Hecton8.Core.Persistence.Paging.asmdef	.asmdef	Core	510	0	2026-05-16 05:07:35
Core/Persistence/Paging/Hecton8.Core.Persistence.Paging.asmdef.meta	Core/Persistence/Paging	Hecton8.Core.Persistence.Paging.asmdef.meta	.meta	Core	166	0	2026-05-13 15:13:10
Core/Persistence/Paging/PersistencePagingAssemblyMarker.cs	Core/Persistence/Paging	PersistencePagingAssemblyMarker.cs	.cs	Core	192	7	2026-05-13 15:12:52
Core/Persistence/Paging/PersistencePagingAssemblyMarker.cs.meta	Core/Persistence/Paging	PersistencePagingAssemblyMarker.cs.meta	.meta	Core	59	0	2026-05-13 15:13:08
Core/Persistence/PersistenceAssemblyMarker.cs	Core/Persistence	PersistenceAssemblyMarker.cs	.cs	Core	464	17	2026-05-24 18:36:34
Core/Persistence/PersistenceAssemblyMarker.cs.meta	Core/Persistence	PersistenceAssemblyMarker.cs.meta	.meta	Core	59	0	2026-05-13 05:12:53
Core/PlatformAdaptiveBudgetGovernor.cs	Core	PlatformAdaptiveBudgetGovernor.cs	.cs	Core	15102	360	2026-05-25 12:02:59
Core/PlatformAdaptiveBudgetGovernor.cs.meta	Core	PlatformAdaptiveBudgetGovernor.cs.meta	.meta	Core	240	0	2026-05-12 01:17:12
Core/PlatformBatteryWatchdog.cs	Core	PlatformBatteryWatchdog.cs	.cs	Core	5608	155	2026-05-17 14:54:18
Core/PlatformBatteryWatchdog.cs.meta	Core	PlatformBatteryWatchdog.cs.meta	.meta	Core	59	0	2026-05-11 23:16:35
Core/PlatformPrecisionClock.cs	Core	PlatformPrecisionClock.cs	.cs	Core	903	27	2026-05-11 23:17:38
Core/PlatformPrecisionClock.cs.meta	Core	PlatformPrecisionClock.cs.meta	.meta	Core	59	0	2026-05-11 23:18:28
Core/PlayerInputState.cs	Core	PlayerInputState.cs	.cs	Core	9880	338	2026-05-24 18:28:26
Core/PlayerInputState.cs.meta	Core	PlayerInputState.cs.meta	.meta	Core	59	0	2026-04-23 15:14:24
Core/PlayerInventoryManager.cs	Core	PlayerInventoryManager.cs	.cs	Core	8602	273	2026-05-25 04:24:17
Core/PlayerInventoryManager.cs.meta	Core	PlayerInventoryManager.cs.meta	.meta	Core	59	0	2026-04-27 22:57:12
Core/PlayerLookTargetPromptCache.cs	Core	PlayerLookTargetPromptCache.cs	.cs	Core	5344	156	2026-05-24 09:00:31
Core/PlayerLookTargetPromptCache.cs.meta	Core	PlayerLookTargetPromptCache.cs.meta	.meta	Core	240	0	2026-05-14 05:15:47
Core/PlayerRuntimeContext.cs	Core	PlayerRuntimeContext.cs	.cs	Core	14845	328	2026-05-25 05:16:39
Core/PlayerRuntimeContext.cs.meta	Core	PlayerRuntimeContext.cs.meta	.meta	Core	59	0	2026-04-28 02:10:11
Core/PlayerRuntimeContextService.cs	Core	PlayerRuntimeContextService.cs	.cs	Core	35843	1004	2026-05-25 08:43:48
Core/PlayerRuntimeContextService.cs.meta	Core	PlayerRuntimeContextService.cs.meta	.meta	Core	59	0	2026-04-24 13:22:23
