asset_type,path,extension,width,height,source_mode,meta_max_texture_size,meta_texture_compression,meta_texture_format,meta_streaming_mipmaps,meta_is_readable,meta_texture_type,bc7_bytes,bc7_mib,bc7_full_mip_mib,file_bytes,file_mib,triangles,mesh_geometry_estimate_bytes,mesh_geometry_estimate_mib,lod_detected,mesh_meta_is_readable,mesh_meta_compression,mesh_meta_optimize_mesh,mesh_meta_import_blend_shapes,mesh_meta_add_colliders,mesh_meta_generate_secondary_uv,mesh_meta_keep_quads,rt_color_format,rt_depth_stencil_format,rt_anti_aliasing,rt_mipmap,rt_generate_mips,rt_texture_dimension,rt_volume_depth,rt_dynamic_scale,rt_random_write,rt_estimate_bytes,rt_estimate_mib,redline_flags,atlas_group,recommendation,evidence_class
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/NodeRemoveActive.png,.png,68,68,RGBA,2048,0,-1|1,0,0,2,4624,0.004,0.006,36442,0.035,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Pin.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,18669,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PinDraft.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21375,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PinExisting.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21429,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Preview.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,18712,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToTerrain.png,.png,14,14,RGBA,2048,0,-1|1,0,0,2,196,0.000,0.000,17988,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToTerrainActive.png,.png,14,14,RGBA,2048,0,-1|1,0,0,2,196,0.000,0.000,17988,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToWindow.png,.png,14,14,RGBA,2048,0,-1|1,0,0,2,196,0.000,0.000,17988,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToWindowActive.png,.png,14,14,RGBA,2048,0,-1|1,0,0,2,196,0.000,0.000,17988,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Biomes.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,15094,0.014,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Color.png,.png,18,18,RGBA,2048,0,-1|1,0,0,0,324,0.000,0.000,19654,0.019,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Export.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,5114,0.005,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/ExportCopy.png,.png,36,36,RGBA,2048,0,-1|1,0,0,2,1296,0.001,0.002,5158,0.005,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/NodeAdd.png,.png,68,68,RGBA,2048,0,-1|1,0,0,2,4624,0.004,0.006,6216,0.006,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Pin.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,18681,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/PinDraft.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21381,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/PinExisting.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21449,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Preview.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,18718,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Unpin.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21463,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Unpin.png,.png,18,18,RGBA,2048,0,-1|1,0,0,2,324,0.000,0.000,21449,0.020,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Window.png,.png,48,48,RGBA,2048,0,-1|1,0,0,2,2304,0.002,0.003,27532,0.026,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/WindowBig.png,.png,32,32,RGBA,2048,0,-1|1,0,0,2,1024,0.001,0.001,21954,0.021,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/InletOutlet.png,.png,32,32,RGBA,2048,0,-1|1,0,0,2,1024,0.001,0.001,22064,0.021,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Background.png,.png,2,2,RGBA,2048,0,1|4,0,0,2,4,0.000,0.000,18990,0.018,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT;VRAM CRIME: RGBA32_TEXTURE_FORMAT_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Background_pro.png,.png,2,2,RGB,2048,0,-1|1,0,0,0,4,0.000,0.000,4033,0.004,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Footer.png,.png,256,16,RGBA,2048,0,1|4,0,1,2,4096,0.004,0.005,38089,0.036,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT;VRAM CRIME: RGBA32_TEXTURE_FORMAT_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/FooterNofield.png,.png,256,16,RGB,2048,0,-1|1,0,0,2,4096,0.004,0.005,6142,0.006,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Frame.png,.png,4,4,RGBA,2048,0,-1|1,0,1,2,16,0.000,0.000,15044,0.014,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Header.png,.png,256,64,RGBA,2048,0,1|4,0,1,0,16384,0.016,0.021,84585,0.081,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT;VRAM CRIME: RGBA32_TEXTURE_FORMAT_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/SelectionFrame.png,.png,8,8,RGBA,2048,0,-1|1,0,0,2,64,0.000,0.000,15240,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/SelectionShadow.png,.png,128,128,RGBA,2048,0,-1|1,0,0,2,16384,0.016,0.021,86003,0.082,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Shadow.png,.png,128,128,RGBA,2048,0,-1|1,0,0,2,16384,0.016,0.021,22956,0.022,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/Shadow_pro.png,.png,128,128,RGBA,2048,0,-1|1,0,0,2,16384,0.016,0.021,4800,0.005,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/Node/ShadowMini.png,.png,128,128,RGBA,2048,0,-1|1,0,0,2,16384,0.016,0.021,7691,0.007,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/AddIcon.png,.png,42,18,RGBA,2048,0|1,-1|1,0,0,2,756,0.001,0.001,15452,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/AddPanel.png,.png,12,12,RGBA,2048,0|1,-1|1,0,0,2,144,0.000,0.000,15425,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/AddPanelEmpty.png,.png,12,12,RGBA,2048,0|1,-1|1,0,0,2,144,0.000,0.000,15417,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Bot.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,16153,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Dragged.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,16171,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Mid.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,16171,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/AddIcon.png,.png,42,18,RGBA,2048,0,-1|1,,0,2,756,0.001,0.001,18165,0.017,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/AddPanel.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,15956,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/AddPanelEmpty.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,15974,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Bot.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,16171,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Dragged.png,.png,12,12,RGB,2048,0,-1|1,,0,2,144,0.000,0.000,15812,0.015,,,,,,,,,,,,,,,,,,,,,,,,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Mid.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,16171,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Single.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,16171,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Top.png,.png,12,12,RGBA,2048,0,-1|1,,0,2,144,0.000,0.000,16153,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/RemoveIcon.png,.png,65,18,RGBA,2048,0|1,-1|1,0,0,2,1170,0.001,0.001,1581,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/RemovePanel.png,.png,12,12,RGBA,2048,0|1,-1|1,0,0,2,144,0.000,0.000,14981,0.014,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/RemovePanelActive.png,.png,12,12,RGBA,2048,0|1,-1|1,0,0,2,144,0.000,0.000,14985,0.014,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Single.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,16171,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Top.png,.png,12,12,RGBA,2048,0,-1|1,0,0,2,144,0.000,0.000,16171,0.015,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Bottom.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,1154,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Bottom_pressed.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,1158,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ColorButton.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,2116,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ColorButton_pressed.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,2103,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Export.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,2141,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Export_pressed.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,2144,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportBottom.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,2032,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportBottom_pressed.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,2033,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportMid.png,.png,20,20,RGBA,2048,0|1,-1|1,0,0,2,400,0.000,0.001,1900,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportMid_pressed.png,.png,20,20,RGBA,2048,0|1,-1|1,0,0,2,400,0.000,0.001,1899,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportTop.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,2052,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportTop_pressed.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,2052,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinBottom.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,1164,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinBottom_pressed.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,1161,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinMid.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,1051,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinMid_pressed.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,1050,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinTop.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,1194,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/PinTop_pressed.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,1194,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Preview.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,1916,0.002,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
texture,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Preview_pressed.png,.png,20,20,RGBA,2048,0,-1|1,0,0,2,400,0.000,0.001,1286,0.001,,,,,,,,,,,,,,,,,,,,,,,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,,Keep compressed; atlas if grouped with small sibling textures.,STATIC_SOURCE
