packet_id,surface,locale,status,blocker,recommended action
P458_DEEP_REACH_LIABILITY_LONGFORM_BRIEF,external_site,zh_CN,blocked_production_residue,text residue: article_instruction|longform_spine|public_brief,Rewrite source field/page as in-world copy; rerun importer/exporter only in serialized writer slot; rescan banned terms.
P459_ATLAS_SPOILER_LONGFORM_BRIEF,external_site,zh_CN,blocked_production_residue,text residue: longform_spine|public_brief,Rewrite source field/page as in-world copy; rerun importer/exporter only in serialized writer slot; rescan banned terms.
P460_BLUE_DEBT_RESOURCE_LONGFORM_BRIEF,external_site,zh_CN,blocked_production_residue,text residue: article_instruction|longform_spine|public_brief|should_explain,Rewrite source field/page as in-world copy; rerun importer/exporter only in serialized writer slot; rescan banned terms.
P001_CRASH_SHELF,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P002_BLACK_KEEL_CONTACT,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P003_BARNARD_MARK,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P004_BLUE_DEBT,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P005_REPAIR_SCAR,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P006_DEAD_CLAIM_CACHE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P007_BRINE_STAIR,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P008_EVACUATION_HOLD,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P009_BOTTOM_FACTORY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P010_PAYLOAD_WINDOW,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P011_DOMAIN_MARKS_2190,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P012_RELAY_SPINE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P013_NEARLIGHT_SHIP_CLASSES,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P014_AEGIR_ROUTE_WINDOW,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P015_BLACK_KEEL_LEDGER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P016_AEGIR_HOST_STAR,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P017_AEGIR_MOON_LADDER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P018_HECTON8_DROWNED_GEOLOGY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P019_HECTON8_RESOURCE_STACK,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P020_HECTON8_ECOLOGY_REGISTRY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P021_BLACK_KEEL_CUSTODY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P022_DROP_CAPSULE_DAMAGE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P023_DEEP_REACH_RETURN_CLAIM,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P024_FALSE_EXIT_MATERIAL,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P025_PROFESSIONAL_MOTIVE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P026_SIX_DOMAIN_LEDGER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P027_BARNARD_YARDS_ORIGIN,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P028_NO_FTL_TRANSIT_MATH,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P029_SEED_SHIP_DOCTRINE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P030_RELAY_CUSTODY_DEBT_CHAIN,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P031_PHOTIC_SHELF_LIFE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P032_PRESSURE_LADDER_DEPTH_BANDS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P033_CABLE_REEF_SYMBIOSIS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P034_ABYSSAL_REPAIR_FAUNA,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P035_FACTORY_TEMPLE_THRESHOLD,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P036_RETURN_VECTOR_WINDOW,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P037_COWARD_EXIT_CHAIN,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P038_MATERIAL_PAYOUT_LEDGER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P039_DEEP_REACH_CLEANSE_ORDER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P040_ATLAS_FINAL_ARGUMENT,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P041_WORKER_LOCKER_ROW,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P042_PRESSURE_BUNK_ROUTINE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P043_SHIFT_BOARD_ROUTE_HOLDS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P044_MEDICAL_LOCK_DELAY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P045_BLACK_BOX_NAME_STACK,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P046_PUMP_ROOM_HANDSHAKE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P047_HATCH_SEAL_LEDGER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P048_CABLE_SPLICE_SCAR,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P049_SONAR_RETURN_ROUTE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P050_SALVAGE_TOOL_CUSTODY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P051_LIGHT_DELAY_AUTHORITY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P052_BLACK_KEEL_TARIFF_TABLE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P053_MARAUDER_GRAFFITI_MASKS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P054_RELAY_QUEUE_DRIFT,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P055_CORPORATE_RESPONSE_LEDGER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P056_EX_DEEP_REACH_MARAUDER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P057_GREAT_TIDE_LIABILITY_CHAIN,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P058_BLACK_KEEL_CLAIM_HOOKS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P059_ESCAPE_CHAIN_ASSEMBLY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P060_FIRST_HOUR_SPINE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P061_MAINTENANCE_ECOLOGY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P062_MARA_VENN_TIDE_MODEL,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P063_JUNO_KADE_EVACUATION_HOLD,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P064_REN_OKOYE_PUMP_63,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P065_SAHANA_IQBAL_ATLAS_SAFETY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P066_LIAN_TORRES_LAST_PACKET,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P067_OSKAR_NEUMANN_PRESSURE_FORGE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P068_AYA_MORITA_REPAIR_MEDICINE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P069_PAVEL_SORN_PROCEDURE_HOLD,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P070_DEEP_REACH_PRESENT_WINDOWS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P071_SOL_CORE_AUTHORITY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P072_CENTAURI_COMPACT_LEGITIMACY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P073_BARNARD_YARDS_MARAUDER_ORIGIN,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P074_TAU_CETI_PUBLIC_LEDGER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P075_LUYTEN_JUNCTION_PACKET_CUSTODY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P076_RAN_AEGIR_ANCHOR,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P077_AEGIR_MOON_LADDER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P078_INNER_MOON_RELAY_HAZARDS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P079_HECTON8_ORBIT_TIDE_GEOMETRY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P080_OUTER_MOON_COLD_CLAIMS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P081_GREAT_TIDE_PHYSICS_RECORD,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P082_PRESSURE_GLASS_FORMATION,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P083_BRINE_CANYON_ROUTE_LADDER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P084_VENT_FORGE_GEOTHERMAL_ENGINE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P085_BIOMETAL_RESOURCE_STACK,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P086_AEGIR_RECLAMATION_POOL,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P087_KEELMARK_MUTUAL_CUSTODY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P088_TONNE_WINDOW_DEBT,external_site,fr_FR,blocked_production_residue,text residue: ai_meta_phrase,Rewrite source field/page as in-world copy; rerun importer/exporter only in serialized writer slot; rescan banned terms.
P089_BLACK_KEEL_FIRST_VOICE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P090_DEEP_REACH_PRIORITY_HOOK,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P091_COLLISION_FRACTURED_MOON,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P092_GLOBAL_OCEAN_DEPTH_BANDS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P093_ACCESSIBLE_SEAFLOOR_WINDOWS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P094_SEED_GEOLOGY_INVARIANTS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P095_PRESSURE_CONTAINMENT_FAILURE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P096_ATLAS_PERSON_BOUNDARY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P097_RECOVERY_COMPLIANCE_OFFICE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P098_FALSE_ENDING_TAXONOMY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P099_MARAUDER_DOSSIER_PERSISTENCE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P100_FINAL_CHOICE_PAYLOAD,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P101_NO_FTL_ROUTE_ECONOMY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P102_BEAM_SAIL_PROBE_ERA,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P103_PELLET_FUSION_FREIGHT,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P104_RAN_B_H8_PUBLIC_CATALOG,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P105_BLACK_KEEL_IN_SYSTEM_TENDER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P106_ILIYA_VARNEK_TIDE_MARGIN,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P107_SELENE_ARENDT_ATLAS_WEIGHTING,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P108_NOOR_HALDANE_EVAC_CERT,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P109_MAREK_IBARRA_LOSS_CONVERSION,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P110_VERA_SATO_REN_RETURN_ACTION,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P111_MANUAL_BILGE_PUMP_KIT,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P112_COLD_SEALANT_PATCH_GUN,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P113_LOW_POWER_INDUCTION_CUTTER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P114_ACOUSTIC_PINGER_LINE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P115_P63_FIELD_FABRICATOR,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P116_NATIVE_SULFIDE_SALT_STACK,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P117_NOBLE_GAS_BRINE_POCKETS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P118_DEEP_REACH_PRESSURE_CERAMICS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P119_ATLAS_BIOFIBER_SEALANT,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P120_BIOMETAL_SENSOR_TAGS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P121_DOMAIN_CIVIC_CORPORATE_SPLIT,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P122_MARAUDER_LEGAL_LOOPHOLE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P123_SALVAGE_TRUTH_EVIDENCE_STATUS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P124_NORMAL_CITIZEN_AEGIR_MEMORY,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P125_DEEP_REACH_ORIGIN_CHAIN,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P126_ATLAS_PUBLIC_FRONT,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P127_ATLAS_INSURANCE_PERSONHOOD_STATUS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P128_ATLAS_CLASSIFIED_WEIGHTING_LAYER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P129_ATLAS_SHUTDOWN_ETHIC_FRAME,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P130_ATLAS_PUBLIC_MEMORY_AFTER_2147,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P131_MATERIAL_EXIT_BITTER_CREDITS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P132_PARTIAL_EXIT_SAME_SEED_RETURN,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P133_CORPORATE_CAPTURE_BAD_END,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P134_QUARANTINE_HOLD_STALE_AIR,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P135_PUBLIC_LEDGER_LEAK_ROUTE,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P136_DOSSIER_RUMOR_UNLOCKS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P137_RISKIER_CONTRACT_SEEDS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P138_FALSE_ENDING_COUNT_LADDER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P139_STARTING_CLAIM_VARIANTS,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P140_DOSSIER_KNOWLEDGE_NOT_POWER,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P141_RAN_AEGIR_DISTANCE_MODEL,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
P142_PROBE_PACKET_TRAVEL_TIMES,external_site,fr_FR,draft_native_review_pending,no native-final proof; static locale row only,"Native/fluent review plus encoding, expansion and UI/layout proof before final release; internal draft only if labeled."
