job_id,title,role,category,final_filename,save_dir,final_target_path,references,prompt_file,prompt
SHINOBU_361_HAND_040,Mat_Organic_PlantStem_Albedo.png,ALBEDO,FLORA_EPIDERMIS,Mat_Organic_PlantStem_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_040_Mat_Organic_PlantStem_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\FLORA_EPIDERMIS\Mat_Organic_PlantStem_Albedo.png,TX_ProceduralBio_Shallows_AlbedoAtlas.png; matching imported kelp/coral albedo; approved same-family output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_040_Mat_Organic_PlantStem_Albedo.txt,"Organic plant stem albedo for flexible abyssal flora trunks. Build a vertical biological surface with satin teal-green stem bands, pearl-white vascular ridges, faint coral-pink growth seams, tiny amber pore nodes, and subtle mineral scratches from current-carried sediment. It should feel engineered by nature under pressure: elegant, resilient, smooth, cleanly readable on cylindrical meshes, and distinct from terrestrial bark. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_041,Mat_Resource_Membrane_Albedo.png,ALBEDO,FLORA_EPIDERMIS,Mat_Resource_Membrane_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_041_Mat_Resource_Membrane_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\FLORA_EPIDERMIS\Mat_Resource_Membrane_Albedo.png,TX_ProceduralBio_Shallows_AlbedoAtlas.png; matching imported kelp/coral albedo; approved same-family output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_041_Mat_Resource_Membrane_Albedo.txt,"Premium resource membrane albedo for collectible or interactable organic material. Create a translucent opal membrane with pale cyan and soft violet internal veining, warm amber nutrient nodes, pearl-white tension lines, and clean hydrated surface variation. The texture should look valuable and desirable, like a rare biotech specimen with a clear gameplay silhouette. Keep the diffuse smooth enough for shader translucency and masks, with clear veins that can guide gameplay readability. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_042,MAT_family_cave_entrance_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,MAT_family_cave_entrance_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_042_MAT_family_cave_entrance_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\MAT_family_cave_entrance_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_042_MAT_family_cave_entrance_Albedo.txt,"Premium Hecton cave entrance albedo for a triplanar rock material. Create pressure-smoothed basalt in deep blue-gray, pale limestone abrasion bands, opal-cyan mineral seams, pearl sediment dust, and small amber sulfur freckles placed with restraint. The surface should feel like a beautiful abyssal threshold carved by ancient current and maintained by mineral flow. Use broad readable geology first, fine pores second, with clean value separation for gameplay pathfinding. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_043,MAT_family_cave_entrance_Placeholder_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,MAT_family_cave_entrance_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_043_MAT_family_cave_entrance_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\MAT_family_cave_entrance_Placeholder_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_043_MAT_family_cave_entrance_Placeholder_Albedo.txt,"Replacement albedo for a cave entrance placeholder in the HECTON-8 abyss. Make a refined stone surface with cool slate-blue basalt, cream mineral wash, soft teal fracture veins, satin-worn ridges, and delicate violet pressure staining. It should look like a handpicked hero material for entering a cave system, with confident shape hierarchy and cinematic but flat diffuse color. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_044,MAT_family_landmark_spire_Placeholder_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,MAT_family_landmark_spire_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_044_MAT_family_landmark_spire_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\MAT_family_landmark_spire_Placeholder_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_044_MAT_family_landmark_spire_Placeholder_Albedo.txt,"Landmark spire placeholder replacement albedo for a tall Hecton mineral formation. Create elegant vertical basalt striations, pale opal veins, cool graphite stone plates, sea-glass teal mineral bands, and tiny amber crystalline inclusions. The texture should support a memorable silhouette: noble, strange, readable from distance, and beautiful up close. Keep the pattern vertical and architectural while remaining tileable. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_045,MAT_family_rock_cluster_medium_Placeholder_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,MAT_family_rock_cluster_medium_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_045_MAT_family_rock_cluster_medium_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\MAT_family_rock_cluster_medium_Placeholder_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_045_MAT_family_rock_cluster_medium_Placeholder_Albedo.txt,"Medium rock cluster albedo for modular Hecton seabed props. Use rounded pressure-polished stones in slate, soft blue-gray, and pale mineral beige, with thin teal seam deposits and pearl sediment caught between cluster forms. The texture should give simple rock meshes a premium expedition-game finish: clear boulder separation, calm color variety, and refined abyssal geology. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_046,MAT_family_rock_shelf_large_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,MAT_family_rock_shelf_large_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_046_MAT_family_rock_shelf_large_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\MAT_family_rock_shelf_large_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_046_MAT_family_rock_shelf_large_Albedo.txt,"Large rock shelf albedo for walkable or backdrop Hecton geology. Create broad horizontal stone ledges in cool graphite basalt, pale cream sediment layers, opal blue mineral ribbons, and smooth pressure-worn edges. The material should feel stable, spacious, and premium, like a natural platform shaped by deep ocean currents. Preserve large readable slabs and gentle color transitions for traversal clarity. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_047,MAT_family_rock_small_floor_Placeholder_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,MAT_family_rock_small_floor_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_047_MAT_family_rock_small_floor_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\MAT_family_rock_small_floor_Placeholder_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_047_MAT_family_rock_small_floor_Placeholder_Albedo.txt,"Small floor rock placeholder replacement albedo for traversable seabed stone. Build a clean field of compact rounded stones, blue-gray basalt chips, pale mineral dust, teal micro-veins, and soft pearl sediment in the low gaps. The surface should look walkable, legible, and attractive, with controlled variation that tiles without visual clutter. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_048,mat_Rock_Shared_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,mat_Rock_Shared_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_048_mat_Rock_Shared_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\mat_Rock_Shared_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_048_mat_Rock_Shared_Albedo.txt,"Shared Hecton rock albedo for broad triplanar use across multiple meshes. Make a versatile premium abyssal basalt with blue-gray plates, pale opal mineral cracks, pearl sediment dusting, subtle violet pressure bands, and small teal crystalline speckles. The material must support cliffs, shelves, cave lips, and props without looking repetitive, using large calm shapes plus refined microdetail. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_049,mat_Rock_Shared_Normal.png,NORMAL_OR_HEIGHT_SOURCE,GEOLOGY_TRIPLANAR,mat_Rock_Shared_Normal.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_049_mat_Rock_Shared_Normal,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\mat_Rock_Shared_Normal.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_049_mat_Rock_Shared_Normal.txt,"Heightfield source for the shared Hecton rock BC5 normal map. Create layered basalt relief with wide stone plates, gentle pressure-polished ridges, shallow opal vein grooves, tiny sediment pits, and rounded mineral crust edges. The source should be clean, balanced, and physically useful for many rock meshes, with no lighting baked into the image. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_050,mat_Rock_Shared_ORM.png,MASK_ORM,GEOLOGY_TRIPLANAR,mat_Rock_Shared_ORM.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_050_mat_Rock_Shared_ORM,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\mat_Rock_Shared_ORM.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_050_mat_Rock_Shared_ORM.txt,"Packed ORM source for shared Hecton rock, generated as an RGB mask image. Red channel should describe ambient occlusion in plate cracks, vein grooves, and sediment pits. Green channel should describe roughness variation: smoother pressure-polished stone, rougher mineral dust, medium basalt planes. Blue channel should be almost empty with only rare teal crystal flecks. Keep masks clean, tileable, non-directional, and usable for triplanar projection. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_051,mat_Rock2_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,mat_Rock2_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_051_mat_Rock2_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\mat_Rock2_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_051_mat_Rock2_Albedo.txt,"Second shared Hecton rock albedo variant for biome contrast. Use cooler graphite-blue basalt, milky quartz-like veins, muted cyan mineral halos, pale silt patches, and gentle lavender pressure mottling. The material should pair with the main rock set while giving level art a clear alternate stone family. Keep the look premium, natural, readable, and calm. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_052,mat_Rock2_Normal.png,NORMAL_OR_HEIGHT_SOURCE,GEOLOGY_TRIPLANAR,mat_Rock2_Normal.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_052_mat_Rock2_Normal,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\mat_Rock2_Normal.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_052_mat_Rock2_Normal.txt,"Heightfield source for the second Hecton rock normal map. Create clean quartz-veined basalt relief: medium stone slabs, smooth vein ridges, shallow broken edges, rounded silt pockets, and pressure-polished high points. The image must be useful as a normal source, with clear elevation logic and uniform flat generation. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_053,mat_Rock2_ORM.png,MASK_ORM,GEOLOGY_TRIPLANAR,mat_Rock2_ORM.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_053_mat_Rock2_ORM,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\mat_Rock2_ORM.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_053_mat_Rock2_ORM.txt,"Packed ORM RGB mask for the second Hecton rock variant. Design clean channel behavior: red AO in quartz vein margins, plate gaps, and silt pockets; green roughness with smooth vein ridges, medium basalt slabs, and high-roughness pale silt; blue metallic held near zero for a non-metallic stone family. Keep the mask crisp, tileable, and aligned to the Rock2 height language. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_054,Mat_Tool_Flashlight_Placeholder_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,Mat_Tool_Flashlight_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_054_Mat_Tool_Flashlight_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\Mat_Tool_Flashlight_Placeholder_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_054_Mat_Tool_Flashlight_Placeholder_Albedo.txt,"Placeholder replacement albedo for a HECTON-8 field flashlight tool used in mineral survey spaces. Create a premium handheld equipment material: satin graphite polymer body, warm off-white ceramic grip panels, teal lens gasket, tiny amber locator notch, brushed titanium screw collars, and clean pressure-rated seams. The texture should feel expensive, compact, and practical, like NASA dive hardware carried through an abyssal cave. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_055,Mat_TriplanarRock_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,Mat_TriplanarRock_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_055_Mat_TriplanarRock_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\Mat_TriplanarRock_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_055_Mat_TriplanarRock_Albedo.txt,"Core triplanar Hecton rock albedo for broad cliffs and terrain. Build a high-quality abyssal stone surface with layered blue basalt, pale mineral crust, opal-cyan fracture ribbons, soft sediment patches, and pressure-polished edge color. The texture must be projection-friendly: no directional scene lighting, no object shadows, no visible perspective, just clean material color and large readable geological rhythm. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_056,River_Rock_FBX_riverrock_basecolor_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,River_Rock_FBX_riverrock_basecolor_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_056_River_Rock_FBX_riverrock_basecolor_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\River_Rock_FBX_riverrock_basecolor_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_056_River_Rock_FBX_riverrock_basecolor_Albedo.txt,"River rock base color replacement for imported FBX river stones adapted to Hecton's abyss. Create smooth rounded stones in blue-gray, pearl beige, sea-glass teal, and pale lavender mineral tones, with soft current-polished edges and fine sediment caught between pebbles. The result should look tactile, clean, and beautiful under underwater lighting, with enough color variation to avoid flat pebble repetition. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_057,Rock_4_t_rock_4_basecolor_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,Rock_4_t_rock_4_basecolor_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_057_Rock_4_t_rock_4_basecolor_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\Rock_4_t_rock_4_basecolor_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_057_Rock_4_t_rock_4_basecolor_Albedo.txt,"Rock 4 base color replacement for a strong modular Hecton stone set. Use angular but elegant basalt plates, cool slate-blue planes, pale cream fractured mineral edges, opal teal seams, and restrained amber crystalline dust. The material should look robust and high fidelity on cliffs, scattered rocks, and cave props, with clear medium-scale forms and refined close-up detail. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_058,Rock_4_t_rock_4_normal_Normal.png,NORMAL_OR_HEIGHT_SOURCE,GEOLOGY_TRIPLANAR,Rock_4_t_rock_4_normal_Normal.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_058_Rock_4_t_rock_4_normal_Normal,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\Rock_4_t_rock_4_normal_Normal.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_058_Rock_4_t_rock_4_normal_Normal.txt,"Dedicated heightfield source for Rock 4 normal map. Create a clean angular basalt relief pattern with plate steps, rounded fracture lips, shallow opal seam grooves, pressure-polished ridges, and fine mineral pores. This is a normal-source image: strong height logic, controlled contrast, and no light direction baked into the forms. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_059,Rock_4_t_rock_4_roughness_ORM.png,MASK_ORM,GEOLOGY_TRIPLANAR,Rock_4_t_rock_4_roughness_ORM.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_059_Rock_4_t_rock_4_roughness_ORM,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\Rock_4_t_rock_4_roughness_ORM.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_059_Rock_4_t_rock_4_roughness_ORM.txt,"Packed ORM RGB source for Rock 4. Red channel should define AO in angular basalt gaps, seam grooves, and pore clusters. Green channel should define roughness with smooth pressure-polished ridges, medium slate plates, and high-roughness mineral dust. Blue channel should stay nearly empty with only rare crystalline flecks. Keep the mask clean, legible, tileable, and matched to the Rock 4 basecolor and normal family. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_060,SAMMPLE_1_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,SAMMPLE_1_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_060_SAMMPLE_1_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\SAMMPLE_1_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_060_SAMMPLE_1_Albedo.txt,"Replacement albedo for sample rock texture 1, upgraded into a beautiful Hecton mineral test surface. Create a balanced swatch of blue-gray basalt, pearl sediment veils, pale cyan mineral veins, soft lavender pressure stains, and small cream fracture edges. It should work as a clean production sample for material tuning: attractive, neutral, tileable, and readable under any level lighting. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_061,SAMMPLE_image_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,SAMMPLE_image_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_061_SAMMPLE_image_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\SAMMPLE_image_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_061_SAMMPLE_image_Albedo.txt,"Replacement albedo for sample image rock material, treated as a polished Hecton geology calibration tile. Use elegant slate-blue stone, pale opal mineral branching, cream sediment dust, restrained teal crystalline speckles, and soft graphite plate variation. The image should be pleasant enough for real environment use while remaining a reliable texture sample: clear material zones, flat diffuse color, seamless tiling, and no scene composition. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_062,terrain_1_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,terrain_1_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_062_terrain_1_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\terrain_1_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_062_terrain_1_Albedo.txt,"Terrain 1 albedo for Hecton seabed traversal. Create a readable natural floor of compact blue basalt grains, pale silt fans, soft teal mineral dust, pearl shell-like fragments, and gentle lavender pressure staining. The material should guide movement with calm values and polished sci-fi beauty, suitable for wide terrain without obvious repetition. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_063,terrain_2_Albedo.png,ALBEDO,GEOLOGY_TRIPLANAR,terrain_2_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_063_terrain_2_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\GEOLOGY_TRIPLANAR\terrain_2_Albedo.png,surface_diff.png; surface_norm.png or surface_spec.png; approved geology output,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_063_terrain_2_Albedo.txt,"Terrain 2 albedo for alternate Hecton seabed zones. Use smoother pale mineral flats, blue-gray stone islands, opal-cyan vein traces, faint amber mineral specks, and soft sediment arcs that imply current flow through color only. The look should be open, calm, and elegant for larger exploration spaces, with strong tiling discipline and clear value hierarchy. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
