baseColorCandidateBytes,baseColorCandidatePath,cleanedBytes,cleanedPath,downloadSource,family,id,lowerRightCropPreview,originalBytes,originalPath,proofClass,seamRefined,slug,sourceGlob,sourceHeight,sourceType,sourceWidth,tilePreviewPath,title,unityImportStatus,use,verdict,visualStatus,watermarkRepaired
265889,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3424_paint_chip_scratch_decal_atlas_BaseColorCandidate.jpg,290881,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3424_paint_chip_scratch_decal_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Decal_atlas_chipped_paint_scratches_202606080319.jpeg,damage_decal,B34-3424,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3424_paint_chip_scratch_decal_atlas_lower_right.png,776709,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3424_paint_chip_scratch_decal_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,paint_chip_scratch_decal_atlas,Decal_atlas_chipped_paint_scratches_202606080319.jpeg,1024,DECAL_ATLAS,1024,,Paint Chip Scratch Decal Atlas,PENDING UNITY IMPORT,"hard-surface edge wear, tools, modules, salvage",REVIEW_REQUIRED,PENDING VISUAL REVIEW,False
193284,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3425_salt_mineral_deposit_decal_atlas_BaseColorCandidate.jpg,213524,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3425_salt_mineral_deposit_decal_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Square_decal_atlas_salt_mineral_202606080319.jpeg,damage_decal,B34-3425,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3425_salt_mineral_deposit_decal_atlas_lower_right.png,641819,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3425_salt_mineral_deposit_decal_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,salt_mineral_deposit_decal_atlas,Square_decal_atlas_salt_mineral_202606080319.jpeg,1024,DECAL_ATLAS,1024,,Salt Mineral Deposit Decal Atlas,PENDING UNITY IMPORT,"wet edges, cave rocks, hull seams, old base interiors",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
106292,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3426_instrument_glass_smudge_alpha_decal_atlas_BaseColorCandidate.jpg,118531,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3426_instrument_glass_smudge_alpha_decal_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Decal_atlas_for_instrument_glass_202606080325.jpeg,glass_decal,B34-3426,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3426_instrument_glass_smudge_alpha_decal_atlas_lower_right.png,484923,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3426_instrument_glass_smudge_alpha_decal_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,instrument_glass_smudge_alpha_decal_atlas,Decal_atlas_for_instrument_glass_202606080325.jpeg,1024,DECAL_ATLAS,1024,,Instrument Glass Smudge Alpha Decal Atlas,PENDING UNITY IMPORT,"visor, cockpit, scanner glass, terminals",REVIEW_REQUIRED,PENDING VISUAL REVIEW,False
218488,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3427_pressure_crack_glass_decal_atlas_BaseColorCandidate.jpg,240139,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3427_pressure_crack_glass_decal_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Square_decal_atlas_pressure_cracks_202606080325.jpeg,glass_decal,B34-3427,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3427_pressure_crack_glass_decal_atlas_lower_right.png,708652,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3427_pressure_crack_glass_decal_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,pressure_crack_glass_decal_atlas,Square_decal_atlas_pressure_cracks_202606080325.jpeg,1024,DECAL_ATLAS,1024,,Pressure Crack Glass Decal Atlas,PENDING UNITY IMPORT,"damaged viewports, scanner lenses, cockpit glass",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
314241,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3428_warning_paint_stripe_decal_atlas_BaseColorCandidate.jpg,343849,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3428_warning_paint_stripe_decal_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Decal_atlas_worn_warning_paint_202606080325.jpeg,damage_decal,B34-3428,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3428_warning_paint_stripe_decal_atlas_lower_right.png,879691,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3428_warning_paint_stripe_decal_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,warning_paint_stripe_decal_atlas,Decal_atlas_worn_warning_paint_202606080325.jpeg,1024,DECAL_ATLAS,1024,,Warning Paint Stripe Decal Atlas,PENDING UNITY IMPORT,"hazard stripes, panel markings without text, trim variation",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
202563,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3429_cutter_burn_scorch_decal_atlas_BaseColorCandidate.jpg,224939,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3429_cutter_burn_scorch_decal_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Decal_atlas_for_cutter_burn_202606080325.jpeg,damage_decal,B34-3429,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3429_cutter_burn_scorch_decal_atlas_lower_right.png,656654,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3429_cutter_burn_scorch_decal_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,cutter_burn_scorch_decal_atlas,Decal_atlas_for_cutter_burn_202606080325.jpeg,1024,DECAL_ATLAS,1024,,Cutter Burn Scorch Decal Atlas,PENDING UNITY IMPORT,"cutter tool impact, salvage cuts, repair/weld states",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
330496,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3430_barnacle_colony_decal_variants_BaseColorCandidate.jpg,360334,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3430_barnacle_colony_decal_variants_Cleaned_Source.jpg,C:\Users\danat\Downloads\Decal_atlas_alien_barnacle_colony_202606080325.jpeg,organic_decal,B34-3430,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3430_barnacle_colony_decal_variants_lower_right.png,941676,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3430_barnacle_colony_decal_variants_Original.jpeg,STATIC_IMAGE_PROCESSING,,barnacle_colony_decal_variants,Decal_atlas_alien_barnacle_colony_202606080325.jpeg,1024,DECAL_ATLAS,1024,,Barnacle Colony Decal Variants,PENDING UNITY IMPORT,"rocks, hulls, cave surfaces, colony overgrowth",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
95866,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3431_wetness_rivulet_decal_atlas_BaseColorCandidate.jpg,109144,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3431_wetness_rivulet_decal_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Decal_atlas_for_wetness_rivulets_202606080326.jpeg,damage_decal,B34-3431,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3431_wetness_rivulet_decal_atlas_lower_right.png,438184,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3431_wetness_rivulet_decal_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,wetness_rivulet_decal_atlas,Decal_atlas_for_wetness_rivulets_202606080326.jpeg,1024,DECAL_ATLAS,1024,,Wetness Rivulet Decal Atlas,PENDING UNITY IMPORT,"interiors, hatches, floors, wet rock, leak presentation",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
121166,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3432_contamination_biohazard_stain_atlas_BaseColorCandidate.jpg,137262,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3432_contamination_biohazard_stain_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Decal_atlas_contamination_stains_202606080326.jpeg,organic_decal,B34-3432,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3432_contamination_biohazard_stain_atlas_lower_right.png,488558,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3432_contamination_biohazard_stain_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,contamination_biohazard_stain_atlas,Decal_atlas_contamination_stains_202606080326.jpeg,1024,DECAL_ATLAS,1024,,Contamination Biohazard Stain Atlas,PENDING UNITY IMPORT,"contaminated rooms, organism stains, procedural evidence",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
258518,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3433_brine_vane_flora_uv_atlas_BaseColorCandidate.jpg,281996,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3433_brine_vane_flora_uv_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Alien_flora_texture_reference_ma…_202606080325.jpeg,flora_uv,B34-3433,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3433_brine_vane_flora_uv_atlas_lower_right.png,761937,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3433_brine_vane_flora_uv_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,brine_vane_flora_uv_atlas,Alien_flora_texture_reference_ma*_202606080325.jpeg,1024,UV_ATLAS,1024,,Brine Vane Flora UV Atlas,PENDING UNITY IMPORT,brine-zone plants and alien flora mesh materials,REVIEW_REQUIRED,PENDING VISUAL REVIEW,False
247620,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3434_shallow_alien_seagrass_blade_atlas_BaseColorCandidate.jpg,270175,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3434_shallow_alien_seagrass_blade_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Seagrass_blades_texture_referenc…_202606080325.jpeg,flora_uv,B34-3434,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3434_shallow_alien_seagrass_blade_atlas_lower_right.png,695413,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3434_shallow_alien_seagrass_blade_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,shallow_alien_seagrass_blade_atlas,Seagrass_blades_texture_referenc*_202606080325.jpeg,1024,UV_ATLAS,1024,,Shallow Alien Seagrass Blade Atlas,PENDING UNITY IMPORT,"shallow flora cards/meshes, photic route grass/seagrass",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
303670,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3435_plate_coral_rim_uv_atlas_BaseColorCandidate.jpg,334143,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3435_plate_coral_rim_uv_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Coral_material_reference_for_UVs_202606080326.jpeg,flora_uv,B34-3435,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3435_plate_coral_rim_uv_atlas_lower_right.png,853938,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3435_plate_coral_rim_uv_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,plate_coral_rim_uv_atlas,Coral_material_reference_for_UVs_202606080326.jpeg,1024,UV_ATLAS,1024,,Plate Coral Rim UV Atlas,PENDING UNITY IMPORT,"shallow plate coral meshes, reef geometry, coral trim",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
328286,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3436_sponge_pore_organic_atlas_BaseColorCandidate.jpg,360062,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3436_sponge_pore_organic_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\UV_atlas_texture_reference_sponge_202606080326.jpeg,flora_uv,B34-3436,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3436_sponge_pore_organic_atlas_lower_right.png,944029,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3436_sponge_pore_organic_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,sponge_pore_organic_atlas,UV_atlas_texture_reference_sponge_202606080326.jpeg,1024,UV_ATLAS,1024,,Sponge Pore Organic Atlas,PENDING UNITY IMPORT,"sponge/coral variants, organic rock overgrowth",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
280388,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3437_kelp_holdfast_root_atlas_BaseColorCandidate.jpg,306177,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3437_kelp_holdfast_root_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Kelp_holdfast_roots_anchor_pads_202606080326.jpeg,flora_uv,B34-3437,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3437_kelp_holdfast_root_atlas_lower_right.png,789647,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3437_kelp_holdfast_root_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,kelp_holdfast_root_atlas,Kelp_holdfast_roots_anchor_pads_202606080326.jpeg,1024,UV_ATLAS,1024,,Kelp Holdfast Root Atlas,PENDING UNITY IMPORT,"kelp anchors/roots, flora root geometry, terrain contact",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
252314,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3438_tube_worm_soft_crown_atlas_BaseColorCandidate.jpg,278043,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3438_tube_worm_soft_crown_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Tube_worm_texture_reference_mate…_202606080326.jpeg,flora_uv,B34-3438,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3438_tube_worm_soft_crown_atlas_lower_right.png,721271,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3438_tube_worm_soft_crown_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,tube_worm_soft_crown_atlas,Tube_worm_texture_reference_mate*_202606080326.jpeg,1024,UV_ATLAS,1024,,Tube Worm Soft Crown Atlas,PENDING UNITY IMPORT,tube worm and vent organism meshes,REVIEW_REQUIRED,PENDING VISUAL REVIEW,False
230484,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3439_spore_pod_and_seed_sac_atlas_BaseColorCandidate.jpg,255048,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3439_spore_pod_and_seed_sac_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Alien_spore_pods_seed_sacs_202606080328.jpeg,flora_uv,B34-3439,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3439_spore_pod_and_seed_sac_atlas_lower_right.png,714024,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3439_spore_pod_and_seed_sac_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,spore_pod_and_seed_sac_atlas,Alien_spore_pods_seed_sacs_202606080328.jpeg,1024,UV_ATLAS,1024,,Spore Pod And Seed Sac Atlas,PENDING UNITY IMPORT,"harvestable flora pods, scan targets, small organic props",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
353843,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3440_cave_lichen_biofilm_sheet_atlas_BaseColorCandidate.jpg,387246,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3440_cave_lichen_biofilm_sheet_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\UV_decal_atlas_texture_reference_202606080326.jpeg,organic_decal,B34-3440,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3440_cave_lichen_biofilm_sheet_atlas_lower_right.png,1007133,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3440_cave_lichen_biofilm_sheet_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,cave_lichen_biofilm_sheet_atlas,UV_decal_atlas_texture_reference_202606080326.jpeg,1024,UV_ATLAS,1024,,Cave Lichen Biofilm Sheet Atlas,PENDING UNITY IMPORT,"cave wall overlays, decals, lichen meshes, biofilm props",REVIEW_REQUIRED,PENDING VISUAL REVIEW,False
272740,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3441_neutral_grazer_skin_uv_atlas_BaseColorCandidate.jpg,302014,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3441_neutral_grazer_skin_uv_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Creature_UV_atlas_texture_reference_202606080326.jpeg,fauna_uv,B34-3441,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3441_neutral_grazer_skin_uv_atlas_lower_right.png,812994,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3441_neutral_grazer_skin_uv_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,neutral_grazer_skin_uv_atlas,Creature_UV_atlas_texture_reference_202606080326.jpeg,1024,UV_ATLAS,1024,,Neutral Grazer Skin UV Atlas,PENDING UNITY IMPORT,first-route neutral fauna body material zones,INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
289932,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3442_filter_feeder_gill_membrane_atlas_BaseColorCandidate.jpg,316917,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3442_filter_feeder_gill_membrane_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Creature_gill_membranes_UV_atlas_202606080326.jpeg,fauna_uv,B34-3442,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3442_filter_feeder_gill_membrane_atlas_lower_right.png,832185,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3442_filter_feeder_gill_membrane_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,filter_feeder_gill_membrane_atlas,Creature_gill_membranes_UV_atlas_202606080326.jpeg,1024,UV_ATLAS,1024,,Filter Feeder Gill Membrane Atlas,PENDING UNITY IMPORT,filter-feeder creature organs and gill/frond materials,REVIEW_REQUIRED,PENDING VISUAL REVIEW,False
274036,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3443_small_predator_jaw_fin_eye_atlas_BaseColorCandidate.jpg,301853,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3443_small_predator_jaw_fin_eye_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Creature_jaw_fin_eye_material_202606080326.jpeg,fauna_uv,B34-3443,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3443_small_predator_jaw_fin_eye_atlas_lower_right.png,824529,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3443_small_predator_jaw_fin_eye_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,small_predator_jaw_fin_eye_atlas,Creature_jaw_fin_eye_material_202606080326.jpeg,1024,UV_ATLAS,1024,,Small Predator Jaw Fin Eye Atlas,PENDING UNITY IMPORT,"small aggressive fauna jaw, fin, and eye material zones",REVIEW_REQUIRED,PENDING VISUAL REVIEW,False
316665,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3444_armored_benthic_shell_atlas_BaseColorCandidate.jpg,347107,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3444_armored_benthic_shell_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Shell_plates_reference_material_202606080326.jpeg,fauna_uv,B34-3444,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3444_armored_benthic_shell_atlas_lower_right.png,886632,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3444_armored_benthic_shell_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,armored_benthic_shell_atlas,Shell_plates_reference_material_202606080326.jpeg,1024,UV_ATLAS,1024,,Armored Benthic Shell Atlas,PENDING UNITY IMPORT,crablike/scavenger shell plates and armor,REVIEW_REQUIRED,PENDING VISUAL REVIEW,False
237594,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3445_translucent_larva_egg_sac_atlas_BaseColorCandidate.jpg,262209,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3445_translucent_larva_egg_sac_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Larva_egg_sac_texture_reference_202606080327.jpeg,fauna_uv,B34-3445,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3445_translucent_larva_egg_sac_atlas_lower_right.png,730016,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3445_translucent_larva_egg_sac_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,translucent_larva_egg_sac_atlas,Larva_egg_sac_texture_reference_202606080327.jpeg,1024,UV_ATLAS,1024,,Translucent Larva Egg Sac Atlas,PENDING UNITY IMPORT,"ecology props, creature nests, scan/evidence objects",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
211842,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3446_scavenged_carcass_bone_flesh_atlas_BaseColorCandidate.jpg,234764,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3446_scavenged_carcass_bone_flesh_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\UV_atlas_texture_reference_material_202606080327.jpeg,fauna_uv,B34-3446,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3446_scavenged_carcass_bone_flesh_atlas_lower_right.png,696706,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3446_scavenged_carcass_bone_flesh_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,scavenged_carcass_bone_flesh_atlas,UV_atlas_texture_reference_material_202606080327.jpeg,1024,UV_ATLAS,1024,,Scavenged Carcass Bone Flesh Atlas,PENDING UNITY IMPORT,"environmental evidence, carcass props, creature remains",REVIEW_REQUIRED,PENDING VISUAL REVIEW,True
289811,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3447_creature_eye_lens_wet_organ_atlas_BaseColorCandidate.jpg,317855,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3447_creature_eye_lens_wet_organ_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Creature_eye_texture_reference_m…_202606080327.jpeg,fauna_uv,B34-3447,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3447_creature_eye_lens_wet_organ_atlas_lower_right.png,820499,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3447_creature_eye_lens_wet_organ_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,creature_eye_lens_wet_organ_atlas,Creature_eye_texture_reference_m*_202606080327.jpeg,1024,UV_ATLAS,1024,,Creature Eye Lens Wet Organ Atlas,PENDING UNITY IMPORT,"fauna eyes, sensory organs, scanner closeups",REVIEW_REQUIRED,PENDING VISUAL REVIEW,False
310697,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCompressed/TX_B34_3448_resource_nodule_pickup_uv_atlas_BaseColorCandidate.jpg,340789,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/SourceCleaned/TX_B34_3448_resource_nodule_pickup_uv_atlas_Cleaned_Source.jpg,C:\Users\danat\Downloads\Resource_pickup_UV_atlas_texture_202606080327.jpeg,pickup_resource,B34-3448,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/WatermarkReview/B34_3448_resource_nodule_pickup_uv_atlas_lower_right.png,922796,Docs/GeneratedAssets/Gemini/Outputs/Batch34_TextureExpansion/Originals/B34_3448_resource_nodule_pickup_uv_atlas_Original.jpeg,STATIC_IMAGE_PROCESSING,,resource_nodule_pickup_uv_atlas,Resource_pickup_UV_atlas_texture_202606080327.jpeg,1024,PICKUP_ATLAS,1024,,Resource Nodule Pickup UV Atlas,PENDING UNITY IMPORT,"3D pickup/resource meshes, not inventory icons",INTAKE_READY_STATIC,PENDING VISUAL REVIEW,False
