"locale","page_path","packet_id","title","article_id","spoiler_level","status"
"de_DE","external_site/de_DE/P018_HECTON8_DROWNED_GEOLOGY.md","P018_HECTON8_DROWNED_GEOLOGY","Ertrunkene Geologie","location.hecton8.drowned_geology","","source_ready"
"de_DE","external_site/de_DE/P019_HECTON8_RESOURCE_STACK.md","P019_HECTON8_RESOURCE_STACK","Ressourcenstapel","location.hecton8.resource_stack","","source_ready"
"de_DE","external_site/de_DE/P020_HECTON8_ECOLOGY_REGISTRY.md","P020_HECTON8_ECOLOGY_REGISTRY","Ã–kologieregister","location.hecton8.ecology_registry","","source_ready"
"de_DE","external_site/de_DE/P021_BLACK_KEEL_CUSTODY.md","P021_BLACK_KEEL_CUSTODY","Black-Keel-Gewahrsam","ships.black_keel_custody","","source_ready"
"de_DE","external_site/de_DE/P022_DROP_CAPSULE_DAMAGE.md","P022_DROP_CAPSULE_DAMAGE","Schaden der Landekapsel","arrival.drop_capsule_damage","","source_ready"
"de_DE","external_site/de_DE/P023_DEEP_REACH_RETURN_CLAIM.md","P023_DEEP_REACH_RETURN_CLAIM","Deep-Reach-RÃ¼ckholanspruch","factions.deep_reach_return_claim","","source_ready"
"de_DE","external_site/de_DE/P024_FALSE_EXIT_MATERIAL.md","P024_FALSE_EXIT_MATERIAL","Materieller Ausstieg","endings.false_exit_material","","source_ready"
"de_DE","external_site/de_DE/P025_PROFESSIONAL_MOTIVE.md","P025_PROFESSIONAL_MOTIVE","Professionelles Motiv","player.professional_motive","","source_ready"
"de_DE","external_site/de_DE/P026_SIX_DOMAIN_LEDGER.md","P026_SIX_DOMAIN_LEDGER","Sechs-DomÃ¤nen-Ledger","humanity.six_domain_ledger","","source_ready"
"de_DE","external_site/de_DE/P027_BARNARD_YARDS_ORIGIN.md","P027_BARNARD_YARDS_ORIGIN","Herkunft Barnard Yards","player.barnard_yards_origin","","source_ready"
"de_DE","external_site/de_DE/P028_NO_FTL_TRANSIT_MATH.md","P028_NO_FTL_TRANSIT_MATH","Transitmathematik ohne FTL","travel.no_ftl_transit_math","","source_ready"
"de_DE","external_site/de_DE/P029_SEED_SHIP_DOCTRINE.md","P029_SEED_SHIP_DOCTRINE","Seed-Ship-Doktrin","deep_reach.seed_ship_doctrine","","source_ready"
"de_DE","external_site/de_DE/P030_RELAY_CUSTODY_DEBT_CHAIN.md","P030_RELAY_CUSTODY_DEBT_CHAIN","Relais-Gewahrsam-Schuldkette","routes.relay_custody_debt_chain","","source_ready"
"de_DE","external_site/de_DE/P031_PHOTIC_SHELF_LIFE.md","P031_PHOTIC_SHELF_LIFE","Leben des Lichtschelfs","hecton8.photic_shelf_life","","source_ready"
"de_DE","external_site/de_DE/P032_PRESSURE_LADDER_DEPTH_BANDS.md","P032_PRESSURE_LADDER_DEPTH_BANDS","Druckleiter","hecton8.pressure_ladder_depth_bands","","source_ready"
"de_DE","external_site/de_DE/P033_CABLE_REEF_SYMBIOSIS.md","P033_CABLE_REEF_SYMBIOSIS","Kabelriff-Symbiose","hecton8.cable_reef_symbiosis","","source_ready"
"de_DE","external_site/de_DE/P034_ABYSSAL_REPAIR_FAUNA.md","P034_ABYSSAL_REPAIR_FAUNA","Abyssale Reparaturfauna","hecton8.abyssal_repair_fauna","","source_ready"
"de_DE","external_site/de_DE/P035_FACTORY_TEMPLE_THRESHOLD.md","P035_FACTORY_TEMPLE_THRESHOLD","Fabriktempel-Schwelle","atlas6.factory_temple_threshold","","source_ready"
"de_DE","external_site/de_DE/P036_RETURN_VECTOR_WINDOW.md","P036_RETURN_VECTOR_WINDOW","RÃ¼ckkehrvektorfenster","hecton8.return_vector_window","","source_ready"
"de_DE","external_site/de_DE/P037_COWARD_EXIT_CHAIN.md","P037_COWARD_EXIT_CHAIN","Feiger Ausstiegspfad","hecton8.coward_exit_chain","","source_ready"
"de_DE","external_site/de_DE/P038_MATERIAL_PAYOUT_LEDGER.md","P038_MATERIAL_PAYOUT_LEDGER","Materialauszahlungsledger","hecton8.material_payout_ledger","","source_ready"
"de_DE","external_site/de_DE/P039_DEEP_REACH_CLEANSE_ORDER.md","P039_DEEP_REACH_CLEANSE_ORDER","Deep-Reach-SÃ¤uberungsbefehl","hecton8.deep_reach_cleanse_order","","source_ready"
"de_DE","external_site/de_DE/P040_ATLAS_FINAL_ARGUMENT.md","P040_ATLAS_FINAL_ARGUMENT","Atlas' letztes Argument","hecton8.atlas_final_argument","","source_ready"
"de_DE","external_site/de_DE/P041_WORKER_LOCKER_ROW.md","P041_WORKER_LOCKER_ROW","Reihe der Arbeiter-Spinde","hecton8.worker_locker_row","","source_ready"
"de_DE","external_site/de_DE/P042_PRESSURE_BUNK_ROUTINE.md","P042_PRESSURE_BUNK_ROUTINE","Druckkojen-Routine","hecton8.pressure_bunk_routine","","source_ready"
"de_DE","external_site/de_DE/P043_SHIFT_BOARD_ROUTE_HOLDS.md","P043_SHIFT_BOARD_ROUTE_HOLDS","Schichttafel-Routensperren","hecton8.shift_board_route_holds","","source_ready"
"de_DE","external_site/de_DE/P044_MEDICAL_LOCK_DELAY.md","P044_MEDICAL_LOCK_DELAY","Medizinische SchleusenverzÃ¶gerung","hecton8.medical_lock_delay","","source_ready"
"de_DE","external_site/de_DE/P045_BLACK_BOX_NAME_STACK.md","P045_BLACK_BOX_NAME_STACK","Blackbox-Namensstapel","hecton8.black_box_name_stack","","source_ready"
"de_DE","external_site/de_DE/P046_PUMP_ROOM_HANDSHAKE.md","P046_PUMP_ROOM_HANDSHAKE","Pumpenraum-Handschlag","hecton8.pump_room_handshake","","source_ready"
"de_DE","external_site/de_DE/P047_HATCH_SEAL_LEDGER.md","P047_HATCH_SEAL_LEDGER","Luken-Dichtungsregister","hecton8.hatch_seal_ledger","","source_ready"
"de_DE","external_site/de_DE/P048_CABLE_SPLICE_SCAR.md","P048_CABLE_SPLICE_SCAR","Cable Splice Scar","hecton8.cable_splice_scar","","source_ready"
"de_DE","external_site/de_DE/P049_SONAR_RETURN_ROUTE.md","P049_SONAR_RETURN_ROUTE","Sonar Return Route","hecton8.sonar_return_route","","source_ready"
"de_DE","external_site/de_DE/P050_SALVAGE_TOOL_CUSTODY.md","P050_SALVAGE_TOOL_CUSTODY","Bergungswerkzeug-Kustodie","hecton8.salvage_tool_custody","","source_ready"
"de_DE","external_site/de_DE/P051_LIGHT_DELAY_AUTHORITY.md","P051_LIGHT_DELAY_AUTHORITY","Light-Delay Authority","hecton8.light_delay_authority","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P052_BLACK_KEEL_TARIFF_TABLE.md","P052_BLACK_KEEL_TARIFF_TABLE","Black Keel Tariff Table","hecton8.black_keel_tariff_table","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P053_MARAUDER_GRAFFITI_MASKS.md","P053_MARAUDER_GRAFFITI_MASKS","Marauder Graffiti Masks","hecton8.marauder_graffiti_masks","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P054_RELAY_QUEUE_DRIFT.md","P054_RELAY_QUEUE_DRIFT","Relay Queue Drift","hecton8.relay_queue_drift","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P055_CORPORATE_RESPONSE_LEDGER.md","P055_CORPORATE_RESPONSE_LEDGER","Corporate Response Ledger","hecton8.corporate_response_ledger","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P056_EX_DEEP_REACH_MARAUDER.md","P056_EX_DEEP_REACH_MARAUDER","Ex-Deep-Reach Marauder","hecton8.ex_deep_reach_marauder","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P057_GREAT_TIDE_LIABILITY_CHAIN.md","P057_GREAT_TIDE_LIABILITY_CHAIN","Great Tide Liability Chain","hecton8.great_tide_liability_chain","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P058_BLACK_KEEL_CLAIM_HOOKS.md","P058_BLACK_KEEL_CLAIM_HOOKS","Black Keel Claim Hooks","hecton8.black_keel_claim_hooks","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P059_ESCAPE_CHAIN_ASSEMBLY.md","P059_ESCAPE_CHAIN_ASSEMBLY","Escape Chain Assembly","hecton8.escape_chain_assembly","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P060_FIRST_HOUR_SPINE.md","P060_FIRST_HOUR_SPINE","First Hour Spine","hecton8.first_hour_spine","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P061_MAINTENANCE_ECOLOGY.md","P061_MAINTENANCE_ECOLOGY","Maintenance Ecology","hecton8.maintenance_ecology","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P062_MARA_VENN_TIDE_MODEL.md","P062_MARA_VENN_TIDE_MODEL","Mara Venn Tide Model","hecton8.mara_venn_tide_model","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P063_JUNO_KADE_EVACUATION_HOLD.md","P063_JUNO_KADE_EVACUATION_HOLD","Juno Kade Evacuation Hold","hecton8.juno_kade_evacuation_hold","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P064_REN_OKOYE_PUMP_63.md","P064_REN_OKOYE_PUMP_63","Ren Okoye Pump 63","hecton8.ren_okoye_pump_63","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P065_SAHANA_IQBAL_ATLAS_SAFETY.md","P065_SAHANA_IQBAL_ATLAS_SAFETY","Sahana Iqbal Atlas Safety","hecton8.sahana_iqbal_atlas_safety","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P066_LIAN_TORRES_LAST_PACKET.md","P066_LIAN_TORRES_LAST_PACKET","Lian Torres Last Packet","hecton8.lian_torres_last_packet","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P067_OSKAR_NEUMANN_PRESSURE_FORGE.md","P067_OSKAR_NEUMANN_PRESSURE_FORGE","Oskar Neumann Pressure Forge","hecton8.oskar_neumann_pressure_forge","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P068_AYA_MORITA_REPAIR_MEDICINE.md","P068_AYA_MORITA_REPAIR_MEDICINE","Aya Morita Repair Medicine","hecton8.aya_morita_repair_medicine","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P069_PAVEL_SORN_PROCEDURE_HOLD.md","P069_PAVEL_SORN_PROCEDURE_HOLD","Pavel Sorn Procedure Hold","hecton8.pavel_sorn_procedure_hold","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P070_DEEP_REACH_PRESENT_WINDOWS.md","P070_DEEP_REACH_PRESENT_WINDOWS","Deep Reach Present Windows","hecton8.deep_reach_present_windows","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P071_SOL_CORE_AUTHORITY.md","P071_SOL_CORE_AUTHORITY","Sol Core Authority","human.sol_core_authority","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P072_CENTAURI_COMPACT_LEGITIMACY.md","P072_CENTAURI_COMPACT_LEGITIMACY","Centauri Compact Legitimacy","human.centauri_compact_legitimacy","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P073_BARNARD_YARDS_MARAUDER_ORIGIN.md","P073_BARNARD_YARDS_MARAUDER_ORIGIN","Barnard Yards Marauder Origin","human.barnard_yards_marauder_origin","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P074_TAU_CETI_PUBLIC_LEDGER.md","P074_TAU_CETI_PUBLIC_LEDGER","Tau Ceti Public Ledger","human.tau_ceti_public_ledger","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P075_LUYTEN_JUNCTION_PACKET_CUSTODY.md","P075_LUYTEN_JUNCTION_PACKET_CUSTODY","Luyten Junction Packet Custody","human.luyten_junction_packet_custody","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P076_RAN_AEGIR_ANCHOR.md","P076_RAN_AEGIR_ANCHOR","Ran / Aegir Anchor","aegir.ran_aegir_anchor","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P077_AEGIR_MOON_LADDER.md","P077_AEGIR_MOON_LADDER","Aegir Moon Ladder","aegir.moon_ladder","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P078_INNER_MOON_RELAY_HAZARDS.md","P078_INNER_MOON_RELAY_HAZARDS","Inner Moon Relay Hazards","aegir.inner_moon_relay_hazards","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P079_HECTON8_ORBIT_TIDE_GEOMETRY.md","P079_HECTON8_ORBIT_TIDE_GEOMETRY","HECTON-8 Orbit / Tide Geometry","aegir.hecton8_orbit_tide_geometry","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P080_OUTER_MOON_COLD_CLAIMS.md","P080_OUTER_MOON_COLD_CLAIMS","Outer Moon Cold Claims","aegir.outer_moon_cold_claims","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P081_GREAT_TIDE_PHYSICS_RECORD.md","P081_GREAT_TIDE_PHYSICS_RECORD","Great Tide Physics Record","hecton8.great_tide_physics_record","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P082_PRESSURE_GLASS_FORMATION.md","P082_PRESSURE_GLASS_FORMATION","Pressure Glass Formation","hecton8.pressure_glass_formation","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P083_BRINE_CANYON_ROUTE_LADDER.md","P083_BRINE_CANYON_ROUTE_LADDER","Brine Canyon Route Ladder","hecton8.brine_canyon_route_ladder","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P084_VENT_FORGE_GEOTHERMAL_ENGINE.md","P084_VENT_FORGE_GEOTHERMAL_ENGINE","Vent Forge Geothermal Engine","hecton8.vent_forge_geothermal_engine","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P085_BIOMETAL_RESOURCE_STACK.md","P085_BIOMETAL_RESOURCE_STACK","Biometal Resource Stack","hecton8.biometal_resource_stack","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P086_AEGIR_RECLAMATION_POOL.md","P086_AEGIR_RECLAMATION_POOL","Aegir Reclamation Pool","carrier.aegir_reclamation_pool","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P087_KEELMARK_MUTUAL_CUSTODY.md","P087_KEELMARK_MUTUAL_CUSTODY","Keelmark Mutual Custody","carrier.keelmark_mutual_custody","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P088_TONNE_WINDOW_DEBT.md","P088_TONNE_WINDOW_DEBT","Tonne-Window Debt","carrier.tonne_window_debt","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P089_BLACK_KEEL_FIRST_VOICE.md","P089_BLACK_KEEL_FIRST_VOICE","Black Keel First Voice","carrier.black_keel_first_voice","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P090_DEEP_REACH_PRIORITY_HOOK.md","P090_DEEP_REACH_PRIORITY_HOOK","Deep Reach Priority Hook","carrier.deep_reach_priority_hook","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P091_COLLISION_FRACTURED_MOON.md","P091_COLLISION_FRACTURED_MOON","Collision-Fractured Moon","hecton8.collision_fractured_moon","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P092_GLOBAL_OCEAN_DEPTH_BANDS.md","P092_GLOBAL_OCEAN_DEPTH_BANDS","Global Ocean Depth Bands","hecton8.global_ocean_depth_bands","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P093_ACCESSIBLE_SEAFLOOR_WINDOWS.md","P093_ACCESSIBLE_SEAFLOOR_WINDOWS","Accessible Seafloor Windows","hecton8.accessible_seafloor_windows","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P094_SEED_GEOLOGY_INVARIANTS.md","P094_SEED_GEOLOGY_INVARIANTS","Seed Geology Invariants","hecton8.seed_geology_invariants","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P095_PRESSURE_CONTAINMENT_FAILURE.md","P095_PRESSURE_CONTAINMENT_FAILURE","Pressure Containment Failure","hecton8.pressure_containment_failure","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P096_ATLAS_PERSON_BOUNDARY.md","P096_ATLAS_PERSON_BOUNDARY","Atlas Person Boundary","atlas.atlas_person_boundary","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P097_RECOVERY_COMPLIANCE_OFFICE.md","P097_RECOVERY_COMPLIANCE_OFFICE","Recovery Compliance Office","deep_reach.recovery_compliance_office","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P098_FALSE_ENDING_TAXONOMY.md","P098_FALSE_ENDING_TAXONOMY","False Ending Taxonomy","endings.false_ending_taxonomy","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P099_MARAUDER_DOSSIER_PERSISTENCE.md","P099_MARAUDER_DOSSIER_PERSISTENCE","Marauder Dossier Persistence","progression.marauder_dossier_persistence","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P100_FINAL_CHOICE_PAYLOAD.md","P100_FINAL_CHOICE_PAYLOAD","Final Choice Payload","endings.final_choice_payload","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P101_NO_FTL_ROUTE_ECONOMY.md","P101_NO_FTL_ROUTE_ECONOMY","No-FTL Route Economy","human_space.no_ftl_route_economy","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P102_BEAM_SAIL_PROBE_ERA.md","P102_BEAM_SAIL_PROBE_ERA","Beam-Sail Probe Era","human_space.beam_sail_probe_era","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P103_PELLET_FUSION_FREIGHT.md","P103_PELLET_FUSION_FREIGHT","Pellet-Fusion Freight","human_space.pellet_fusion_freight","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P104_RAN_B_H8_PUBLIC_CATALOG.md","P104_RAN_B_H8_PUBLIC_CATALOG","RAN-B:H8 Public Catalog","aegir.ran_b_h8_public_catalog","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P105_BLACK_KEEL_IN_SYSTEM_TENDER.md","P105_BLACK_KEEL_IN_SYSTEM_TENDER","Black Keel In-System Tender","black_keel.in_system_tender_limit","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P106_ILIYA_VARNEK_TIDE_MARGIN.md","P106_ILIYA_VARNEK_TIDE_MARGIN","Iliya Varnek Tide Margin","deep_reach.iliya_varnek_tide_margin","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P107_SELENE_ARENDT_ATLAS_WEIGHTING.md","P107_SELENE_ARENDT_ATLAS_WEIGHTING","Selene Arendt Atlas Weighting","deep_reach.selene_arendt_atlas_weighting","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P108_NOOR_HALDANE_EVAC_CERT.md","P108_NOOR_HALDANE_EVAC_CERT","Noor Haldane Evac Cert","deep_reach.noor_haldane_evac_cert","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P109_MAREK_IBARRA_LOSS_CONVERSION.md","P109_MAREK_IBARRA_LOSS_CONVERSION","Marek Ibarra Loss Conversion","deep_reach.marek_ibarra_loss_conversion","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P110_VERA_SATO_REN_RETURN_ACTION.md","P110_VERA_SATO_REN_RETURN_ACTION","Vera Sato-Ren Return Action","deep_reach.vera_sato_ren_return_action","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P111_MANUAL_BILGE_PUMP_KIT.md","P111_MANUAL_BILGE_PUMP_KIT","Manual Bilge Pump Kit","first_hour.manual_bilge_pump_kit","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P112_COLD_SEALANT_PATCH_GUN.md","P112_COLD_SEALANT_PATCH_GUN","Cold Sealant Patch Gun","first_hour.cold_sealant_patch_gun","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P113_LOW_POWER_INDUCTION_CUTTER.md","P113_LOW_POWER_INDUCTION_CUTTER","Low-Power Induction Cutter","first_hour.low_power_induction_cutter","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P114_ACOUSTIC_PINGER_LINE.md","P114_ACOUSTIC_PINGER_LINE","Acoustic Pinger Line","first_hour.acoustic_pinger_line","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P115_P63_FIELD_FABRICATOR.md","P115_P63_FIELD_FABRICATOR","P-63 Field Fabricator","first_hour.p63_field_fabricator","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P116_NATIVE_SULFIDE_SALT_STACK.md","P116_NATIVE_SULFIDE_SALT_STACK","Native Sulfide Salt Stack","resources.native_sulfide_salt_stack","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P117_NOBLE_GAS_BRINE_POCKETS.md","P117_NOBLE_GAS_BRINE_POCKETS","Noble Gas Brine Pockets","resources.noble_gas_brine_pockets","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P118_DEEP_REACH_PRESSURE_CERAMICS.md","P118_DEEP_REACH_PRESSURE_CERAMICS","Deep Reach Pressure Ceramics","resources.deep_reach_pressure_ceramics","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P119_ATLAS_BIOFIBER_SEALANT.md","P119_ATLAS_BIOFIBER_SEALANT","Atlas Biofiber Sealant","resources.atlas_biofiber_sealant","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P120_BIOMETAL_SENSOR_TAGS.md","P120_BIOMETAL_SENSOR_TAGS","Biometal Sensor Tags","resources.biometal_sensor_tags","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P121_DOMAIN_CIVIC_CORPORATE_SPLIT.md","P121_DOMAIN_CIVIC_CORPORATE_SPLIT","Domain Civic-Corporate Split","human_space.domain_civic_corporate_split","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P122_MARAUDER_LEGAL_LOOPHOLE.md","P122_MARAUDER_LEGAL_LOOPHOLE","Marauder Legal Loophole","human_space.marauder_legal_loophole","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P123_SALVAGE_TRUTH_EVIDENCE_STATUS.md","P123_SALVAGE_TRUTH_EVIDENCE_STATUS","Salvage Truth Evidence Status","human_space.salvage_truth_evidence_status","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P124_NORMAL_CITIZEN_AEGIR_MEMORY.md","P124_NORMAL_CITIZEN_AEGIR_MEMORY","Normal Citizen Aegir Memory","human_space.normal_citizen_aegir_memory","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P125_DEEP_REACH_ORIGIN_CHAIN.md","P125_DEEP_REACH_ORIGIN_CHAIN","Deep Reach Origin Chain","human_space.deep_reach_origin_chain","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P126_ATLAS_PUBLIC_FRONT.md","P126_ATLAS_PUBLIC_FRONT","Atlas Public Front","atlas.public_front","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P127_ATLAS_INSURANCE_PERSONHOOD_STATUS.md","P127_ATLAS_INSURANCE_PERSONHOOD_STATUS","Atlas Insurance Personhood Status","atlas.insurance_personhood_status","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P128_ATLAS_CLASSIFIED_WEIGHTING_LAYER.md","P128_ATLAS_CLASSIFIED_WEIGHTING_LAYER","Atlas Classified Weighting Layer","atlas.classified_weighting_layer","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P129_ATLAS_SHUTDOWN_ETHIC_FRAME.md","P129_ATLAS_SHUTDOWN_ETHIC_FRAME","Atlas Shutdown Ethic Frame","atlas.shutdown_ethic_frame","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P130_ATLAS_PUBLIC_MEMORY_AFTER_2147.md","P130_ATLAS_PUBLIC_MEMORY_AFTER_2147","Atlas Public Memory After 2147","atlas.public_memory_after_2147","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P131_MATERIAL_EXIT_BITTER_CREDITS.md","P131_MATERIAL_EXIT_BITTER_CREDITS","Material Exit Bitter Credits","endings.material_exit_bitter_credits","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P132_PARTIAL_EXIT_SAME_SEED_RETURN.md","P132_PARTIAL_EXIT_SAME_SEED_RETURN","Partial Exit Same-Seed Return","endings.partial_exit_same_seed_return","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P133_CORPORATE_CAPTURE_BAD_END.md","P133_CORPORATE_CAPTURE_BAD_END","Corporate Capture Bad End","endings.corporate_capture_bad_end","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P134_QUARANTINE_HOLD_STALE_AIR.md","P134_QUARANTINE_HOLD_STALE_AIR","Quarantine Hold Stale Air","endings.quarantine_hold_stale_air","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P135_PUBLIC_LEDGER_LEAK_ROUTE.md","P135_PUBLIC_LEDGER_LEAK_ROUTE","Public Ledger Leak Route","endings.public_ledger_leak_route","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P136_DOSSIER_RUMOR_UNLOCKS.md","P136_DOSSIER_RUMOR_UNLOCKS","Dossier Rumor Unlocks","replay.dossier_rumor_unlocks","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P137_RISKIER_CONTRACT_SEEDS.md","P137_RISKIER_CONTRACT_SEEDS","Riskier Contract Seeds","replay.riskier_contract_seeds","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P138_FALSE_ENDING_COUNT_LADDER.md","P138_FALSE_ENDING_COUNT_LADDER","False Ending Count Ladder","replay.false_ending_count_ladder","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P139_STARTING_CLAIM_VARIANTS.md","P139_STARTING_CLAIM_VARIANTS","Starting Claim Variants","replay.starting_claim_variants","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P140_DOSSIER_KNOWLEDGE_NOT_POWER.md","P140_DOSSIER_KNOWLEDGE_NOT_POWER","Dossier Knowledge Not Power","replay.dossier_knowledge_not_power","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P141_RAN_AEGIR_DISTANCE_MODEL.md","P141_RAN_AEGIR_DISTANCE_MODEL","Ran-Aegir Distance Model","route_time.ran_aegir_distance_model","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P142_PROBE_PACKET_TRAVEL_TIMES.md","P142_PROBE_PACKET_TRAVEL_TIMES","Probe Packet Travel Times","route_time.probe_packet_travel_times","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P143_HEAVY_FREIGHT_STAGING_TIME.md","P143_HEAVY_FREIGHT_STAGING_TIME","Heavy Freight Staging Time","route_time.heavy_freight_staging_time","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P144_HUMAN_CREW_ROTATION_TRANSIT.md","P144_HUMAN_CREW_ROTATION_TRANSIT","Human Crew Rotation Transit","route_time.human_crew_rotation_transit","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P145_RELAY_MESSAGE_LAG.md","P145_RELAY_MESSAGE_LAG","Relay Message Lag","route_time.relay_message_lag","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P146_DEEP_REACH_PUBLIC_COMBINE.md","P146_DEEP_REACH_PUBLIC_COMBINE","Deep Reach Public Combine","deep_reach_org.deep_reach_public_combine","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P147_AEGIR_CONTINUITY_HOLDINGS.md","P147_AEGIR_CONTINUITY_HOLDINGS","Aegir Continuity Holdings","deep_reach_org.aegir_continuity_holdings","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P148_ATLAS_CONTINUITY_OFFICE.md","P148_ATLAS_CONTINUITY_OFFICE","Atlas Continuity Office","deep_reach_org.atlas_continuity_office","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P149_KEELMARK_LOSS_DESK.md","P149_KEELMARK_LOSS_DESK","Keelmark Loss Desk","deep_reach_org.keelmark_loss_desk","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P150_RECOVERY_COMPLIANCE_CHAIN.md","P150_RECOVERY_COMPLIANCE_CHAIN","Recovery Compliance Chain","deep_reach_org.recovery_compliance_chain","","draft_native_pass_pending"
"de_DE","external_site/de_DE/P151_BLACK_KEEL_CONTRACT_APPROACH.md","P151_BLACK_KEEL_CONTRACT_APPROACH","Black Keel Contract Approach","first_hour.black_keel_contract_approach","","draft_native_pass_pending"
